time/iterations,time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/value_loss,train/n_updates,train/explained_variance,train/clip_fraction,train/entropy_loss,train/loss,train/learning_rate,train/approx_kl,train/clip_range,train/policy_gradient_loss,train/std,eval/mean_ep_length,eval/mean_reward
573,42647,67,2865000,5.0,0.85737807,0.0020403482776600868,11440,0.9697452411055565,0.04253000158350915,-31.256185626983644,0.02809949964284897,1e-06,0.0013749303,0.1,-0.002931939359937701,0.05462224781513214,,
574,42720,67,2870000,5.0,0.85650739,0.002041107573895715,11460,0.9696302097290754,0.029680001141969115,-31.2560888671875,0.028050556778907776,1e-06,0.001336696,0.1,-0.002937442501816747,0.054621923714876175,,
575,42793,67,2875000,5.0,0.8547606600000001,0.0021086529298918323,11480,0.9686818085610867,0.04429000174044631,-31.256303176879882,0.028452038764953613,1e-06,0.0015344911,0.1,-0.003863141275732822,0.0546211302280426,,
576,42865,67,2880000,5.0,0.8561440499999999,0.001953698225552216,11500,0.9708962887525558,0.0339000012120232,-31.256548795700073,0.030374474823474884,1e-06,0.0013518269,0.1,-0.0030021795379681126,0.05462075397372246,,
577,42938,67,2885000,5.0,0.85492591,0.0020572820556117224,11520,0.9694388527423143,0.04322000157786533,-31.256460695266725,0.027841007336974144,1e-06,0.0016306973,0.1,-0.0035874680170869676,0.05462166294455528,,
578,43011,67,2890000,5.0,0.8568157699999999,0.002124089768039994,11540,0.9683659300208092,0.029630001129116863,-31.256330318450928,0.03003062680363655,1e-06,0.0012617445,0.1,-0.002871519798331583,0.05462132766842842,,
579,43083,67,2895000,5.0,0.8569292399999999,0.002052510677021928,11560,0.9695199858397245,0.030340001289732754,-31.25638235092163,0.026666071265935898,1e-06,0.0011387713,0.1,-0.002422589113798601,0.0546213798224926,,
580,43176,67,2900000,5.0,0.8553460999999999,0.0020135965006193145,11580,0.9700606223195791,0.03447000129148364,-31.25643151283264,0.025329988449811935,1e-06,0.0012292049,0.1,-0.0031061999502188264,0.05462111905217171,5.0,0.8627999748707489
581,43249,67,2905000,5.0,0.8572990399999999,0.0019757487875176594,11600,0.9706984609365463,0.04460000174469315,-31.256646280288695,0.025217516347765923,1e-06,0.0014904692,0.1,-0.0034658044123449727,0.05462018772959709,,
582,43321,67,2910000,5.0,0.8548884099999999,0.001998570665018633,11620,0.9703113008290529,0.045310001607285814,-31.25697632789612,0.0258245337754488,1e-06,0.0016114381,0.1,-0.003869527127439483,0.05461946129798889,,
583,43393,67,2915000,5.0,0.8562274799999998,0.0020568858907790855,11640,0.9694146327674389,0.039710001511266454,-31.25725953102112,0.027233898639678955,1e-06,0.0017112165,0.1,-0.0032226947516564766,0.05461864173412323,,
584,43466,67,2920000,5.0,0.85788409,0.0019084681931417435,11660,0.9716360941529274,0.03408000144409016,-31.25763871192932,0.028964214026927948,1e-06,0.0013283027,0.1,-0.0032138274195942173,0.05461753159761429,,
585,43539,67,2925000,5.0,0.8569166000000003,0.0021085668029263618,11680,0.9686989970505238,0.03061000125715509,-31.258023319244383,0.02948770299553871,1e-06,0.001458381,0.1,-0.0029349872915586774,0.05461665615439415,,
586,43611,67,2930000,5.0,0.8578732199999999,0.00203413083741907,11700,0.9697737470269203,0.02799000123748556,-31.258266010284423,0.02946680411696434,1e-06,0.001458766,0.1,-0.0029875241125384023,0.054616253823041916,,
587,43684,67,2935000,5.0,0.8588649999999999,0.0020123545633396133,11720,0.9701010026037693,0.03784000126179308,-31.25858015060425,0.030658476054668427,1e-06,0.0016628735,0.1,-0.003260980895384993,0.05461495369672775,,
588,43756,67,2940000,5.0,0.8571105800000001,0.0020644485909724606,11740,0.9693163577467203,0.039580001420108604,-31.25887852668762,0.032226841896772385,1e-06,0.0014953197,0.1,-0.0037555597035524024,0.05461481586098671,,
589,43829,67,2945000,5.0,0.8586628100000001,0.0020880699454573913,11760,0.9690448325127363,0.03576000138069503,-31.25891305923462,0.02764267846941948,1e-06,0.001392192,0.1,-0.003191454902417039,0.05461475998163223,,
590,43920,67,2950000,5.0,0.8577598900000001,0.0019175521179568022,11780,0.9714990053325891,0.040050001665949825,-31.25878373146057,0.03146232292056084,1e-06,0.0014875358,0.1,-0.00341931788362853,0.05461547151207924,5.0,0.8634213910823619
591,43992,67,2955000,5.0,0.85840925,0.001984269340173341,11800,0.9705378264188766,0.04817000182811171,-31.258592662811278,0.026027388870716095,1e-06,0.0018468709,0.1,-0.0038206611366946672,0.05461575835943222,,
592,44064,67,2960000,5.0,0.8592979600000001,0.0019804460008163004,11820,0.9706126376986504,0.03086000120616518,-31.258732023239137,0.0287662111222744,1e-06,0.0014742299,0.1,-0.002912379786567314,0.0546145960688591,,
593,44137,67,2965000,5.0,0.85891403,0.002061578052234836,11840,0.9694554191082716,0.03901000127545558,-31.258995170593263,0.027108460664749146,1e-06,0.001609575,0.1,-0.0033389240697174927,0.05461464822292328,,
594,44209,67,2970000,5.0,0.8576485600000002,0.0019305214431369678,11860,0.9713540803641081,0.031490001247730104,-31.25911340713501,0.025827396661043167,1e-06,0.0016128621,0.1,-0.0026793191792734206,0.05461385101079941,,
595,44282,67,2975000,5.0,0.85771212,0.0019066857662983238,11880,0.9717295002192259,0.037300001356052236,-31.25915078163147,0.0240978691726923,1e-06,0.0014205556,0.1,-0.003086525291301161,0.054614607244729996,,
596,44354,67,2980000,5.0,0.8581554700000001,0.0019249857234535739,11900,0.97147586196661,0.03418000131496228,-31.2591476726532,0.028486058115959167,1e-06,0.0014581657,0.1,-0.003129408452705782,0.05461373180150986,,
597,44426,67,2985000,5.0,0.8577039599999998,0.0019265492743579672,11920,0.9714042693376541,0.039360001429449766,-31.259525928497315,0.02622024528682232,1e-06,0.0015208889,0.1,-0.0032114230977508384,0.05461261421442032,,
598,44499,67,2990000,5.0,0.85722249,0.0019878726586466653,11940,0.9705139417201281,0.0417100015131291,-31.259745836257935,0.02416248619556427,1e-06,0.0016352707,0.1,-0.003449023804731084,0.05461269989609718,,
599,44572,67,2995000,5.0,0.8580151600000001,0.0019762926013208925,11960,0.9706934001296759,0.032280001485487445,-31.25976798057556,0.02661239169538021,1e-06,0.0014339524,0.1,-0.003017179742060838,0.0546124093234539,,
600,44663,67,3000000,5.0,0.8565272499999999,0.001944948763702996,11980,0.9712044764310122,0.04849000211805105,-31.259896326065064,0.023907756432890892,1e-06,0.0015832069,0.1,-0.0036654205758185564,0.054611992090940475,5.0,0.8607828245091396
601,44735,67,3005000,5.0,0.8570136100000001,0.0019119837984908372,12000,0.9716793969273567,0.029630001495825127,-31.26013708114624,0.02834942191839218,1e-06,0.0013527906,0.1,-0.0028705513199218657,0.05461115017533302,,
602,44807,67,3010000,5.0,0.8547256899999998,0.0019413796009030192,12020,0.9711740091443062,0.029880001192213967,-31.26041805267334,0.030134351924061775,1e-06,0.001393118,0.1,-0.0026039686635583336,0.05461059883236885,,
603,44880,67,3015000,5.0,0.85816014,0.001951894034864381,12040,0.9710795413702726,0.04493000175920315,-31.26056287765503,0.028617506846785545,1e-06,0.0017096621,0.1,-0.0037112948493758513,0.05461041256785393,,
604,44952,67,3020000,5.0,0.8592285600000001,0.0019043407478602603,12060,0.9717340972274542,0.036660001422278585,-31.26065915107727,0.027064111083745956,1e-06,0.0012797753,0.1,-0.003275075666191718,0.0546100027859211,,
605,45025,67,3025000,5.0,0.8582632099999999,0.001979324970743619,12080,0.9707454908639193,0.04846000218996778,-31.260809583663942,0.027308596298098564,1e-06,0.0015297818,0.1,-0.0038743436177820366,0.05460970103740692,,
606,45097,67,3030000,5.0,0.8604814700000002,0.00200680818001274,12100,0.9702792558819056,0.04123000139952637,-31.26088677406311,0.024866020306944847,1e-06,0.0015308405,0.1,-0.0031661619559763877,0.05460960790514946,,
607,45169,67,3035000,5.0,0.8554077800000001,0.0019148909946670755,12120,0.9716714899986982,0.03920000149286352,-31.260993757247924,0.025796057656407356,1e-06,0.0012639188,0.1,-0.0034615373730264663,0.05460911989212036,,
608,45242,67,3040000,5.0,0.85843193,0.0018889938038773835,12140,0.9720344860106707,0.045320001665968446,-31.261097736358643,0.02860463596880436,1e-06,0.0016152681,0.1,-0.003842713461396201,0.05460912361741066,,
609,45314,67,3045000,5.0,0.85784284,0.0019540821301052345,12160,0.9710512068122625,0.02499000124866143,-31.261208763122557,0.025867996737360954,1e-06,0.0012571883,0.1,-0.002833088590373638,0.05460856109857559,,
610,45406,67,3050000,5.0,0.8576766100000001,0.001896709175198339,12180,0.9719350785017014,0.04047000150894746,-31.26143295288086,0.02707507647573948,1e-06,0.0015719419,0.1,-0.003332827959434326,0.05460789054632187,5.0,0.8627831530797676
611,45478,67,3055000,5.0,0.86039487,0.0018984217575052753,12200,0.9719011448323727,0.04564000188373029,-31.261582479476928,0.025469010695815086,1e-06,0.0014069043,0.1,-0.0037756927731538072,0.05460778996348381,,
612,45550,67,3060000,5.0,0.8568064700000001,0.0019614768866449595,12220,0.9709962457418442,0.036500001455424355,-31.261786575317384,0.02743316814303398,1e-06,0.0013920398,0.1,-0.003115187944021969,0.054606784135103226,,
613,45622,67,3065000,5.0,0.8590116200000001,0.0019288985797902569,12240,0.9714698288589716,0.030770001334603878,-31.262285976409913,0.029101449996232986,1e-06,0.0013879382,0.1,-0.0029297557529986305,0.054605189710855484,,
614,45694,67,3070000,5.0,0.85743116,0.001990177687839605,12260,0.9704987611621618,0.03985000150976702,-31.26274181365967,0.025025788694620132,1e-06,0.0014953681,0.1,-0.0032265282568431286,0.05460454151034355,,
615,45766,67,3075000,5.0,0.85646019,0.0018907044816296548,12280,0.9720240328460932,0.040970001679379496,-31.262734870910645,0.024570070207118988,1e-06,0.00151426,0.1,-0.0038021098237484095,0.054605189710855484,,
616,45838,67,3080000,5.0,0.8578353299999999,0.0018822310073301196,12300,0.9721100609749556,0.04311000157962553,-31.26280472755432,0.026660073548555374,1e-06,0.0014491652,0.1,-0.0030910735137562816,0.05460406467318535,,
617,45910,67,3085000,5.0,0.8584846800000001,0.001815825785160996,12320,0.9730613306164742,0.03854000141262077,-31.26282066345215,0.028242075815796852,1e-06,0.0013841852,0.1,-0.003502760770475699,0.05460537225008011,,
618,45982,67,3090000,5.0,0.8583969900000001,0.0018800510256551206,12340,0.9722004625946283,0.058540002700174225,-31.26261908531189,0.02666005678474903,1e-06,0.0018253687,0.1,-0.004393296321546138,0.054604802280664444,,
619,46054,67,3095000,5.0,0.8578607400000001,0.001947990064509213,12360,0.9711751695722342,0.042680001703556625,-31.262673320770265,0.028498375788331032,1e-06,0.0015836306,0.1,-0.003440702947315444,0.054605256766080856,,
620,46146,67,3100000,5.0,0.85918441,0.0018380865216022356,12380,0.9728567861020565,0.03607000130461529,-31.262464237213134,0.02989455685019493,1e-06,0.00152069,0.1,-0.003005118220162233,0.05460584908723831,5.0,0.8628252484786221
621,46217,67,3105000,5.0,0.85626051,0.0018590991041855887,12400,0.9725273698568344,0.04603000187082216,-31.262409257888795,0.026687735691666603,1e-06,0.0016611881,0.1,-0.003286480950098154,0.054605528712272644,,
622,46288,67,3110000,5.0,0.85971343,0.0018623868864960967,12420,0.9724536910653114,0.05064000202226453,-31.262581300735473,0.025314936414361,1e-06,0.001581831,0.1,-0.003806083334697945,0.054604921489953995,,
623,46359,67,3115000,5.0,0.85445904,0.0018610108434222639,12440,0.9724411237984896,0.03188000128953718,-31.26292713165283,0.02990013360977173,1e-06,0.0015304938,0.1,-0.0026348617364989834,0.05460377782583237,,
624,46430,67,3120000,5.0,0.8615647,0.0018691737914923578,12460,0.9723200220614672,0.03800000154762529,-31.26323378562927,0.027477465569972992,1e-06,0.0015052796,0.1,-0.0031999735444311027,0.054603397846221924,,
625,46501,67,3125000,5.0,0.8594204299999998,0.001871628244407475,12480,0.972360635176301,0.03628000130760484,-31.263281965255736,0.027354668825864792,1e-06,0.0015260566,0.1,-0.003550594722474254,0.05460348725318909,,
626,46572,67,3130000,5.0,0.85915049,0.0018566170992562548,12500,0.9725224692374468,0.03567000128794461,-31.263293552398682,0.02910403162240982,1e-06,0.0015155042,0.1,-0.00330864983554747,0.05460329353809357,,
627,46644,67,3135000,5.0,0.8591633800000001,0.0018358685728162528,12520,0.9728496391326189,0.02479000113089569,-31.263630514144896,0.026110023260116577,1e-06,0.0015138339,0.1,-0.0028473905837063996,0.05460172891616821,,
628,46715,67,3140000,5.0,0.8571899700000002,0.001858702078461647,12540,0.9724776986986399,0.05344000234268606,-31.264204816818236,0.029418140649795532,1e-06,0.0015705727,0.1,-0.004029657372626385,0.05460026115179062,,
629,46786,67,3145000,5.0,0.85707674,0.0018279370403615758,12560,0.972950667142868,0.03591000157990493,-31.264598445892332,0.029903162270784378,1e-06,0.0013971573,0.1,-0.0031958790155941583,0.054599784314632416,,
630,46878,67,3150000,5.0,0.85943444,0.0018464162823511288,12580,0.9726387802511454,0.03495000124210492,-31.2648712348938,0.02399504743516445,1e-06,0.0013779623,0.1,-0.0030044089821547717,0.054598841816186905,5.0,0.8611774702982236
631,46950,67,3155000,5.0,0.85832791,0.0018067792570218445,12600,0.9732354879379272,0.042330001789378,-31.265398998260498,0.027373220771551132,1e-06,0.0016293847,0.1,-0.0034746158231125255,0.054597027599811554,,
632,47021,67,3160000,5.0,0.8599864600000001,0.0018534004827961326,12620,0.9726209845393896,0.037900001354282724,-31.265549964904785,0.030903387814760208,1e-06,0.0013600242,0.1,-0.0033909812483440584,0.054598208516836166,,
633,47092,67,3165000,5.0,0.8605409399999999,0.0018159941269550472,12640,0.97314971126616,0.04884000189253129,-31.26547800064087,0.02304183691740036,1e-06,0.0018087422,0.1,-0.003819534713643158,0.05459711700677872,,
634,47164,67,3170000,5.0,0.85981048,0.0018079360178671778,12660,0.9732495006173849,0.04259000178659335,-31.265820484161377,0.024349641054868698,1e-06,0.0017711564,0.1,-0.003238386589580706,0.05459652841091156,,
635,47235,67,3175000,5.0,0.85948961,0.0017852529347874224,12680,0.9735706672072411,0.03994000151171349,-31.266047344207763,0.027619315311312675,1e-06,0.0014912816,0.1,-0.003314495557540833,0.054595980793237686,,
636,47306,67,3180000,5.0,0.8591366500000001,0.0017875783558702096,12700,0.9735810458660126,0.03715000160154887,-31.26618221282959,0.025152800604701042,1e-06,0.0015052402,0.1,-0.003561794481932061,0.05459575355052948,,
637,47378,67,3185000,5.0,0.8582086399999999,0.001770140795269981,12720,0.973897548392415,0.046590002049924806,-31.266290531158447,0.028592567890882492,1e-06,0.0016555866,0.1,-0.0035457037391509873,0.0545954592525959,,
638,47449,67,3190000,5.0,0.8608749599999999,0.001865293401060626,12740,0.972508791834116,0.03917000148911029,-31.26654330253601,0.028191085904836655,1e-06,0.001521279,0.1,-0.0036310404513454487,0.054594382643699646,,
639,47521,67,3195000,5.0,0.8574056700000001,0.0018264359497698025,12760,0.9730248507112265,0.05066000220482238,-31.266860151290892,0.02454707771539688,1e-06,0.0015093932,0.1,-0.0036906082973715247,0.054593972861766815,,
640,47612,67,3200000,5.0,0.8575163600000002,0.0018682252138387413,12780,0.9723906591534615,0.05373000224819407,-31.267076168060303,0.027109749615192413,1e-06,0.001984315,0.1,-0.0042731651780778795,0.054593149572610855,5.0,0.8630062242948788
641,47684,67,3205000,5.0,0.85910063,0.001777891379315406,12800,0.9737226199358702,0.04953000219189562,-31.26740469932556,0.022993648424744606,1e-06,0.0017527564,0.1,-0.00410799370654626,0.05459233373403549,,
642,47755,67,3210000,5.0,0.8594454899999999,0.0017493246914818883,12820,0.9741903338581324,0.05159000223618932,-31.267621955871583,0.027546606957912445,1e-06,0.0018406741,0.1,-0.003864962080558545,0.05459197610616684,,
643,47826,67,3215000,5.0,0.8580690699999997,0.0017899926152313127,12840,0.9735214207321405,0.05609000249882229,-31.26783748626709,0.023220239207148552,1e-06,0.0018412882,0.1,-0.0044977801745351795,0.05459114536643028,,
644,47897,67,3220000,5.0,0.8591964299999998,0.0017672815959667786,12860,0.9739127941429615,0.025370001146802677,-31.268289813995363,0.024770403280854225,1e-06,0.0011762335,0.1,-0.0023624289650162745,0.05458968132734299,,
645,47968,67,3225000,5.0,0.85957816,0.0018073187844129279,12880,0.9733309950679541,0.0330600014294032,-31.268517599105834,0.026896066963672638,1e-06,0.00159437,0.1,-0.0031624081450423703,0.05459008365869522,,
646,48040,67,3230000,5.0,0.8583459000000001,0.0017967456235783174,12900,0.9734871182590723,0.05383000228670426,-31.268467655181883,0.029501687735319138,1e-06,0.0016078842,0.1,-0.003940780119898948,0.054589834064245224,,
647,48111,67,3235000,5.0,0.8571068700000001,0.0017852800979744642,12920,0.9736215323209763,0.047420001947320996,-31.26874704360962,0.028917677700519562,1e-06,0.0015316661,0.1,-0.0038216318717194486,0.05458863824605942,,
648,48182,67,3240000,5.0,0.8624857899999999,0.0018066028930479661,12940,0.973338957875967,0.052210002327337864,-31.269241590499878,0.02488075941801071,1e-06,0.0018158299,0.1,-0.0038124547354360596,0.05458735302090645,,
649,48254,67,3245000,5.0,0.85938458,0.0018032495630905033,12960,0.9733857698738575,0.04288000159082003,-31.26957736968994,0.026340797543525696,1e-06,0.0014451006,0.1,-0.003246403920287264,0.054586928337812424,,
650,48346,67,3250000,5.0,0.8582313300000002,0.001739516154048033,12980,0.9743379969149828,0.03259000136284158,-31.269701385498045,0.0305390153080225,1e-06,0.001495601,0.1,-0.002981989661041591,0.05458654835820198,5.0,0.8622305774781895
651,48417,67,3255000,5.0,0.8614932000000001,0.0017655397497583181,13000,0.973960280418396,0.03171000149683095,-31.26995527267456,0.026770180091261864,1e-06,0.0014260131,0.1,-0.0029803744903913643,0.05458568036556244,,
652,48488,67,3260000,5.0,0.8606391499999999,0.0017431014520116151,13020,0.9743132889270782,0.03248000137740746,-31.270162420272825,0.02528032660484314,1e-06,0.0014497307,0.1,-0.003080784603037756,0.05458555370569229,,
653,48560,67,3265000,5.0,0.8604913800000001,0.001718060410930775,13040,0.9746851362287998,0.026310001113452018,-31.270339603424073,0.02690550871193409,1e-06,0.0013222368,0.1,-0.002698791418818409,0.05458458513021469,,
654,48631,67,3270000,5.0,0.8583200200000002,0.0017716941720573231,13060,0.9738324899226427,0.05308000228134915,-31.270703859329224,0.026211943477392197,1e-06,0.0016407423,0.1,-0.003902027903362324,0.05458376556634903,,
655,48702,67,3275000,5.0,0.8628247300000002,0.001738030718988739,13080,0.9743159934878349,0.04229000174207613,-31.271120767593384,0.026622099801898003,1e-06,0.0015853451,0.1,-0.0037789351021924487,0.0545823909342289,,
656,48774,67,3280000,5.0,0.8598641699999999,0.0017026575532509015,13100,0.9748523589223623,0.03089000124717131,-31.271633672714234,0.028088489547371864,1e-06,0.0013722951,0.1,-0.003013847608603406,0.054581109434366226,,
657,48845,67,3285000,5.0,0.86119643,0.0017224597907625138,13120,0.9745367951691151,0.04140000145882368,-31.271916913986207,0.029048876836895943,1e-06,0.0015283865,0.1,-0.003622342286494149,0.0545809231698513,,
658,48916,67,3290000,5.0,0.8584892599999999,0.0016767433477798477,13140,0.975244302302599,0.042090001592878255,-31.272043857574463,0.02270972914993763,1e-06,0.0016454065,0.1,-0.0034880018192222375,0.0545804500579834,,
659,48987,67,3295000,5.0,0.8609129799999999,0.00173047948803287,13160,0.9744996633380651,0.04150000174180604,-31.272271032333375,0.02837553806602955,1e-06,0.0015458806,0.1,-0.003363782186788669,0.05457970127463341,,
660,49078,67,3300000,5.0,0.8592081999999999,0.0017275278241140769,13180,0.9744968079030514,0.02587000119499862,-31.272466259002684,0.02881445363163948,1e-06,0.0013450029,0.1,-0.002583293516150489,0.05457952618598938,5.0,0.864934051945998
661,49150,67,3305000,5.0,0.8604130200000002,0.00170210802112706,13200,0.9748785030096769,0.028750001246808096,-31.27275248527527,0.026779962703585625,1e-06,0.0013977679,0.1,-0.0030418893183268027,0.05457805469632149,,
662,49222,67,3310000,5.0,0.86164838,0.0017101027659373357,13220,0.9748076684772968,0.029440001174807547,-31.273234004974366,0.02653663046658039,1e-06,0.0013508362,0.1,-0.002735083529171627,0.05457715690135956,,
663,49293,67,3315000,5.0,0.8630315000000001,0.0017653972847620025,13240,0.974004378542304,0.04252000151085667,-31.273677587509155,0.026080263778567314,1e-06,0.0015837596,0.1,-0.0034143892869795602,0.05457567796111107,,
664,49365,67,3320000,5.0,0.8620187500000001,0.0016909153532469645,13260,0.9751210622489452,0.0544100021966733,-31.273943138122558,0.025213222950696945,1e-06,0.0019175237,0.1,-0.004186590949074709,0.05457586422562599,,
665,49437,67,3325000,5.0,0.8623381699999999,0.0017210141976829619,13280,0.9746471364051104,0.03747000157018192,-31.27357491493225,0.02443837560713291,1e-06,0.0014335599,0.1,-0.003256943480658059,0.05457760766148567,,
666,49509,67,3330000,5.0,0.8607046300000002,0.001747808504733257,13300,0.9742089305073023,0.039310001408448446,-31.27342086791992,0.024297144263982773,1e-06,0.0015391887,0.1,-0.002999697654658284,0.05457649007439613,,
667,49580,67,3335000,5.0,0.8608121400000001,0.0018169842252973468,13320,0.9732859767973423,0.0348000013595447,-31.27361785888672,0.023720627650618553,1e-06,0.0016589558,0.1,-0.002824087200952068,0.05457672104239464,,
668,49651,67,3340000,5.0,0.8604733399999998,0.0017730699077947065,13340,0.9738760255277157,0.048310002071084455,-31.273721828460694,0.027055170387029648,1e-06,0.0017089322,0.1,-0.0038709094544220335,0.0545758455991745,,
669,49723,67,3345000,5.0,0.8622410299999999,0.001736216106219217,13360,0.9744618199765682,0.04745000188355334,-31.27393716812134,0.023653943091630936,1e-06,0.0017228652,0.1,-0.0036162155703890163,0.054575659334659576,,
670,49815,67,3350000,5.0,0.86156919,0.001687148199416697,13380,0.9751578755676746,0.03355000134091824,-31.27403986930847,0.02442721277475357,1e-06,0.0014562835,0.1,-0.003311874373196133,0.05457530915737152,5.0,0.8651599377982855
671,49886,67,3355000,5.0,0.8620184699999999,0.0016256881784647702,13400,0.9760314729064703,0.044700001649325714,-31.274227867126466,0.02798786200582981,1e-06,0.0015364364,0.1,-0.0035874042509251324,0.054574694484472275,,
672,49958,67,3360000,5.0,0.85999191,0.001718205304350704,13420,0.9747302085161209,0.058150002610636874,-31.27441023826599,0.02664741314947605,1e-06,0.0017766627,0.1,-0.004053195147287703,0.05457441508769989,,
673,50030,67,3365000,5.0,0.86363681,0.0016943132143933325,13440,0.9750202875584364,0.04596000194898806,-31.274331617355347,0.021492118015885353,1e-06,0.0014362368,0.1,-0.003704539337797783,0.054575104266405106,,
674,50101,67,3370000,5.0,0.8622906599999999,0.001677740248851478,13460,0.975283719599247,0.0414100015826989,-31.274317817687987,0.0248299278318882,1e-06,0.0014073491,0.1,-0.0034239698746884174,0.0545743927359581,,
675,50172,67,3375000,5.0,0.86145761,0.0016781116573838517,13480,0.9752982389181852,0.048210001911502334,-31.274461688995363,0.022933825850486755,1e-06,0.001620325,0.1,-0.003974431523434827,0.05457444489002228,,
676,50244,67,3380000,5.0,0.86164069,0.0016425816214177757,13500,0.9758179318159819,0.04230000167968683,-31.274488792419433,0.025983069092035294,1e-06,0.0014241618,0.1,-0.0035503997750118543,0.054574161767959595,,
677,50315,67,3385000,5.0,0.8638561300000002,0.0016520903311902657,13520,0.9757336564362049,0.03139000133029185,-31.274520492553712,0.025296607986092567,1e-06,0.0012818722,0.1,-0.002911090586858336,0.054574400186538696,,
678,50387,67,3390000,5.0,0.8625002000000002,0.0017470927123213187,13540,0.9742984678596258,0.05477000222192146,-31.27451933860779,0.028369693085551262,1e-06,0.001707666,0.1,-0.0037775441998496363,0.05457403510808945,,
679,50459,67,3395000,5.0,0.8631127599999999,0.001661088116816245,13560,0.9756307434290648,0.032780001304345205,-31.27472067832947,0.030648937448859215,1e-06,0.0013348777,0.1,-0.0027744628699847684,0.0545734241604805,,
680,50550,67,3400000,5.0,0.8617072199999999,0.0016924587258836255,13580,0.9750871174037457,0.042980001823743806,-31.275153884887697,0.023985495790839195,1e-06,0.0017050424,0.1,-0.0035895424543652423,0.054571788758039474,5.0,0.8635412055263609
681,50622,67,3405000,5.0,0.8610916300000001,0.001655368123902008,13600,0.9756456706672907,0.0410400014789775,-31.275660982131956,0.02553575299680233,1e-06,0.0013993052,0.1,-0.003324669450304718,0.05457083508372307,,
682,50693,67,3410000,5.0,0.85994828,0.0016704374313121662,13620,0.9754610881209373,0.03249000133015215,-31.275939559936525,0.026774892583489418,1e-06,0.001604349,0.1,-0.00301060035163494,0.0545702800154686,,
683,50765,67,3415000,5.0,0.86462528,0.0017346740863285958,13640,0.9746176637709141,0.04198000153293833,-31.27621150970459,0.026386521756649017,1e-06,0.0015839831,0.1,-0.003313560846304675,0.05456949397921562,,
684,50837,67,3420000,5.0,0.8604588200000001,0.0016294705960899591,13660,0.9760286305099726,0.03070000122766942,-31.2763676071167,0.02960064262151718,1e-06,0.0013799972,0.1,-0.0025967069071509384,0.05456950142979622,,
685,50909,67,3425000,5.0,0.8613636699999999,0.0016192781203426421,13680,0.9761918224394321,0.054340002519311384,-31.276522283554076,0.024354860186576843,1e-06,0.0016592761,0.1,-0.004088846986041581,0.054568540304899216,,
686,50980,67,3430000,5.0,0.86254066,0.0016187434847233816,13700,0.9761789888143539,0.040810001435456794,-31.27694246292114,0.028580617159605026,1e-06,0.0015687036,0.1,-0.0036176827125405,0.05456744506955147,,
687,51052,67,3435000,5.0,0.86250388,0.0016807400772813708,13720,0.9753115009516478,0.05408000229625031,-31.277177505493164,0.02703256532549858,1e-06,0.0020085974,0.1,-0.0037736720261167633,0.05456738919019699,,
688,51124,67,3440000,5.0,0.8638901,0.0016109890479128809,13740,0.9762813970446587,0.045830001779831944,-31.277119588851928,0.028894998133182526,1e-06,0.0017143656,0.1,-0.003824450969561004,0.05456763505935669,,
689,51196,67,3445000,5.0,0.8637229200000001,0.001648880808497779,13760,0.9757919777184725,0.03723000147030689,-31.277199611663818,0.026856107637286186,1e-06,0.0013630965,0.1,-0.0031020157545940206,0.054566871374845505,,
690,51287,67,3450000,5.0,0.86121811,0.001652336473343894,13780,0.9757228419184685,0.05233000219217501,-31.277555799484254,0.027654120698571205,1e-06,0.0019059442,0.1,-0.0038043383451817903,0.05456580966711044,5.0,0.865671661155891
691,51360,67,3455000,5.0,0.8636298799999998,0.0016454585158498958,13800,0.9758449420332909,0.02831000121193938,-31.27820324897766,0.027115333825349808,1e-06,0.0014982327,0.1,-0.0028623609526315617,0.054563455283641815,,
692,51431,67,3460000,5.0,0.86219825,0.0015963720914442092,13820,0.9765967391431332,0.03762000135029666,-31.27872505187988,0.02356429025530815,1e-06,0.0015581127,0.1,-0.003223806949957471,0.05456331744790077,,
693,51502,67,3465000,5.0,0.8610640599999999,0.0016845393658149988,13840,0.9752476494759321,0.032660001351032406,-31.27884123802185,0.028216300532221794,1e-06,0.0012839101,0.1,-0.0029730890929555187,0.05456272140145302,,
694,51574,67,3470000,5.0,0.8628205800000001,0.0016573054139735178,13860,0.9756633583456278,0.03898000132292509,-31.279054622650147,0.02741016075015068,1e-06,0.001497486,0.1,-0.003262677482616956,0.054562222212553024,,
695,51645,67,3475000,5.0,0.8649341000000002,0.0016262300260132178,13880,0.9761112332344055,0.0461200017738156,-31.27920506477356,0.029945122078061104,1e-06,0.0015923653,0.1,-0.0035478585930123784,0.05456191673874855,,
696,51718,67,3480000,5.0,0.8630151100000001,0.0016452445217873901,13900,0.9758145473897457,0.03442000135313719,-31.27911958694458,0.026392830535769463,1e-06,0.0013676126,0.1,-0.003039280058143774,0.05456265062093735,,
697,51789,67,3485000,5.0,0.8615528100000001,0.0016111684666248037,13920,0.9763210546225309,0.034220001311041415,-31.279035301208495,0.028236137703061104,1e-06,0.0014456543,0.1,-0.0031863312045582147,0.05456240102648735,,
