time/iterations,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/fps,train/clip_range,train/value_loss,train/n_updates,train/explained_variance,train/entropy_loss,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/std,train/loss,train/clip_fraction,eval/mean_ep_length,eval/mean_reward
262,5.0,1244500,0.6495806999999999,10840,114,0.1,0.004908975005188647,5220,0.890766516327858,-94.91206153233846,1e-05,0.030505354,0.006468001539620111,0.054917339235544205,0.051716309040784836,0.41802082187496126,,
263,5.0,1249250,0.6518254299999999,10879,114,0.1,0.004795893869066442,5240,0.8939415290951729,-94.9123924255371,1e-05,0.026472842,0.017000874313407237,0.05491860583424568,0.04702194035053253,0.47271968497132716,,
264,5.0,1254000,0.65069321,10916,114,0.1,0.0049770494247786705,5260,0.8936677649617195,-94.90995663960774,1e-05,0.037406933,0.013181277274914709,0.05492136627435684,0.06369442492723465,0.45182498850859704,,
265,5.0,1258750,0.6498115,10954,114,0.1,0.004446855278123015,5280,0.8948494046926498,-94.90795491536458,1e-05,0.045483768,0.0056906455134053385,0.05492193624377251,0.04404169321060181,0.4177291546521398,,
266,5.0,1263500,0.6499053099999998,10992,114,0.1,0.004599603171837294,5300,0.8910642638802528,-94.90682925269718,1e-05,0.039242495,0.00736394107215138,0.054923564195632935,0.05850159376859665,0.4097499896217847,,
267,5.0,1268250,0.6508858300000001,11029,114,0.1,0.004673131560169471,5320,0.8911724835634232,-94.90600570042928,1e-05,0.02096798,0.00803091966412948,0.054922863841056824,0.07273470610380173,0.42645832216949203,,
268,5.0,1273000,0.6529293399999999,11068,115,0.1,0.004524648062263926,5340,0.8889918699860573,-94.90716735839844,1e-05,0.026125373,0.012406298099306635,0.05492159724235535,0.053472936153411865,0.46929165464049827,,
269,5.0,1277750,0.6493319700000001,11106,115,0.1,0.004352563535018513,5360,0.8913390710949898,-94.9079182434082,1e-05,0.030051628,0.008252414912825573,0.05492215231060982,0.043595973402261734,0.4304249898158014,,
270,5.0,1282500,0.65223592,11167,114,0.1,0.004645831633824855,5380,0.8947059586644173,-94.90683720906576,1e-05,0.03283241,0.009785028771120901,0.054923057556152344,0.048578210175037384,0.47484165406320245,5.0,0.6657477359802069
271,5.0,1287250,0.6501590899999999,11205,114,0.1,0.004874139201516906,5400,0.8901977315545082,-94.9064813401964,1e-05,0.027014395,0.0105774339909378,0.05492278188467026,0.039776284247636795,0.46017359838846866,,
272,5.0,1292000,0.64913054,11243,114,0.1,0.0052211079315316895,5420,0.8855558633804321,-94.90744052463107,1e-05,0.04429703,0.011805525990415405,0.05492144078016281,0.03373178094625473,0.44431480384880195,,
273,5.0,1296750,0.6532838799999999,11282,114,0.1,0.005048320188049089,5440,0.88546571880579,-94.90882110595703,1e-05,0.044616353,0.013907234370713907,0.05492051690816879,0.04426246136426926,0.4521388781567415,,
274,5.0,1301500,0.6497361799999999,11319,114,0.1,0.004850335529772565,5460,0.889263704419136,-94.90945686340332,1e-05,0.05201001,0.007058241307542321,0.05492071807384491,0.044890835881233215,0.4686499894844989,,
275,5.0,1306250,0.6501391,11358,115,0.1,0.004868371848186308,5480,0.8848061114549637,-94.90969235969312,1e-05,0.061603393,0.006709144004328089,0.05491960421204567,0.001065688207745552,0.43501514020291243,,
276,5.0,1311000,0.6488561799999999,11396,115,0.1,0.004499361755464364,5500,0.8929689526557922,-94.91129283198605,1e-05,0.03978251,0.010241921916468229,0.05491827428340912,0.029185883700847626,0.431481470691937,,
277,5.0,1315750,0.65022755,11434,115,0.1,0.0048310357728041705,5520,0.8828955590724945,-94.91203546235056,1e-05,0.052589316,0.009723305855952668,0.05491860210895538,0.039306774735450745,0.4624469586337606,,
278,5.0,1320500,0.6526909000000001,11472,115,0.1,0.004654854031590124,5540,0.8922697231173515,-94.91192085629417,1e-05,0.038956195,0.01126384992372457,0.05491817370057106,0.040328603237867355,0.4020357035566121,,
279,5.0,1325250,0.6518046600000001,11510,115,0.1,0.005387355350522381,5560,0.886150099337101,-94.91388376409357,1e-05,0.05010729,0.011713731723013944,0.05491466820240021,0.05053609609603882,0.45984847380102356,,
280,5.0,1330000,0.6510961999999999,11571,114,0.1,0.0052602207944305104,5580,0.8779443874955177,-94.9148261792732,1e-05,0.034577057,0.011732976090845615,0.054917238652706146,0.03852320834994316,0.4811666554743142,5.0,0.6637526713932007
281,5.0,1334750,0.6490453,11609,114,0.1,0.004924629283847199,5600,0.887256033718586,-94.91345916021437,1e-05,0.044450764,0.005289232328297138,0.05491652339696884,0.025763126090168953,0.37217856195001375,,
282,5.0,1339500,0.6502872000000001,11646,115,0.1,0.004865607006164888,5620,0.8837117999792099,-94.91602754946108,1e-05,0.027175581,0.009889204256856257,0.054912813007831573,0.07118325680494308,0.4414814694094713,,
283,5.0,1344250,0.6514825599999999,11684,115,0.1,0.00470853571605403,5640,0.8875020071864128,-94.9193591117859,1e-05,0.038974166,0.011071419555344929,0.054911449551582336,0.048135433346033096,0.4409270724320474,,
284,5.0,1349000,0.64979912,11721,115,0.1,0.005466532606321076,5660,0.8835726752877235,-94.92119290387188,1e-05,0.034271143,0.009910678362007083,0.054909415543079376,0.03660644590854645,0.47307406316373357,,
285,5.0,1353750,0.6507339299999999,11760,115,0.1,0.005302312173598418,5680,0.8787382766604424,-94.92304888638583,1e-05,0.033782337,0.010785546377787607,0.054908350110054016,0.04335355758666992,0.4410908979335518,,
286,5.0,1358500,0.65031213,11798,115,0.1,0.005505370715012153,5700,0.8801185861229897,-94.92459231058757,1e-05,0.049207214,0.007447126578017924,0.05490677058696747,0.03849921002984047,0.44239165583470214,,
287,5.0,1363250,0.64737469,11837,115,0.1,0.004930044487291188,5720,0.8876588419079781,-94.92420586480034,1e-05,0.025647879,0.012934673624686704,0.05490962415933609,0.09077998250722885,0.4431296198214922,,
288,5.0,1368000,0.6485632699999999,11874,115,0.1,0.005379290874892225,5740,0.8801258280873299,-94.92147221035428,1e-05,0.040938888,0.010663206720474095,0.0549105703830719,0.027690157294273376,0.3821527681235845,,
289,5.0,1372750,0.6480577800000001,11912,115,0.1,0.004989289499424172,5760,0.885779358446598,-94.92092423872514,1e-05,0.049485426,0.01216474341985789,0.054910484701395035,0.03234925866127014,0.4550530187390519,,
290,5.0,1377500,0.65333382,11971,115,0.1,0.004639548755672184,5780,0.887069396674633,-94.92050407046364,1e-05,0.033379164,0.01192363219102995,0.054911866784095764,0.06325775384902954,0.416309513138341,5.0,0.6641375840435579
291,5.0,1382250,0.65328249,12011,115,0.1,0.004922315975030263,5800,0.88734420388937,-94.92084660530091,1e-05,0.06652263,0.013017775531163959,0.054909106343984604,0.02801479585468769,0.466161446084152,,
292,5.0,1387000,0.6494396900000001,12049,115,0.1,0.004987807215586531,5820,0.886936716735363,-94.92291227398496,1e-05,0.029922925,0.01077515329694804,0.054908718913793564,0.042073264718055725,0.4441893828129678,,
293,5.0,1391750,0.65143462,12087,115,0.1,0.005230454835799281,5840,0.8877321407198906,-94.92447371306243,1e-05,0.05744757,0.013604064694703842,0.05490636080503464,0.04744992405176163,0.4533055429312366,,
294,5.0,1396500,0.6499192599999999,12127,115,0.1,0.004933795775286853,5860,0.8893716931343079,-94.92481475406223,1e-05,0.031526968,0.008863469542147668,0.05490832403302193,0.03425757214426994,0.48644443243328067,,
295,5.0,1401250,0.64847669,12167,115,0.1,0.004759108229579093,5880,0.8868502974510193,-94.92328100204467,1e-05,0.030389495,0.012375823976182036,0.05490849167108536,0.04902854189276695,0.4805104036213985,,
296,5.0,1406000,0.6517425099999999,12205,115,0.1,0.005256981683090668,5900,0.8836110010743141,-94.92414821277966,1e-05,0.03741745,0.012481606136393727,0.05490735545754433,0.06313976645469666,0.45300756507045165,,
297,5.0,1410750,0.65260245,12242,115,0.1,0.004895263811987308,5920,0.8862935677170753,-94.92507031758626,1e-05,0.02133131,0.007428015435751532,0.05490696802735329,0.06710339337587357,0.39304165575498096,,
298,5.0,1415500,0.6502900299999999,12280,115,0.1,0.00491520068090823,5940,0.8878514766693115,-94.92470273618345,1e-05,0.04142836,0.007072818229988179,0.05490809679031372,0.015400957316160202,0.41908332200169013,,
299,5.0,1420250,0.6492444800000001,12317,115,0.1,0.005132788434136836,5960,0.888457901775837,-94.92392174857004,1e-05,0.036171157,0.012924228331444496,0.05490826070308685,0.04374605417251587,0.4391785595765603,,
300,5.0,1425000,0.6541452899999999,12377,115,0.1,0.005267989215078867,5980,0.8850903064012527,-94.92308926052517,1e-05,0.021559676,0.008054444816275865,0.054909467697143555,0.04823489859700203,0.3862083218707186,5.0,0.6647233378688533
