rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/total_timesteps,time/iterations,train/approx_kl,train/explained_variance,train/value_loss,train/clip_fraction,train/loss,train/clip_range,train/std,train/entropy_loss,train/learning_rate,train/n_updates,train/policy_gradient_loss,eval/mean_reward,eval/mean_ep_length
5.0,4775,10,0.58655066,52500,21,0.008205241,0.7753367871046066,0.006948510752990842,0.3661200169892982,0.05279093608260155,0.1,0.05503597483038902,-94.77505607604981,1e-05,400,-0.03511111516623874,,
5.0,5000,10,0.58852259,55000,22,0.008082602,0.7703366428613663,0.007184861940331757,0.4060200173454359,0.04587056115269661,0.1,0.05503853037953377,-94.7717399597168,1e-05,420,-0.037991223091666464,,
5.0,5225,11,0.58935799,57500,23,0.0081074415,0.7672045677900314,0.007216677092947066,0.39338001757627356,0.05214886739850044,0.1,0.05504017695784569,-94.76936527252197,1e-05,440,-0.036257884249827725,,
5.0,5449,11,0.5946834400000001,60000,24,0.00877809,0.7846023589372635,0.006706398215610534,0.3810400170623325,0.05002124607563019,0.1,0.05504366755485535,-94.76618812561036,1e-05,460,-0.036684845347253144,,
5.0,5672,11,0.5938662,62500,25,0.008269574,0.7994287461042404,0.006302107681985945,0.37530001781648026,0.04833226278424263,0.1,0.05504313111305237,-94.7644900894165,1e-05,480,-0.03506791180527593,,
5.0,5900,11,0.59183983,65000,26,0.008467022,0.8058089315891266,0.006064749793149531,0.39706001806305724,0.04549764469265938,0.1,0.055043693631887436,-94.76499980926513,1e-05,500,-0.03694917610502358,,
5.0,6123,11,0.5915605300000001,67500,27,0.006443367,0.8006768971681595,0.006249686002265662,0.3564200167474337,0.051374372094869614,0.1,0.05504108965396881,-94.76554775238037,1e-05,520,-0.03443036174297246,,
5.0,6347,11,0.59615371,70000,28,0.007490708,0.8122049868106842,0.005870492253452539,0.37194001724012193,0.054106030613183975,0.1,0.055041976273059845,-94.76678230285644,1e-05,540,-0.03519265608134212,,
5.0,6576,11,0.5906520099999999,72500,29,0.007984639,0.8061575293540955,0.006126032012980431,0.3693400167045183,0.04795770347118378,0.1,0.0550462082028389,-94.7639045715332,1e-05,560,-0.034990312634318954,,
5.0,6822,10,0.5947353000000001,75000,30,0.008050986,0.8124795258045197,0.005927387494593859,0.3905000176699832,0.0490344800055027,0.1,0.05505168437957764,-94.75798759460449,1e-05,580,-0.036383627402459415,0.6418206632074042,5.0
5.0,7047,10,0.59613594,77500,31,0.00699618,0.8114193826913834,0.0059824381908401844,0.3756600184738636,0.05516635626554489,0.1,0.05505438521504402,-94.75360607147216,1e-05,600,-0.035705111440511035,,
5.0,7272,10,0.59082881,80000,32,0.0073856083,0.8162671476602554,0.005804213772062212,0.36770001747645437,0.041952673345804214,0.1,0.0550604984164238,-94.74810749053955,1e-05,620,-0.03500552290149578,,
5.0,7497,11,0.5906865499999999,82500,33,0.007838533,0.8248091638088226,0.0055244946829043325,0.3781600180151872,0.05353100225329399,0.1,0.05506052076816559,-94.74458137512207,1e-05,640,-0.035673758687547415,,
5.0,7721,11,0.5960015,85000,34,0.008654645,0.8253616988658905,0.0055273344460874795,0.3838800176093355,0.04771853983402252,0.1,0.05506306141614914,-94.74368103027344,1e-05,660,-0.03549618104471712,,
5.0,7946,11,0.5958988799999999,87500,35,0.00857965,0.8290679752826691,0.005424328269436955,0.40150001833681015,0.05070657655596733,0.1,0.055065251886844635,-94.74064697265625,1e-05,680,-0.037068591041530895,,
5.0,8168,11,0.5979463899999999,90000,36,0.0075047566,0.8407717496156693,0.005043433655519038,0.37686001673107966,0.050397951155900955,0.1,0.0550675094127655,-94.7382709121704,1e-05,700,-0.035474969923434546,,
5.0,8395,11,0.5976957500000001,92500,37,0.007746609,0.8317952454090118,0.005331589472480119,0.38536001797765496,0.04898851364850998,0.1,0.05506269633769989,-94.73971981048584,1e-05,720,-0.03540591647747988,,
5.0,8621,11,0.5959969700000001,95000,38,0.0072855866,0.8458786904811859,0.004911877934355289,0.3786600185930729,0.05136841908097267,0.1,0.05506805330514908,-94.73943614959717,1e-05,740,-0.035851109923303565,,
5.0,8845,11,0.60087249,97500,39,0.0064669074,0.8354553133249283,0.005261439129244536,0.37072001714026553,0.053001001477241516,0.1,0.055072933435440063,-94.73394840240479,1e-05,760,-0.03457949956012774,,
5.0,9090,11,0.59593764,100000,40,0.008375803,0.8501771092414856,0.004782522460445761,0.4023800184787251,0.052650123834609985,0.1,0.05507230758666992,-94.7306067276001,1e-05,780,-0.036650065201789844,0.6518167945673993,5.0
5.0,9315,11,0.6035411599999999,102500,41,0.008221001,0.851976752281189,0.004703313296195119,0.3999400185374543,0.04566139355301857,0.1,0.05507397651672363,-94.73047740936279,1e-05,800,-0.037569521880522316,,
5.0,9540,11,0.6005309300000001,105000,42,0.0079430565,0.8490983843803406,0.004812081864802167,0.39322001825552433,0.04745864123106003,0.1,0.055074699223041534,-94.72831439971924,1e-05,820,-0.037214549229578876,,
5.0,9765,11,0.6016369,107500,43,0.00746839,0.8549043536186218,0.00464306406560354,0.39972001816378905,0.0481439046561718,0.1,0.055074818432331085,-94.72825283050537,1e-05,840,-0.03802435954639954,,
5.0,9991,11,0.59930891,110000,44,0.008502282,0.85022933781147,0.004808348190272227,0.39212001832202076,0.045366376638412476,0.1,0.0550735667347908,-94.72906135559082,1e-05,860,-0.03655536468790931,,
5.0,10218,11,0.6027428699999999,112500,45,0.008866976,0.8487503975629807,0.004864568341290578,0.4030800180695951,0.045564182102680206,0.1,0.05507650598883629,-94.7281131362915,1e-05,880,-0.03738522001352248,,
5.0,10442,11,0.6002447,115000,46,0.008300274,0.8582886308431625,0.0045579508843366055,0.40662001783959567,0.04473314806818962,0.1,0.05507780238986015,-94.7254832458496,1e-05,900,-0.037439241475840684,,
5.0,10667,11,0.60271252,117500,47,0.0076956516,0.8621745258569717,0.004438138179248199,0.38712001641979443,0.04253409057855606,0.1,0.05508846044540405,-94.7184954071045,1e-05,920,-0.036861143616557825,,
5.0,10891,11,0.6049012699999999,120000,48,0.007781484,0.864599883556366,0.004323916636640206,0.3744000167772174,0.05009593814611435,0.1,0.05509009212255478,-94.71127304077149,1e-05,940,-0.03613719025472079,,
5.0,11116,11,0.60575777,122500,49,0.008580573,0.8536008298397064,0.00475347313680686,0.36350001632701606,0.04968483746051788,0.1,0.05509171634912491,-94.70919746398926,1e-05,960,-0.03477006964402254,,
5.0,11366,10,0.6022330300000001,125000,50,0.008682127,0.8544086515903473,0.004676053238799795,0.4014400168415159,0.04384632408618927,0.1,0.055092278867959976,-94.70807796478272,1e-05,980,-0.03831520915402422,0.6541676413957833,5.0
5.0,11591,10,0.6026170599999999,127500,51,0.0073845065,0.8626157641410828,0.004430619271006435,0.3807000168878585,0.04642858728766441,0.1,0.05508660525083542,-94.71171691894531,1e-05,1000,-0.03604131356331724,,
5.0,11815,11,0.6068360300000001,130000,52,0.0074859923,0.8685328811407089,0.004252846069866791,0.3899400188215077,0.04524712264537811,0.1,0.055083293467760086,-94.7165721130371,1e-05,1020,-0.036795617762720244,,
5.0,12041,11,0.60416848,132500,53,0.0075873025,0.8616228252649307,0.004485143604688347,0.39592001906363294,0.05105265602469444,0.1,0.05508533865213394,-94.71750900268555,1e-05,1040,-0.036711920384239066,,
5.0,12267,11,0.60821705,135000,54,0.0070720525,0.8680644184350967,0.004246757662622258,0.3852000183868222,0.05274651199579239,0.1,0.055081382393836975,-94.71866703033447,1e-05,1060,-0.035926968393478906,,
5.0,12493,11,0.60909722,137500,55,0.008832661,0.8721523880958557,0.004148000302957371,0.38960001736180855,0.05399903655052185,0.1,0.055085424333810806,-94.7183758544922,1e-05,1080,-0.03580307640228044,,
5.0,12717,11,0.60391616,140000,56,0.008168213,0.8637928515672684,0.004414394528139382,0.38882001749239864,0.044181980192661285,0.1,0.05508781224489212,-94.71504859924316,1e-05,1100,-0.03602027009523241,,
5.0,12942,11,0.6132842799999999,142500,57,0.006978301,0.8703601807355881,0.004222029473166913,0.37236001655925066,0.049023889005184174,0.1,0.05508787930011749,-94.71350185394287,1e-05,1120,-0.0366785503150645,,
5.0,13167,11,0.60579277,145000,58,0.008673506,0.8719459027051926,0.004187354409368709,0.40098001808393746,0.04427463933825493,0.1,0.055092666298151016,-94.71077064514161,1e-05,1140,-0.037302634933935507,,
5.0,13392,11,0.6097388,147500,59,0.007952285,0.8656618893146515,0.0043692430562805385,0.36990001649130133,0.04770886152982712,0.1,0.055091943591833115,-94.70784160614014,1e-05,1160,-0.03491071860583034,,
5.0,13641,10,0.61050637,150000,60,0.009378891,0.8734481334686279,0.004121928663225844,0.3971400176826865,0.05071365833282471,0.1,0.0550895556807518,-94.71002616882325,1e-05,1180,-0.037690707712158655,0.6576856770307506,5.0
5.0,13868,10,0.6128725500000001,152500,61,0.0077584316,0.8746190518140793,0.0040667347295675425,0.39170001953607425,0.047789812088012695,0.1,0.05508708208799362,-94.71325027465821,1e-05,1200,-0.03684027186504363,,
5.0,14092,10,0.61087848,155000,62,0.008080495,0.8700138479471207,0.004266241668956354,0.4151800189889036,0.04567291587591171,0.1,0.05509473755955696,-94.70991901397706,1e-05,1220,-0.038235449189932,,
5.0,14317,11,0.6075259599999999,157500,63,0.007713689,0.8784818053245544,0.003985201247269287,0.37710001682629807,0.05060784891247749,0.1,0.05509558692574501,-94.70487350463867,1e-05,1240,-0.035989900243185706,,
5.0,14540,11,0.61363467,160000,64,0.0080512995,0.8757652342319489,0.004062167762313038,0.3756200174312107,0.04870469868183136,0.1,0.055090099573135376,-94.70788284301757,1e-05,1260,-0.034885939220760845,,
5.0,14766,11,0.61062689,162500,65,0.0072934763,0.8776517063379288,0.003985302132787183,0.37198001843411477,0.045187029987573624,0.1,0.055088452994823456,-94.71162975311279,1e-05,1280,-0.03550953597594887,,
5.0,14991,11,0.61023391,165000,66,0.007103701,0.8786013647913933,0.003954100282862782,0.37418001852463934,0.04686379060149193,0.1,0.05508860945701599,-94.71247425079346,1e-05,1300,-0.035717622593378205,,
5.0,15218,11,0.60900115,167500,67,0.0072638714,0.886121042072773,0.0037169270939193667,0.3914400178613141,0.04860116168856621,0.1,0.055089838802814484,-94.71255256652832,1e-05,1320,-0.03649305627738087,,
5.0,15441,11,0.61117602,170000,68,0.008404346,0.8788291737437248,0.0039688783569727095,0.3876400178670883,0.05044097825884819,0.1,0.05508081987500191,-94.71624660491943,1e-05,1340,-0.036009424735684664,,
5.0,15665,11,0.6130850999999999,172500,69,0.007934563,0.8823011517524719,0.0038567950774449854,0.4004800183698535,0.05122331529855728,0.1,0.05508262291550636,-94.72118049621582,1e-05,1360,-0.03785342034379838,,
5.0,15912,10,0.61403173,175000,70,0.0066369707,0.8801421523094177,0.003942159172147512,0.3843000173615292,0.051117923110723495,0.1,0.05507726967334747,-94.72212635040283,1e-05,1380,-0.0362413361344975,0.6549312502964899,5.0
5.0,16137,10,0.6181456300000001,177500,71,0.007937169,0.8819476589560509,0.0038872304128017275,0.4096800182107836,0.04802270233631134,0.1,0.05507631227374077,-94.72684925079346,1e-05,1400,-0.037065102218318276,,
5.0,16360,11,0.6171728000000001,180000,72,0.008274989,0.8837656006217003,0.0038312581833451985,0.36968001641565934,0.0503479465842247,0.1,0.05507373809814453,-94.7289735031128,1e-05,1420,-0.03553636824391077,,
5.0,16585,11,0.61652835,182500,73,0.009090847,0.8872051164507866,0.0036979167570825667,0.3995800182875246,0.04831729829311371,0.1,0.05507727712392807,-94.72795375823975,1e-05,1440,-0.03791410204996268,,
5.0,16809,11,0.6140570700000001,185000,74,0.0076392367,0.8801905810832977,0.003947760106530041,0.3846000182069838,0.04894760996103287,0.1,0.05507305637001991,-94.72850727081298,1e-05,1460,-0.03544457036864594,,
5.0,17036,11,0.61794335,187500,75,0.007861924,0.885192483663559,0.003771063620224595,0.3778000175440684,0.047486431896686554,0.1,0.0550675168633461,-94.73421394348145,1e-05,1480,-0.036291981392541715,,
5.0,17261,11,0.6142961499999999,190000,76,0.008650637,0.884356789290905,0.0038300511590205135,0.39558001909172164,0.049762532114982605,0.1,0.055060744285583496,-94.74086742401123,1e-05,1500,-0.0362581533632212,,
5.0,17488,11,0.6157622800000001,192500,77,0.007547601,0.8865553811192513,0.0037642197404056787,0.3936800173786469,0.04553508758544922,0.1,0.055060964077711105,-94.74522285461425,1e-05,1520,-0.0363982215409074,,
5.0,17714,11,0.61813666,195000,78,0.007225242,0.8805836290121078,0.003937903277110308,0.3999600198701955,0.0457388237118721,0.1,0.05506245419383049,-94.74408382415771,1e-05,1540,-0.03729792465825277,,
5.0,17940,11,0.6154105999999999,197500,79,0.0092541445,0.8867359980940819,0.003754115579649806,0.3921400179876946,0.046916160732507706,0.1,0.055058903992176056,-94.74563049316406,1e-05,1560,-0.03725772003371709,,
5.0,18186,10,0.61579273,200000,80,0.008610791,0.8844131156802177,0.0038217332516796887,0.4129600180312991,0.05279221013188362,0.1,0.05505197122693062,-94.75157527923584,1e-05,1580,-0.03697823274626277,0.6590619288706395,5.0
5.0,18412,10,0.6206518700000001,202500,81,0.00899994,0.8914778232574463,0.0035914139018859716,0.40216001893160863,0.05470488965511322,0.1,0.055049359798431396,-94.75792919158935,1e-05,1600,-0.037314723544336154,,
5.0,18639,10,0.61765661,205000,82,0.009061124,0.8916847184300423,0.0035893163119908424,0.3962000176962465,0.04921090975403786,0.1,0.05504314973950386,-94.76212352752685,1e-05,1620,-0.0362819869872407,,
5.0,18861,11,0.6206072800000001,207500,83,0.0085019125,0.8875701650977135,0.0037219897471368313,0.3897800180222839,0.046653665602207184,0.1,0.055040955543518066,-94.76755226135253,1e-05,1640,-0.035952549409406134,,
5.0,19086,11,0.61822265,210000,84,0.008183232,0.8901415914297104,0.003619029737310484,0.38680001782253387,0.048455532640218735,0.1,0.055036433041095734,-94.77131107330322,1e-05,1660,-0.036169906749814996,,
5.0,19309,11,0.61871386,212500,85,0.0073293545,0.8920699283480644,0.0035698589275125416,0.39914001811062916,0.04656889662146568,0.1,0.05503568798303604,-94.77453800201415,1e-05,1680,-0.036551176408823875,,
5.0,19533,11,0.61936649,215000,86,0.007339246,0.8901029601693153,0.003641794539289549,0.3868200171319768,0.05072881281375885,0.1,0.05503387749195099,-94.77537700653076,1e-05,1700,-0.035055374055447716,,
5.0,19757,11,0.62268228,217500,87,0.008339278,0.8920798376202583,0.0035757883137557656,0.40652001932263376,0.050272319465875626,0.1,0.05503469705581665,-94.77686031341553,1e-05,1720,-0.03683875648643793,,
5.0,19980,11,0.62198903,220000,88,0.007432516,0.8819712623953819,0.003922205765265971,0.3926200172584504,0.04843316599726677,0.1,0.055035416036844254,-94.77508365631104,1e-05,1740,-0.03688966160561954,,
5.0,20202,11,0.61992065,222500,89,0.0074138287,0.8937232866883278,0.0035344897280447183,0.3775200175959617,0.05674440786242485,0.1,0.05503595620393753,-94.77430065155029,1e-05,1760,-0.034682389452897484,,
5.0,20447,11,0.62245126,225000,90,0.010047355,0.8891199231147766,0.003705173216294497,0.3990800169319846,0.043851546943187714,0.1,0.055036697536706924,-94.77354782104493,1e-05,1780,-0.03740768921351961,0.6599595854597804,5.0
5.0,20671,11,0.62082031,227500,91,0.0077897217,0.8953063264489174,0.0035048545186873526,0.39378001761389897,0.05212383717298508,0.1,0.0550340861082077,-94.77489437103272,1e-05,1800,-0.03778513808472081,,
5.0,20898,11,0.6226270100000001,230000,92,0.008104248,0.9007476642727852,0.003303444863995537,0.38654001760762186,0.05116361379623413,0.1,0.0550377294421196,-94.77454685211181,1e-05,1820,-0.036088517150235117,,
5.0,21121,11,0.62170617,232500,93,0.00720318,0.8919912502169609,0.0035978359298314898,0.39698001868324356,0.05381813645362854,0.1,0.055030301213264465,-94.77636123657227,1e-05,1840,-0.03646289648053468,,
5.0,21347,11,0.6222352499999999,235000,94,0.008646087,0.903098851442337,0.0032506339298561215,0.4075200177030638,0.04323673993349075,0.1,0.05502604320645332,-94.78384349822998,1e-05,1860,-0.037536997995943934,,
5.0,21571,11,0.6254666,237500,95,0.008538086,0.899667389690876,0.003334062045905739,0.38008001760113985,0.053852103650569916,0.1,0.055027641355991364,-94.78451202392579,1e-05,1880,-0.035913275964300696,,
5.0,21795,11,0.62357744,240000,96,0.008146113,0.8942604959011078,0.0035424294287804514,0.3979200181411579,0.05126625671982765,0.1,0.0550227127969265,-94.78710411071778,1e-05,1900,-0.0366005385336066,,
5.0,22021,11,0.62645027,242500,97,0.008080044,0.8976667895913124,0.003433148618787527,0.3869400179409422,0.0543493777513504,0.1,0.05502737686038017,-94.78675884246826,1e-05,1920,-0.03598495684978062,,
5.0,22244,11,0.62521051,245000,98,0.006798146,0.894847571849823,0.0035350982786621897,0.37132001627935096,0.05268273875117302,0.1,0.05502542108297348,-94.7854264831543,1e-05,1940,-0.03468114137308909,,
5.0,22467,11,0.6288238700000001,247500,99,0.008531148,0.8942608833312988,0.003541172615950927,0.4086400194163434,0.04787387326359749,0.1,0.055027518421411514,-94.78611408233643,1e-05,1960,-0.03842747828109129,,
5.0,22716,11,0.6254142100000001,250000,100,0.010278452,0.8928173333406448,0.003590418348321691,0.43158001829870046,0.04540500417351723,0.1,0.055025890469551086,-94.78511360168457,1e-05,1980,-0.03937904068792763,0.6632741401783472,5.0
5.0,22940,11,0.62669406,252500,101,0.008899668,0.9007770717144012,0.003307976218638942,0.3986800173087977,0.045732297003269196,0.1,0.05502435937523842,-94.7874409866333,1e-05,2000,-0.03654801470176729,,
5.0,23166,11,0.62944512,255000,102,0.008522019,0.8979495614767075,0.0034474068076815454,0.4070200192183256,0.04909828305244446,0.1,0.055027835071086884,-94.78626636505128,1e-05,2020,-0.03713712790534366,,
5.0,23387,11,0.6254697100000001,257500,103,0.008385458,0.8952777460217476,0.003521793516119942,0.3912800185754895,0.04647541046142578,0.1,0.05502863600850105,-94.78363197326661,1e-05,2040,-0.03744258902903226,,
5.0,23612,11,0.62516903,260000,104,0.0069920295,0.9027822390198708,0.0032617245253641156,0.38982001681812106,0.0462578684091568,0.1,0.05502674728631973,-94.78420799255372,1e-05,2060,-0.03564624661228393,,
5.0,23839,11,0.62719628,262500,105,0.009202731,0.8938235491514206,0.0035798625834286214,0.3967000177502632,0.04703066125512123,0.1,0.055024296045303345,-94.78643592834473,1e-05,2080,-0.03625639981783459,,
5.0,24065,11,0.62595052,265000,106,0.007939675,0.8996447622776031,0.0033670421922579407,0.38620001753559335,0.046043526381254196,0.1,0.055022530257701874,-94.78933521270751,1e-05,2100,-0.035058996570198744,,
5.0,24292,11,0.62894943,267500,107,0.007643087,0.8900577425956726,0.00368157604127191,0.39000001785345373,0.044852565973997116,0.1,0.05502054840326309,-94.7918480682373,1e-05,2120,-0.03665033812740237,,
5.0,24515,11,0.6340096599999999,270000,108,0.008625802,0.8955942392349243,0.0035081645962782206,0.3894200171949342,0.04985257238149643,0.1,0.055022336542606354,-94.79190574645996,1e-05,2140,-0.03599550803936403,,
5.0,24737,11,0.62573733,272500,109,0.008096466,0.8909555822610855,0.0036843109596520662,0.40904001783812416,0.051337044686079025,0.1,0.05501639470458031,-94.7941328048706,1e-05,2160,-0.03803933312749962,,
5.0,24983,11,0.6291450199999999,275000,110,0.0077471854,0.8953981176018715,0.0035265509970486162,0.3958600168256089,0.04748198390007019,0.1,0.05501246452331543,-94.79994724273682,1e-05,2180,-0.03652768219863413,0.6640471433144908,5.0
5.0,25206,11,0.62818611,277500,111,0.008734841,0.9010515809059143,0.003332539579132572,0.38442001813557,0.04550524055957794,0.1,0.05501483008265495,-94.8005676651001,1e-05,2200,-0.036208345612748154,,
5.0,25430,11,0.62987445,280000,112,0.009133951,0.891957588493824,0.003653858503093943,0.3882000186154619,0.05174185708165169,0.1,0.05501776933670044,-94.79781429290772,1e-05,2220,-0.03622506022677859,,
5.0,25654,11,0.6294319,282500,113,0.009320992,0.8962860256433487,0.0035178647621069105,0.3905800180113874,0.054519832134246826,0.1,0.055012524127960205,-94.79873783111572,1e-05,2240,-0.03606027451091331,,
5.0,25878,11,0.6306522400000001,285000,114,0.008297583,0.8999816030263901,0.003386394912377,0.39404001691378654,0.0464656837284565,0.1,0.05501026660203934,-94.80329772949219,1e-05,2260,-0.03601728352087781,,
5.0,26104,11,0.6314578100000001,287500,115,0.008070374,0.9028546810150146,0.0032855049998033793,0.39156001773662863,0.04602879285812378,0.1,0.0550120547413826,-94.80397750854492,1e-05,2280,-0.037205770568102904,,
5.0,26330,11,0.6338777800000001,290000,116,0.00838657,0.9010448530316353,0.0033419818780384956,0.39354001771193,0.048755254596471786,0.1,0.05501220375299454,-94.80244079589843,1e-05,2300,-0.03582622198563303,,
5.0,26555,11,0.6290084299999998,292500,117,0.007659166,0.899369403719902,0.0034000543411821125,0.41216001694090665,0.04695991799235344,0.1,0.05500613525509834,-94.80575302124024,1e-05,2320,-0.03769698801775064,,
5.0,26780,11,0.63305801,295000,118,0.00784478,0.8944785818457603,0.003558338686125353,0.3905600177217275,0.04676031321287155,0.1,0.05501271039247513,-94.8054824066162,1e-05,2340,-0.0361106243711221,,
5.0,27003,11,0.6355152999999999,297500,119,0.0082955845,0.9060859009623528,0.003169400851475075,0.3657600165833719,0.05196084454655647,0.1,0.05500734969973564,-94.80503917694092,1e-05,2360,-0.036059025072761576,,
5.0,27250,11,0.63193567,300000,120,0.008915821,0.9015034288167953,0.0033422543504275383,0.39938001763308423,0.04757000505924225,0.1,0.055006712675094604,-94.8086092376709,1e-05,2380,-0.036137195834102444,0.6645528887038396,5.0
5.0,27473,11,0.6347942699999999,302500,121,0.008877286,0.9003610014915466,0.0033777221338823437,0.3917800178239122,0.04948170855641365,0.1,0.05500779300928116,-94.80833972930908,1e-05,2400,-0.03576219792453394,,
5.0,27699,11,0.6364495099999999,305000,122,0.008641798,0.9082464426755905,0.003114510764135048,0.3914200172270648,0.04620206728577614,0.1,0.05500402674078941,-94.80987297058105,1e-05,2420,-0.03595568359195408,,
5.0,27924,11,0.6368712400000001,307500,123,0.0075276867,0.9041362851858139,0.0032694708241615446,0.3838400165946223,0.049856893718242645,0.1,0.055008236318826675,-94.80924018859864,1e-05,2440,-0.03614742423535092,,
5.0,28146,11,0.6333970999999999,310000,124,0.008060946,0.9084740504622459,0.00310933152330108,0.3754600177868269,0.053108904510736465,0.1,0.055010803043842316,-94.80595714569091,1e-05,2460,-0.03490630954920139,,
5.0,28371,11,0.6400675499999999,312500,125,0.008020512,0.9076295718550682,0.003151250610826537,0.39524001731304453,0.05051562562584877,0.1,0.055012233555316925,-94.80333297729493,1e-05,2480,-0.036243890156348935,,
5.0,28598,11,0.6356531999999999,315000,126,0.007550142,0.9049971476197243,0.003235723178368062,0.3949000174971297,0.05164361745119095,0.1,0.05501662194728851,-94.7996329498291,1e-05,2500,-0.03577581623431925,,
5.0,28821,11,0.63902634,317500,127,0.0077059334,0.90725889056921,0.00315372887882404,0.4015800179517828,0.044218290597200394,0.1,0.055014580488204956,-94.79902565002442,1e-05,2520,-0.03642178307096614,,
5.0,29044,11,0.6365475700000001,320000,128,0.0083547365,0.9082938507199287,0.003122339954134077,0.41316001892322674,0.04886576533317566,0.1,0.0550091490149498,-94.80341724395753,1e-05,2540,-0.03768746987647773,,
5.0,29270,11,0.63596845,322500,129,0.008153635,0.904862679541111,0.0032432206626981496,0.38670001743361354,0.04533962160348892,0.1,0.05500548332929611,-94.80811721801757,1e-05,2560,-0.035625766826999056,,
