time/iterations,time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/value_loss,train/n_updates,train/explained_variance,train/clip_fraction,train/entropy_loss,train/loss,train/learning_rate,train/approx_kl,train/clip_range,train/policy_gradient_loss,train/std,eval/mean_ep_length,eval/mean_reward
215,15929,67,1075000,5.0,0.7714212100000002,0.007555795651860535,4280,0.8648048043251038,0.0454100018623285,-31.127823600769045,0.03013414703309536,1e-06,0.0014792935,0.1,-0.004108626844563936,0.054956063628196716,,
216,16001,67,1080000,5.0,0.7655180300000001,0.007393077430315316,4300,0.8680191785097122,0.03764000135357492,-31.128179779052733,0.028614424169063568,1e-06,0.0016252843,0.1,-0.003652363725091803,0.05495496094226837,,
217,16072,67,1085000,5.0,0.7712280899999999,0.00763691826723516,4320,0.8637273162603378,0.04037000142852776,-31.12857261657715,0.02678690291941166,1e-06,0.0015927666,0.1,-0.0036348663950944273,0.05495409667491913,,
218,16144,67,1090000,5.0,0.7726953200000001,0.006990331464912743,4340,0.8752375245094299,0.04048000153852627,-31.128914346694945,0.028039000928401947,1e-06,0.0015985426,0.1,-0.003924004012204554,0.054953109472990036,,
219,16215,67,1095000,5.0,0.76747102,0.007690017358399927,4360,0.8621497750282288,0.058500002515502275,-31.129331550598145,0.026182301342487335,1e-06,0.0019062536,0.1,-0.004877696304903161,0.054951928555965424,,
220,16306,67,1100000,5.0,0.7726553799999999,0.007186883997637779,4380,0.8721011132001877,0.050430002211360264,-31.13001525878906,0.026084208860993385,1e-06,0.0014988227,0.1,-0.004332582717699296,0.05494936555624008,5.0,0.7831627454872461
221,16378,67,1105000,5.0,0.7728987999999998,0.0073325532022863625,4400,0.8698347955942154,0.04508000184316188,-31.13092879295349,0.02324666827917099,1e-06,0.0016794205,0.1,-0.004246115394550798,0.05494736507534981,,
222,16449,67,1110000,5.0,0.77397017,0.0071264559403061865,4420,0.8740710914134979,0.05443000232684426,-31.131480321884155,0.02287936583161354,1e-06,0.0016789791,0.1,-0.004702405822651823,0.05494643375277519,,
223,16520,67,1115000,5.0,0.7733941,0.0071836581616662445,4440,0.8726900070905685,0.04926000227802433,-31.13172046661377,0.028162382543087006,1e-06,0.0015069157,0.1,-0.0042492268256411145,0.054946087300777435,,
224,16592,67,1120000,5.0,0.77268502,0.0070534131396561865,4460,0.8752864673733711,0.04203000170178711,-31.132036256790162,0.030372116714715958,1e-06,0.0015770501,0.1,-0.004053778978868578,0.054944708943367004,,
225,16664,67,1125000,5.0,0.7712560300000001,0.006989545067772269,4480,0.8767387047410011,0.05115000231307931,-31.132449445724486,0.029791558161377907,1e-06,0.0016629782,0.1,-0.004799081772688642,0.05494406074285507,,
226,16735,67,1130000,5.0,0.7820741200000002,0.007034413777291775,4500,0.8758048564195633,0.041440001578303055,-31.132831802368162,0.026708455756306648,1e-06,0.00156314,0.1,-0.003932763067116696,0.05494261533021927,,
227,16807,67,1135000,5.0,0.7790538100000001,0.007043566685169935,4520,0.8761136159300804,0.05491000236012042,-31.13331072807312,0.031038522720336914,1e-06,0.0016728566,0.1,-0.004525932458601414,0.05494169890880585,,
228,16878,67,1140000,5.0,0.77437739,0.007172585141379386,4540,0.8739754259586334,0.04874000208568759,-31.13356861114502,0.02936558984220028,1e-06,0.0015745369,0.1,-0.004332419034610026,0.05494116619229317,,
229,16950,67,1145000,5.0,0.78090506,0.007165848705917597,4560,0.8737450540065765,0.040560001485282556,-31.13383333206177,0.02766437642276287,1e-06,0.001552703,0.1,-0.0040294533171775,0.05494025722146034,,
230,17041,67,1150000,5.0,0.77764295,0.006615073110442609,4580,0.8842594474554062,0.029210001155734064,-31.134288930892943,0.032730985432863235,1e-06,0.0013282076,0.1,-0.0032096185708933643,0.054938845336437225,5.0,0.7909976219837427
231,17112,67,1155000,5.0,0.77279409,0.006872586351819337,4600,0.8797351196408272,0.03040000137174502,-31.134940633773805,0.02837446704506874,1e-06,0.0013257782,0.1,-0.003327169536095247,0.05493684113025665,,
232,17184,67,1160000,5.0,0.7769674799999998,0.00670084476005286,4620,0.8821360319852829,0.023380001084879042,-31.13558931350708,0.029213178902864456,1e-06,0.0012547483,0.1,-0.003026629248060999,0.05493550002574921,,
233,17255,67,1165000,5.0,0.7782492699999999,0.006986772350501269,4640,0.8776813447475433,0.058830002502072605,-31.1359432888031,0.02922496758401394,1e-06,0.0017459319,0.1,-0.0051831245618664925,0.054935023188591,,
234,17326,67,1170000,5.0,0.7772486799999999,0.007038329043425619,4660,0.8771884888410568,0.030800001213792713,-31.136215734481812,0.02917432226240635,1e-06,0.0014438537,0.1,-0.0034223158174578215,0.054933980107307434,,
235,17398,67,1175000,5.0,0.7848104599999999,0.006380461822263896,4680,0.8891903683543205,0.028410001141019166,-31.13662805557251,0.03204244747757912,1e-06,0.001245504,0.1,-0.0030598525445618917,0.05493290722370148,,
236,17469,67,1180000,5.0,0.7885833000000001,0.00668773208744824,4700,0.8839731886982918,0.05316000217106193,-31.137107219696045,0.026909776031970978,1e-06,0.001658634,0.1,-0.004552179245102659,0.05493148788809776,,
237,17541,67,1185000,5.0,0.7820397000000001,0.006765869064256549,4720,0.8824479505419731,0.04350000194972381,-31.137557859420777,0.02829056978225708,1e-06,0.0018667623,0.1,-0.003914805158186956,0.05493050813674927,,
238,17612,67,1190000,5.0,0.78264701,0.006483586244285106,4740,0.8871265202760696,0.05013000212493353,-31.13805521965027,0.029778704047203064,1e-06,0.0016675127,0.1,-0.004363578232458822,0.05492890626192093,,
239,17683,67,1195000,5.0,0.77576937,0.006682355226948857,4760,0.8841161206364632,0.032590001153293996,-31.138709087371826,0.029818616807460785,1e-06,0.0014370519,0.1,-0.003446767912511568,0.05492711067199707,,
240,17775,67,1200000,5.0,0.7823109599999999,0.006399662306066602,4780,0.8886476904153824,0.05497000235831365,-31.13931619644165,0.03139118850231171,1e-06,0.0018030377,0.1,-0.004301764521492011,0.05492573231458664,5.0,0.7936571975929152
241,17847,67,1205000,5.0,0.78457833,0.0066570513672195375,4800,0.884726271033287,0.058360002629924565,-31.139721984863282,0.02417086996138096,1e-06,0.0017426802,0.1,-0.004510031707473061,0.05492498725652695,,
242,17918,67,1210000,5.0,0.7851351799999999,0.006501465449109674,4820,0.8872137889266014,0.02737000127439387,-31.13981036186218,0.027702506631612778,1e-06,0.0014960706,0.1,-0.003106524683072687,0.05492531880736351,,
243,17989,67,1215000,5.0,0.7824421699999999,0.006455394933000207,4840,0.8885504603385925,0.030750001231208444,-31.140117645263672,0.02841799519956112,1e-06,0.0015036783,0.1,-0.0034745367691231977,0.054923247545957565,,
244,18061,67,1220000,5.0,0.7838066,0.006499855522997677,4860,0.8875395953655243,0.03760000132373534,-31.14081479072571,0.028621625155210495,1e-06,0.0015364279,0.1,-0.0037030273172318573,0.05492166057229042,,
245,18133,67,1225000,5.0,0.7870919700000002,0.006503279465250671,4880,0.8882349506020546,0.03802000151481479,-31.141165132522584,0.030014505609869957,1e-06,0.0013804086,0.1,-0.003786458996340154,0.054921552538871765,,
246,18204,67,1230000,5.0,0.78522735,0.006323251884896308,4900,0.8911042958498001,0.05773000268614851,-31.141198196411132,0.027205709367990494,1e-06,0.0017099496,0.1,-0.004987917424658405,0.05492139607667923,,
247,18275,67,1235000,5.0,0.7844568100000001,0.006326402244158089,4920,0.8909278959035873,0.03731000161962584,-31.14142025947571,0.03030230477452278,1e-06,0.001397879,0.1,-0.003939699659682229,0.05492040142416954,,
248,18348,67,1240000,5.0,0.7877521900000001,0.006331653438974172,4940,0.8912211954593658,0.04037000161013566,-31.141908531188964,0.027696244418621063,1e-06,0.0016342679,0.1,-0.0037656741078928844,0.05491887032985687,,
249,18419,67,1245000,5.0,0.78883429,0.00607404924929142,4960,0.8961891457438469,0.04418000163626857,-31.142575836181642,0.028954673558473587,1e-06,0.0016567305,0.1,-0.004009208066342076,0.054916854947805405,,
250,18511,67,1250000,5.0,0.7848560600000001,0.006278302834834904,4980,0.8923193588852882,0.03956000150181353,-31.143150453567504,0.028127750381827354,1e-06,0.001458757,0.1,-0.003920096840774132,0.05491601303219795,5.0,0.8009505852621011
251,18583,67,1255000,5.0,0.7928395500000001,0.006367489579133689,5000,0.8908136114478111,0.02272000105353072,-31.14356369972229,0.029144899919629097,1e-06,0.0013622915,0.1,-0.002704655610547846,0.054914627224206924,,
252,18654,67,1260000,5.0,0.7845313499999997,0.006387423912528902,5020,0.8908224925398827,0.024370000986382364,-31.143955869674684,0.029976777732372284,1e-06,0.0014530243,0.1,-0.002821188319797616,0.054914020001888275,,
253,18725,67,1265000,5.0,0.7908523899999998,0.006058268237393349,5040,0.8961612358689308,0.03512000138056465,-31.144476613998414,0.028006212785840034,1e-06,0.0015749722,0.1,-0.003417444438448349,0.054911643266677856,,
254,18797,67,1270000,5.0,0.78900045,0.006453645729925484,5060,0.8901808336377144,0.041310001463862135,-31.145260639190674,0.029753638431429863,1e-06,0.0017759028,0.1,-0.0038529465818042397,0.05491016060113907,,
255,18869,67,1275000,5.0,0.79328042,0.0060583923035301265,5080,0.8965299502015114,0.025120001119794323,-31.145910863876342,0.030467316508293152,1e-06,0.0014223447,0.1,-0.0029053804079452305,0.054908230900764465,,
256,18940,67,1280000,5.0,0.79132417,0.006019001910462975,5100,0.8973799273371696,0.029870001320960002,-31.14646092414856,0.031471915543079376,1e-06,0.0012082491,0.1,-0.0034541394858338304,0.054907288402318954,,
257,19012,67,1285000,5.0,0.79032044,0.006269004531204701,5120,0.8934474959969521,0.03716000136337243,-31.14678563117981,0.0297032929956913,1e-06,0.001439426,0.1,-0.0036191092872876053,0.05490638688206673,,
258,19083,67,1290000,5.0,0.7916996900000002,0.0058761669439263645,5140,0.9003195539116859,0.047340002020355314,-31.147472620010376,0.02579200081527233,1e-06,0.0017217358,0.1,-0.003968435872418419,0.05490369722247124,,
259,19156,67,1295000,5.0,0.7958645799999999,0.005983841794077307,5160,0.8983406350016594,0.04010000157286413,-31.148410358428954,0.02404380962252617,1e-06,0.0014561266,0.1,-0.003935061442561647,0.0549016110599041,,
260,19247,67,1300000,5.0,0.78668706,0.005860090728383512,5180,0.9009265601634979,0.045180002098204566,-31.148670206069948,0.035963255912065506,1e-06,0.0017852105,0.1,-0.0036998744587262776,0.05490248650312424,5.0,0.8085191921633145
261,19319,67,1305000,5.0,0.79241167,0.005926996252965182,5200,0.8997827544808388,0.05127000204753131,-31.14859401702881,0.030545810237526894,1e-06,0.0016915397,0.1,-0.004044489080423688,0.054901860654354095,,
262,19390,67,1310000,5.0,0.79442977,0.005927427916321904,5220,0.8995626717805862,0.038560001600999386,-31.149022493362427,0.028733883053064346,1e-06,0.0015804213,0.1,-0.003551901800139419,0.054900169372558594,,
263,19462,67,1315000,5.0,0.7893888500000001,0.005916942097246647,5240,0.8998115882277489,0.05484000230091624,-31.149773511886597,0.02883250080049038,1e-06,0.0016000393,0.1,-0.00455986267485251,0.05489799752831459,,
264,19533,67,1320000,5.0,0.7964591200000001,0.005909066188614816,5260,0.8999715521931648,0.02926000129315071,-31.150447816848754,0.03028528392314911,1e-06,0.0012858799,0.1,-0.003296757997836028,0.05489674210548401,,
265,19604,67,1325000,5.0,0.79477764,0.006005359655246139,5280,0.8990048095583916,0.04892000187304802,-31.150915613174437,0.031723931431770325,1e-06,0.0016048206,0.1,-0.003993494770361856,0.05489545315504074,,
266,19676,67,1330000,5.0,0.79486408,0.005509179681539535,5300,0.9073253646492958,0.026490001012571155,-31.151554193496704,0.02797865681350231,1e-06,0.0013398645,0.1,-0.0025739232728293772,0.05489334091544151,,
267,19748,67,1335000,5.0,0.79490137,0.0054976691445335745,5320,0.907865583896637,0.035450001407880335,-31.152108364105224,0.027073130011558533,1e-06,0.0017321359,0.1,-0.0033846205316706702,0.054892636835575104,,
268,19820,67,1340000,5.0,0.79334887,0.00581914447247982,5340,0.9024113193154335,0.0307600012072362,-31.152286901474,0.031119655817747116,1e-06,0.0014003058,0.1,-0.0034300995629104403,0.05489245429635048,,
269,19891,67,1345000,5.0,0.7944177299999999,0.0054515694081783295,5360,0.9084082618355751,0.03601000131689944,-31.152448835372926,0.025640137493610382,1e-06,0.0016447469,0.1,-0.003526692008144221,0.05489170178771019,,
270,19983,67,1350000,5.0,0.79615167,0.0058939779223874215,5380,0.9007050469517708,0.041310001665260644,-31.153042478561403,0.02822376973927021,1e-06,0.0014724849,0.1,-0.004120107548333474,0.05488937348127365,5.0,0.8125626409071203
271,20055,67,1355000,5.0,0.79379603,0.005852805681060999,5400,0.9021678864955902,0.05292000238434411,-31.153773221969605,0.02294841967523098,1e-06,0.0016061779,0.1,-0.004243724790799526,0.054887864738702774,,
272,20127,67,1360000,5.0,0.79438395,0.0057670020218938585,5420,0.9036440327763557,0.036350001388927924,-31.154129028320312,0.029869038611650467,1e-06,0.0014999774,0.1,-0.003377506181410581,0.054887671023607254,,
273,20198,67,1365000,5.0,0.7939555399999999,0.005523506167810411,5440,0.9072598293423653,0.053900002624141054,-31.154258298873902,0.028289971873164177,1e-06,0.0015936786,0.1,-0.004484343320927913,0.0548870675265789,,
274,20270,67,1370000,5.0,0.7986241600000001,0.005880071341525763,5460,0.9016978889703751,0.05274000243167393,-31.154604425430296,0.031413640826940536,1e-06,0.0015747533,0.1,-0.00440153715077624,0.054885853081941605,,
275,20342,67,1375000,5.0,0.79774914,0.00573225726140663,5480,0.9046438708901405,0.028580001172376798,-31.154993801116944,0.03168109059333801,1e-06,0.0012691355,0.1,-0.0028324860947994334,0.05488503724336624,,
276,20413,67,1380000,5.0,0.80109314,0.00553948713466525,5500,0.9076008573174477,0.03317000145558268,-31.155411281585693,0.02954929508268833,1e-06,0.0012777017,0.1,-0.0031455483365684955,0.05488376319408417,,
277,20485,67,1385000,5.0,0.8014543399999999,0.0056818845146335666,5520,0.9053124487400055,0.037870001334231344,-31.15601270675659,0.027988430112600327,1e-06,0.001473307,0.1,-0.00340775433159898,0.054881732910871506,,
278,20557,67,1390000,5.0,0.8010980699999999,0.005579099846072495,5540,0.9072278961539268,0.04010000152513385,-31.15657943725586,0.029793869704008102,1e-06,0.0015419193,0.1,-0.003719599200630217,0.05488099530339241,,
279,20628,67,1395000,5.0,0.80320776,0.005648172267246992,5560,0.9062866270542145,0.039700001453747975,-31.156925497055052,0.030938344076275826,1e-06,0.001504932,0.1,-0.0037394640753862164,0.0548798143863678,,
280,20720,67,1400000,5.0,0.8019156500000001,0.005589264435693622,5580,0.9069518744945526,0.04970000206376426,-31.157248582839966,0.03138011321425438,1e-06,0.0017157078,0.1,-0.004042775654606805,0.054879434406757355,5.0,0.8214677659371157
281,20791,67,1405000,5.0,0.79830161,0.005564196184277535,5600,0.9075683876872063,0.04463000159128569,-31.157627782821656,0.029463794082403183,1e-06,0.0016002422,0.1,-0.0037513215531160805,0.05487758293747902,,
282,20863,67,1410000,5.0,0.8041380799999999,0.0057099534571170805,5620,0.9055174216628075,0.039340001462260264,-31.158283996582032,0.0301254503428936,1e-06,0.001387366,0.1,-0.0036013038246012386,0.054876215755939484,,
283,20935,67,1415000,5.0,0.80527667,0.005475761811248958,5640,0.9091271981596947,0.038830001511378213,-31.158726625442505,0.031203782185912132,1e-06,0.0014582201,0.1,-0.0032760131852558063,0.054875221103429794,,
284,21006,67,1420000,5.0,0.80300641,0.005425956957042217,5660,0.9100214689970016,0.039920001544523985,-31.159141387939453,0.027007292956113815,1e-06,0.0014738,0.1,-0.003736746901389205,0.05487396568059921,,
285,21078,67,1425000,5.0,0.80456695,0.0054098152020014825,5680,0.9105737283825874,0.03985000158660114,-31.159596786499023,0.028559155762195587,1e-06,0.0015561775,0.1,-0.0037493910305594724,0.05487293004989624,,
286,21149,67,1430000,5.0,0.8007562500000002,0.0052801718772389,5700,0.9126140028238297,0.04221000159275718,-31.159824657440186,0.02519795298576355,1e-06,0.0015104254,0.1,-0.003989689784339401,0.05487281084060669,,
287,21221,67,1435000,5.0,0.80371222,0.005465621226467193,5720,0.9097201749682426,0.055690002483315765,-31.160061759948732,0.028461962938308716,1e-06,0.00187161,0.1,-0.004448890828377614,0.05487160012125969,,
288,21293,67,1440000,5.0,0.80485303,0.005486491671763361,5740,0.9097089692950249,0.05390000234474428,-31.160512533187866,0.026295674964785576,1e-06,0.0019219783,0.1,-0.004620676864271474,0.05487040802836418,,
289,21365,67,1445000,5.0,0.8041742399999999,0.005718552216421813,5760,0.9055932611227036,0.05137000216287561,-31.161035079956054,0.028929969295859337,1e-06,0.0018489371,0.1,-0.004091216969231493,0.0548689030110836,,
290,21456,67,1450000,5.0,0.80360382,0.005292658084072172,5780,0.9130780175328255,0.03395000124583021,-31.16150114059448,0.027418170124292374,1e-06,0.0014004102,0.1,-0.003208057209893449,0.05486801639199257,5.0,0.825219345016176
291,21527,67,1455000,5.0,0.8065538000000001,0.005390848440583795,5800,0.9110374003648758,0.04497000180534087,-31.161753358840944,0.03436606749892235,1e-06,0.0016329908,0.1,-0.0036113386542215055,0.05486762523651123,,
292,21600,67,1460000,5.0,0.8102229700000001,0.005528099064249546,5820,0.909584105014801,0.03843000150169246,-31.161965103149413,0.027849122881889343,1e-06,0.001410734,0.1,-0.0035965701743281998,0.05486682429909706,,
293,21671,67,1465000,5.0,0.8041175099999998,0.0051643831771798435,5840,0.915363259613514,0.05136000232887454,-31.162313776016234,0.03268999233841896,1e-06,0.001737486,0.1,-0.004284911194987497,0.05486580356955528,,
294,21743,67,1470000,5.0,0.8084151999999999,0.005199913715478033,5860,0.9147563278675079,0.03912000144831836,-31.16275013923645,0.029207363724708557,1e-06,0.0016359519,0.1,-0.0036839367077298847,0.05486457794904709,,
295,21814,67,1475000,5.0,0.80434933,0.005103780701756477,5880,0.9162087142467499,0.040000001563457774,-31.162921810150145,0.027145249769091606,1e-06,0.0015806382,0.1,-0.0036404983780397248,0.054864998906850815,,
296,21886,67,1480000,5.0,0.80962551,0.005080481178592891,5900,0.9166989475488663,0.04198000167263672,-31.16296368598938,0.028362654149532318,1e-06,0.0016473522,0.1,-0.0035671336488314067,0.05486424267292023,,
297,21958,67,1485000,5.0,0.80547337,0.005184645110275597,5920,0.9151038825511932,0.03076000121422112,-31.163103437423707,0.03458014130592346,1e-06,0.0014892122,0.1,-0.0028291862365613695,0.05486440286040306,,
298,22029,67,1490000,5.0,0.8065879399999999,0.005146073445212096,5940,0.9155580475926399,0.04514000188559294,-31.163403539657594,0.02565922774374485,1e-06,0.0016208047,0.1,-0.004005799613589072,0.05486242100596428,,
299,22101,67,1495000,5.0,0.8113681400000001,0.005103757660835981,5960,0.9168340936303139,0.036390001496765766,-31.163995094299317,0.02770213782787323,1e-06,0.0014160534,0.1,-0.0034110517121268913,0.05486145615577698,,
300,22192,67,1500000,5.0,0.8083255999999999,0.005193935288116336,5980,0.9150200635194778,0.03143000125768594,-31.164572448730468,0.028899861499667168,1e-06,0.001393014,0.1,-0.0031167516926074467,0.05485936254262924,5.0,0.8253734798624155
301,22263,67,1505000,5.0,0.8103830799999998,0.005052450138609856,6000,0.9177979752421379,0.03162000123062171,-31.165061531066893,0.026932740584015846,1e-06,0.0012886224,0.1,-0.003168916991875861,0.05485902726650238,,
302,22335,67,1510000,5.0,0.8064395600000002,0.005151327962521463,6020,0.9157940670847893,0.02981000142521225,-31.165356731414796,0.027884235605597496,1e-06,0.0013078501,0.1,-0.003065857517052564,0.054857686161994934,,
303,22407,67,1515000,5.0,0.80945993,0.005114068994298577,6040,0.9165809750556946,0.05299000224098563,-31.165883464813234,0.02993055060505867,1e-06,0.0015963436,0.1,-0.004366979748089719,0.054856330156326294,,
304,22478,67,1520000,5.0,0.81022562,0.0053155953157693146,6060,0.9138216897845268,0.03768000142998062,-31.166332540512084,0.0306467954069376,1e-06,0.0015777788,0.1,-0.0034999843740954263,0.05485543981194496,,
305,22550,67,1525000,5.0,0.8072380699999999,0.00503079381538555,6080,0.9180424436926842,0.03811000152491033,-31.166766471862793,0.02774428203701973,1e-06,0.001382009,0.1,-0.003346348407721038,0.05485399812459946,,
306,22621,67,1530000,5.0,0.81070794,0.00500995303504169,6100,0.9186025261878967,0.05108000215375796,-31.16743453979492,0.02711298130452633,1e-06,0.0017659541,0.1,-0.00421602166312045,0.05485183373093605,,
307,22693,67,1535000,5.0,0.8117425400000002,0.00517216136213392,6120,0.9159457087516785,0.04383000171161257,-31.168092803955076,0.026846153661608696,1e-06,0.0015340802,0.1,-0.004101416410604033,0.05485071614384651,,
308,22764,67,1540000,5.0,0.8131433800000002,0.0050379365403205156,6140,0.9180939942598343,0.03422000138787553,-31.168615732192993,0.02957368828356266,1e-06,0.0013587702,0.1,-0.0031337335512531084,0.0548490472137928,,
309,22836,67,1545000,5.0,0.81371437,0.0050197977060452105,6160,0.9185495525598526,0.0327800013567321,-31.169218988418578,0.028771603479981422,1e-06,0.0014752208,0.1,-0.003108282157416937,0.05484766140580177,,
310,22928,67,1550000,5.0,0.80922895,0.005047247549518943,6180,0.9180771484971046,0.038590001496486365,-31.169703207015992,0.030067188665270805,1e-06,0.0013882361,0.1,-0.00329556705131381,0.05484640225768089,5.0,0.825845503116623
311,22999,67,1555000,5.0,0.8110469899999999,0.005096307913772762,6200,0.9169087260961533,0.03924000160652213,-31.169897193908692,0.029134240001440048,1e-06,0.001637537,0.1,-0.0034798238012667326,0.054846685379743576,,
312,23070,67,1560000,5.0,0.81065722,0.004967935581225902,6220,0.919388934969902,0.047950002086581664,-31.17004235267639,0.025708097964525223,1e-06,0.0015055505,0.1,-0.004097560391673732,0.05484551191329956,,
313,23141,67,1565000,5.0,0.81092195,0.005014785907696932,6240,0.9186485633254051,0.04361000168719329,-31.170485553741454,0.029751555994153023,1e-06,0.0014892777,0.1,-0.0034891865412496515,0.054844558238983154,,
314,23212,67,1570000,5.0,0.81176771,0.004894359484314919,6260,0.9209533035755157,0.05285000246716663,-31.171056308746337,0.02483290061354637,1e-06,0.0017494065,0.1,-0.004224449315230885,0.05484237149357796,,
315,23284,67,1575000,5.0,0.8130848999999999,0.005007906297687441,6280,0.918837733566761,0.038780001376289876,-31.171820306777953,0.023761771619319916,1e-06,0.0014999915,0.1,-0.003334913723452004,0.05484059825539589,,
316,23356,67,1580000,5.0,0.81404744,0.005092993474099785,6300,0.9177843853831291,0.03947000150452368,-31.17224617958069,0.02486804872751236,1e-06,0.0014586985,0.1,-0.0037723354574538794,0.054840266704559326,,
317,23427,67,1585000,5.0,0.81283571,0.005003923056647181,6320,0.9190053790807724,0.04361000159406103,-31.17230157852173,0.03084419295191765,1e-06,0.001446427,0.1,-0.004010608129343769,0.05484027788043022,,
318,23499,67,1590000,5.0,0.8172771400000002,0.004977829763665795,6340,0.9195099771022797,0.039180001406930384,-31.172856969833376,0.02848973497748375,1e-06,0.0013629122,0.1,-0.0034358573734727038,0.05483726039528847,,
319,23570,67,1595000,5.0,0.8136448799999998,0.00486198811326176,6360,0.9215902760624886,0.03760000147041865,-31.173613605499266,0.030032217502593994,1e-06,0.00147798,0.1,-0.003445145962702032,0.05483640357851982,,
320,23662,67,1600000,5.0,0.81317301,0.004887179115321487,6380,0.9211497455835342,0.04507000196375884,-31.174026880264282,0.030049310997128487,1e-06,0.001668377,0.1,-0.003723859110175747,0.05483502522110939,5.0,0.8273795333226754
321,23734,67,1605000,5.0,0.8122975000000001,0.004686230849474668,6400,0.9244131520390511,0.017020000846823678,-31.174700717926026,0.027989672496914864,1e-06,0.0011685222,0.1,-0.0026187097025513672,0.054832857102155685,,
322,23805,67,1610000,5.0,0.8101301699999999,0.00511527307331562,6420,0.9172484800219536,0.058000002638436854,-31.175549125671388,0.02903914637863636,1e-06,0.0018775336,0.1,-0.004476712780703594,0.05483057349920273,,
323,23876,67,1615000,5.0,0.81426868,0.004749844470061362,6440,0.9233905896544456,0.04700000195764005,-31.176282978057863,0.025429129600524902,1e-06,0.0017242172,0.1,-0.0037384030195679063,0.054829180240631104,,
324,23947,67,1620000,5.0,0.8134247699999999,0.004843772060703486,6460,0.9221377745270729,0.03421000145026483,-31.176943187713622,0.03321506828069687,1e-06,0.0014581967,0.1,-0.0032151308041103287,0.054827068001031876,,
325,24018,67,1625000,5.0,0.8142760099999999,0.004650856464868411,6480,0.9250659346580505,0.03346000143326819,-31.17759249687195,0.025191906839609146,1e-06,0.0014507374,0.1,-0.003231890196759988,0.05482577160000801,,
326,24090,67,1630000,5.0,0.8106304800000003,0.004724265104159713,6500,0.9238259047269821,0.05069000203860924,-31.178201808929444,0.028079787269234657,1e-06,0.0016672094,0.1,-0.0038746736512404213,0.05482383817434311,,
327,24162,67,1635000,5.0,0.81493881,0.004782476937398314,6520,0.9231152236461639,0.04106000158935785,-31.17886152267456,0.027129260823130608,1e-06,0.0015369635,0.1,-0.003688249348654331,0.054822422564029694,,
328,24234,67,1640000,5.0,0.8178055599999999,0.004802022420335561,6540,0.922658160328865,0.0415200016007293,-31.179425745010377,0.02863237075507641,1e-06,0.0014779624,0.1,-0.003867633022149306,0.05482085794210434,,
329,24305,67,1645000,5.0,0.8118503,0.004744640463031829,6560,0.9236932322382927,0.04701000176486559,-31.179998168945314,0.02797730825841427,1e-06,0.0013656348,0.1,-0.003788888532343293,0.054819416254758835,,
330,24396,67,1650000,5.0,0.8158063099999998,0.0048940247530117635,6580,0.9211586713790894,0.0399700013641268,-31.180771799087523,0.029804017394781113,1e-06,0.0013941915,0.1,-0.003401774374557398,0.05481668934226036,5.0,0.8301215880264928
331,24468,67,1655000,5.0,0.8196101399999999,0.004668108066543937,6600,0.9250006526708603,0.02634000119869597,-31.18161678314209,0.02854764834046364,1e-06,0.001275877,0.1,-0.002858321813093472,0.05481526628136635,,
332,24540,67,1660000,5.0,0.8150282499999999,0.004818466450087726,6620,0.9226018637418747,0.04152000159141608,-31.182252321243286,0.031640443950891495,1e-06,0.0015113393,0.1,-0.003585040985853194,0.0548132061958313,,
333,24611,67,1665000,5.0,0.8201358900000001,0.004723733188584447,6640,0.9238802418112755,0.03205000127316453,-31.182780618667604,0.029267989099025726,1e-06,0.0013600193,0.1,-0.002710534450885831,0.05481260269880295,,
334,24683,67,1670000,5.0,0.8171854100000001,0.004701993771595881,6660,0.9245713874697685,0.024350001033162698,-31.182995195388795,0.03195713460445404,1e-06,0.0013906388,0.1,-0.0026243073490213264,0.05481208115816116,,
335,24754,67,1675000,5.0,0.81300099,0.00478587499121204,6680,0.9230651631951332,0.03694000141345896,-31.183413524627685,0.029040928930044174,1e-06,0.0015862543,0.1,-0.003631954044096162,0.05481032654643059,,
336,24825,67,1680000,5.0,0.81770887,0.004505160661647096,6700,0.9278590977191925,0.046340001930948345,-31.183967342376707,0.026949409395456314,1e-06,0.0016257013,0.1,-0.003782182701426158,0.05480928346514702,,
337,24896,67,1685000,5.0,0.81616971,0.004650409984169528,6720,0.9255208671092987,0.037510001193732025,-31.18433853149414,0.029721571132540703,1e-06,0.001296491,0.1,-0.003298224686852862,0.0548083670437336,,
338,24968,67,1690000,5.0,0.8162787699999998,0.004720176325645298,6740,0.9243976771831512,0.04117000164580532,-31.18483543395996,0.02663298323750496,1e-06,0.0014827786,0.1,-0.003339142422189063,0.05480670928955078,,
339,25040,67,1695000,5.0,0.8138803099999998,0.0045867144246585665,6760,0.9263489171862602,0.03322000124491751,-31.185243091583253,0.026969920843839645,1e-06,0.0013593837,0.1,-0.0031363630150769415,0.054806243628263474,,
340,25129,67,1700000,5.0,0.81700445,0.004614831072976813,6780,0.9258295446634293,0.0485400020563975,-31.185597400665284,0.03100861981511116,1e-06,0.0017858845,0.1,-0.003889588890957274,0.05480477586388588,5.0,0.8325175946242621
341,25200,67,1705000,5.0,0.82132081,0.004510901047615335,6800,0.9280294254422188,0.04840000181575306,-31.186017808914183,0.027579041197896004,1e-06,0.0016323328,0.1,-0.0038918584899013454,0.05480422452092171,,
