time/iterations,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/fps,train/clip_range,train/value_loss,train/n_updates,train/explained_variance,train/entropy_loss,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/std,train/loss,train/clip_fraction,eval/mean_ep_length,eval/mean_reward
131,5.0,622250,0.63013966,5455,114,0.1,0.004996897870053848,2600,0.8731791228055954,-94.7974749247233,1e-05,0.027589604,0.01128751930556651,0.055013902485370636,0.0328480489552021,0.5168630827595257,,
132,5.0,627000,0.62970081,5494,114,0.1,0.0050243311130476215,2620,0.8749012649059296,-94.79991002965856,1e-05,0.03168028,0.012820030992518938,0.05501379817724228,0.03246916085481644,0.4486851745336834,,
133,5.0,631750,0.63008253,5534,114,0.1,0.005049885973049742,2640,0.8737017661333084,-94.80102532704672,1e-05,0.030045897,0.014448401576568966,0.055011432617902756,0.02587408572435379,0.48211804274987013,,
134,5.0,636500,0.6291323400000001,5574,114,0.1,0.005101924610789866,2660,0.8777911216020584,-94.80360652075873,1e-05,0.030495048,0.012086799213126446,0.05500982329249382,0.022366750985383987,0.5062777639237336,,
135,5.0,641250,0.63638436,5613,114,0.1,0.005025213561726339,2680,0.8693596869707108,-94.805397865989,1e-05,0.043558944,0.010533588958258521,0.055008381605148315,0.014754824340343475,0.4782575643381499,,
136,5.0,646000,0.63091552,5653,114,0.1,0.005422925648079919,2700,0.8712497651576996,-94.8062897818429,1e-05,0.039348017,0.012690446181639937,0.0550081804394722,0.04996928572654724,0.4873214168518427,,
137,5.0,650750,0.6340874999999999,5691,114,0.1,0.005313424215031167,2720,0.8701721131801605,-94.80597124099731,1e-05,0.026836744,0.011117951466328413,0.05500847101211548,0.03786565363407135,0.4372499885949461,,
138,5.0,655500,0.63172861,5731,114,0.1,0.0051487225821862615,2740,0.8724022209644318,-94.80591720581054,1e-05,0.04013176,0.011017052284498154,0.0550086684525013,0.0361916720867157,0.5146999882254749,,
139,5.0,660250,0.6299143,5768,114,0.1,0.005103166355682468,2760,0.8725617974996567,-94.80561721236617,1e-05,0.016025022,0.009282374995228562,0.0550091452896595,0.07209689170122147,0.4315740629840918,,
140,5.0,665000,0.6353131000000001,5829,114,0.1,0.004914797557673107,2780,0.8744393289089203,-94.80459205627442,1e-05,0.022894604,0.006606895439162936,0.0550106018781662,0.029406851157546043,0.45052498871460556,5.0,0.6586562178171818
141,5.0,669750,0.63609518,5867,114,0.1,0.004968880310965081,2800,0.8715976774692535,-94.80517787226924,1e-05,0.027503163,0.009007751866199986,0.05500771105289459,0.061984531581401825,0.4472870264271343,,
142,5.0,674500,0.6386251700000001,5906,114,0.1,0.005542706844086448,2820,0.8715693652629852,-94.80642581515842,1e-05,0.032622863,0.010640484764971673,0.0550093874335289,0.031364940106868744,0.4831166548975226,,
143,5.0,679250,0.6314961800000001,5946,114,0.1,0.005427903409840332,2840,0.8687855750322342,-94.80699247572157,1e-05,0.030192113,0.017021175715943613,0.05500546842813492,0.04800734668970108,0.486294431850935,,
144,5.0,684000,0.6303296999999999,5985,114,0.1,0.0050083990297502,2860,0.8689148128032684,-94.81078661964054,1e-05,0.034120005,0.0112856386978636,0.05500372499227524,0.04010944440960884,0.49702974854901966,,
145,5.0,688750,0.63557911,6024,114,0.1,0.004801783581044421,2880,0.8693344295024872,-94.81081119113499,1e-05,0.047942962,0.0212232372678805,0.0550055205821991,0.05203657224774361,0.5052013765774771,,
146,5.0,693500,0.6343742,6062,114,0.1,0.005203682794106297,2900,0.8743292093276978,-94.81179468366835,1e-05,0.03250074,0.013558153911505036,0.05500129610300064,0.05734838545322418,0.48495832143817097,,
147,5.0,698250,0.6383635699999999,6100,114,0.1,0.005355747518478893,2920,0.8705956637859344,-94.81474771499634,1e-05,0.026902094,0.007162993388689428,0.05500127747654915,0.05123911052942276,0.41546874036236353,,
148,5.0,703000,0.63441908,6140,114,0.1,0.004886009562939692,2940,0.8776260018348694,-94.81518789438101,1e-05,0.027141415,0.015242095416082286,0.05499977618455887,0.0561518520116806,0.5061474233626937,,
149,5.0,707750,0.6384646900000001,6178,114,0.1,0.004842970286016211,2960,0.8705034404993057,-94.81802384347627,1e-05,0.033435095,0.010275014759815914,0.05499618873000145,0.04734957963228226,0.47934089642102745,,
150,5.0,712500,0.6342216399999999,6239,114,0.1,0.00526746373604207,2980,0.8736171573400497,-94.82209647496542,1e-05,0.049439024,0.008941883882541636,0.05499385669827461,0.0347142219543457,0.49444790489505974,5.0,0.6618396565762337
151,5.0,717250,0.6375115699999999,6278,114,0.1,0.0051943570438941775,3000,0.8722814470529556,-94.82267862955729,1e-05,0.026745697,0.013323924213612568,0.054994769394397736,0.04099874943494797,0.47203029136060537,,
152,5.0,722000,0.6345758100000001,6317,114,0.1,0.005701762253672562,3020,0.8672015219926834,-94.8209663622307,1e-05,0.04396153,0.013585366553644371,0.054996710270643234,0.0718286857008934,0.46023483559997247,,
153,5.0,726750,0.6394449900000001,6355,114,0.1,0.005150714644265396,3040,0.875420905649662,-94.81899863349066,1e-05,0.048365366,0.011762460943935031,0.05499757081270218,0.03235912695527077,0.46621295115738004,,
154,5.0,731500,0.63447266,6394,114,0.1,0.005221760989765504,3060,0.8678649514913559,-94.82125536600749,1e-05,0.03068097,0.008865149737917452,0.054992787539958954,0.03877396136522293,0.49295832121279093,,
155,5.0,736250,0.63593143,6433,114,0.1,0.005287972030540307,3080,0.8723567128181458,-94.82471462151943,1e-05,0.04355393,0.010294669381676896,0.05499262362718582,0.024277471005916595,0.4687051160141635,,
156,5.0,741000,0.63676211,6472,114,0.1,0.005146673147963291,3100,0.8735551536083221,-94.82525552820276,1e-05,0.03766444,0.012819715931972269,0.05499168485403061,0.036201365292072296,0.5244073949555901,,
157,5.0,745750,0.6400397699999999,6511,114,0.1,0.00496523751411587,3120,0.872669979929924,-94.82502136230468,1e-05,0.028649978,0.0040708266864785585,0.05499303340911865,0.046819716691970825,0.44086665636394173,,
158,5.0,750500,0.64105881,6550,114,0.1,0.005268066502176225,3140,0.8739274144172668,-94.82278500027127,1e-05,0.034026083,0.011136901677890118,0.054995227605104446,0.02821432054042816,0.48017776652756666,,
159,5.0,755250,0.6379323800000001,6589,114,0.1,0.005308177691352154,3160,0.8695593774318695,-94.82097756522042,1e-05,0.029441282,0.008219123030387332,0.054995931684970856,0.050484344363212585,0.41653570230340675,,
160,5.0,760000,0.64048804,6651,114,0.1,0.004878502231881474,3180,0.867530107498169,-94.82069558808298,1e-05,0.02293782,0.012667059530278068,0.054995421320199966,0.07244867086410522,0.458757565267892,5.0,0.6619709741031022
161,5.0,764750,0.6374448199999999,6690,114,0.1,0.004853780830658421,3200,0.8717732429504395,-94.82296563607674,1e-05,0.04233678,0.005514615012673691,0.05499245598912239,0.004646487534046173,0.41747221069893353,,
162,5.0,769500,0.6366523599999999,6729,114,0.1,0.005182535619436142,3220,0.8672736883163452,-94.82190642356872,1e-05,0.03730518,0.011735944091979322,0.05499742180109024,0.042306650429964066,0.4910051971625459,,
163,5.0,774250,0.6403461199999999,6767,114,0.1,0.005081882438001534,3240,0.8712129145860672,-94.82045260111491,1e-05,0.025378292,0.009352010447773501,0.05499446019530296,0.03070797584950924,0.46219998757199693,,
164,5.0,779000,0.63903285,6805,114,0.1,0.0051862599949042,3260,0.8743102699518204,-94.82242475237165,1e-05,0.023824722,0.00817007782441007,0.05499480664730072,0.046323053538799286,0.39822618155296713,,
165,5.0,783750,0.6425412500000001,6842,114,0.1,0.004863483062082971,3280,0.8716722279787064,-94.82143515127676,1e-05,0.026301414,0.008846744545492355,0.05499570816755295,0.049716271460056305,0.424083322333172,,
166,5.0,788500,0.6364535400000001,6881,114,0.1,0.004845805591903627,3300,0.8758511617779732,-94.82152239481609,1e-05,0.025569746,0.008665109388304124,0.05499466881155968,0.06168455630540848,0.46085832180144887,,
167,5.0,793250,0.63842133,6920,114,0.1,0.005475069414306846,3320,0.8651254922151566,-94.82338943481446,1e-05,0.032217037,0.015188579142710316,0.05499286949634552,0.02913006581366062,0.5089999871134447,,
168,5.0,798000,0.6396477499999998,6958,114,0.1,0.005528662761983772,3340,0.8725718110799789,-94.82407971700033,1e-05,0.028631775,0.0066490429568880315,0.054993242025375366,0.05731409043073654,0.4391666563150162,,
169,5.0,802750,0.6418009000000001,6996,114,0.1,0.005199689709503824,3360,0.8719453811645508,-94.82431508382162,1e-05,0.041493505,0.014357232410288514,0.05499214679002762,0.01859053038060665,0.4459249892861893,,
170,5.0,807500,0.6399072,7058,114,0.1,0.005305795487947762,3380,0.8729066997766495,-94.82469869760367,1e-05,0.05786705,0.012964134425135302,0.05499301850795746,0.038481004536151886,0.4982371681274321,5.0,0.6625437849882074
171,5.0,812250,0.6397553,7097,114,0.1,0.005171884980871145,3400,0.8688720464706421,-94.82379753806374,1e-05,0.043413967,0.008596771019428006,0.05499342083930969,0.019231151789426804,0.46738635180941357,,
172,5.0,817000,0.64002842,7136,114,0.1,0.005344678287281458,3420,0.8719703853130341,-94.824855966279,1e-05,0.041049708,0.008785352070293299,0.054991401731967926,0.007206909358501434,0.45113635307996336,,
173,5.0,821750,0.64070866,7174,114,0.1,0.005273752525293579,3440,0.8680556565523148,-94.82681035359701,1e-05,0.04367234,0.01471823126105496,0.05498982220888138,0.05091847479343414,0.4444333222663651,,
174,5.0,826500,0.64195879,7211,114,0.1,0.0051516025540574144,3460,0.8692613542079926,-94.82771635055542,1e-05,0.037085935,0.009747889466443355,0.05499029904603958,0.018005553632974625,0.45695832327667935,,
175,5.0,831250,0.64150914,7252,114,0.1,0.005307140216852228,3480,0.8680588155984879,-94.82658415294829,1e-05,0.030390369,0.007511470624655933,0.05499173328280449,0.03767814114689827,0.48348808459981923,,
176,5.0,836000,0.6406897900000001,7290,114,0.1,0.005637837299231991,3500,0.8671638816595078,-94.82599634241174,1e-05,0.022678787,0.004929354913984919,0.05499082803726196,0.049217209219932556,0.4231388781305954,,
177,5.0,840750,0.6423713099999999,7328,114,0.1,0.005332199822361064,3520,0.8694686442613602,-94.82566496531169,1e-05,0.023899324,0.01110172819094148,0.05499280244112015,0.06242337450385094,0.4739583226489938,,
178,5.0,845500,0.64067049,7367,114,0.1,0.00538290994990544,3540,0.8701498061418533,-94.82424219168868,1e-05,0.02660425,0.010582119060451724,0.05499295890331268,0.0675438642501831,0.5030735170477819,,
179,5.0,850250,0.6429623499999999,7405,114,0.1,0.005411757626225827,3560,0.8688047826290131,-94.82416119045682,1e-05,0.037184883,0.010220275786038908,0.05499337986111641,0.039582714438438416,0.4283425820094568,,
180,5.0,855000,0.6427444499999999,7465,114,0.1,0.004769821173201004,3580,0.8796550631523132,-94.82304181416829,1e-05,0.04246868,0.013392350586582334,0.05499482527375221,0.027828693389892578,0.46181665442263087,5.0,0.6625336925231129
181,5.0,859750,0.6423629599999999,7505,114,0.1,0.005729675101715007,3600,0.8700437545776367,-94.82259528750465,1e-05,0.035102185,0.014126422193547207,0.054993417114019394,0.03698182851076126,0.5181666532797473,,
182,5.0,864500,0.6433143700000001,7543,114,0.1,0.005386130669891524,3620,0.8664351403713226,-94.82431141535442,1e-05,0.027213389,0.005063996259406887,0.054992225021123886,0.0447692796587944,0.41492707350989805,,
183,5.0,869250,0.64490971,7580,114,0.1,0.005321343357985218,3640,0.8673547655344009,-94.82600835164388,1e-05,0.015057042,0.004370587038925843,0.054990503937006,0.07360577583312988,0.36014999059339364,,
184,5.0,874000,0.64571961,7617,114,0.1,0.005227725628194296,3660,0.8696473091840744,-94.82756864759656,1e-05,0.07375615,0.0069590833346261025,0.05498998612165451,0.009289715439081192,0.3886111005468087,,
185,5.0,878750,0.64385555,7656,114,0.1,0.005676837613875115,3680,0.8654635697603226,-94.82801451506438,1e-05,0.034274537,0.00814155814974435,0.05498956888914108,0.03205789253115654,0.4339722114390935,,
186,5.0,883500,0.6452635099999999,7693,114,0.1,0.0052039586465495325,3700,0.869716539978981,-94.83048202514648,1e-05,0.027040146,0.008339852096343074,0.05498545244336128,0.04421939700841904,0.4522583217825741,,
187,5.0,888250,0.64557346,7732,114,0.1,0.004873283700672565,3720,0.8729652911424637,-94.83164099234122,1e-05,0.037589926,0.009076126400560467,0.05498845875263214,0.029382843524217606,0.4262407297044303,,
188,5.0,893000,0.6463318000000001,7770,114,0.1,0.005478801917181247,3740,0.8685129433870316,-94.82876222398546,1e-05,0.019249147,0.005305161109279854,0.054989758878946304,0.059066448360681534,0.40193054576197434,,
189,5.0,897750,0.6436032800000001,7808,114,0.1,0.005598876926039035,3760,0.8677921742200851,-94.82888054317898,1e-05,0.04209878,0.01277907067455372,0.05498836934566498,0.042115457355976105,0.47165276625374747,,
190,5.0,902500,0.6480417199999999,7869,114,0.1,0.00521295679694352,3780,0.8707219213247299,-94.83005828857422,1e-05,0.03653716,0.012745220854853327,0.0549875944852829,0.026932064443826675,0.467608322519809,5.0,0.660515152979686
191,5.0,907250,0.6453898799999999,7907,114,0.1,0.005431398710546394,3800,0.8683222234249115,-94.83162890540228,1e-05,0.03085573,0.01146095098572489,0.05498581379652023,0.03976474702358246,0.4790208205451361,,
192,5.0,912000,0.6490849200000001,7947,114,0.1,0.005371819639445416,3820,0.8653022646903992,-94.833213697161,1e-05,0.043713015,0.011782346648316552,0.05498453602194786,0.008299853652715683,0.5097440352874054,,
193,5.0,916750,0.6450307,7986,114,0.1,0.005454574403120205,3840,0.8700915277004242,-94.83307174046834,1e-05,0.056820285,0.011815676032096248,0.05498669296503067,0.04944230243563652,0.43355207228062986,,
194,5.0,921500,0.6459750099999999,8023,114,0.1,0.00489393682274524,3860,0.8726195096969604,-94.83077930268787,1e-05,0.049629927,0.007839581020800068,0.05498765781521797,0.05950504168868065,0.4529285590984814,,
195,5.0,926250,0.640625,8061,114,0.1,0.005092240309088745,3880,0.8716504871845245,-94.8312104658647,1e-05,0.04199445,0.00917995280712774,0.05498639494180679,0.02223411202430725,0.5261818033120962,,
196,5.0,931000,0.6495582400000001,8100,114,0.1,0.005298042990034446,3900,0.8707901984453201,-94.83306274414062,1e-05,0.041378733,0.012517589170235934,0.054984062910079956,0.04387931525707245,0.4747430444889081,,
197,5.0,935750,0.6482008100000001,8137,114,0.1,0.005142008211237914,3920,0.8734284937381744,-94.83443795406457,1e-05,0.03068917,0.01105718955793079,0.0549849309027195,0.056720070540905,0.4783560492394661,,
198,5.0,940500,0.6420084300000001,8175,115,0.1,0.005253845184730987,3940,0.8705751597881317,-94.83420756022136,1e-05,0.032866623,0.010975260621710916,0.05498386174440384,0.038245826959609985,0.46873332201968876,,
199,5.0,945250,0.64754757,8214,115,0.1,0.005341021636397474,3960,0.8659487664699554,-94.83561409844293,1e-05,0.022488311,0.013157907442643408,0.05498285964131355,0.07805469632148743,0.474814802987708,,
200,5.0,950000,0.64516683,8274,114,0.1,0.005484807477720703,3980,0.8700334131717682,-94.8368330001831,1e-05,0.031095063,0.010890053239907044,0.054981447756290436,0.08602861315011978,0.43980207250763975,5.0,0.6623198967912509
201,5.0,954750,0.6438554800000001,8312,114,0.1,0.005654959077946842,4000,0.8653708845376968,-94.83876587549845,1e-05,0.021257395,0.012045971041655012,0.0549795925617218,0.06764928251504898,0.41932290701855285,,
202,5.0,959500,0.64398071,8350,114,0.1,0.005148212359996424,4020,0.8712014853954315,-94.83981112525576,1e-05,0.022591686,0.012958950510256858,0.05497996509075165,0.027525898069143295,0.440119036229416,,
203,5.0,964250,0.64800477,8388,114,0.1,0.005504542373172525,4040,0.8677747696638107,-94.83953598870171,1e-05,0.05422472,0.010851470616836917,0.05497977137565613,0.013028435409069061,0.42562498822032163,,
204,5.0,969000,0.6462901600000001,8426,114,0.1,0.005339676793664694,4060,0.8690480589866638,-94.84101708730061,1e-05,0.027764855,0.00982145970257332,0.05497775226831436,0.08035003393888474,0.4380312377703376,,
205,5.0,973750,0.6462622200000001,8464,115,0.1,0.005383285943470481,4080,0.8691573441028595,-94.84192551506891,1e-05,0.029294366,0.00978898847251434,0.05497825890779495,0.026897147297859192,0.4007499894903352,,
206,5.0,978500,0.6498581400000001,8502,115,0.1,0.005418064112641982,4100,0.8713733553886414,-94.84091150192987,1e-05,0.050732065,0.020361216661622872,0.054979413747787476,-0.0042258091270923615,0.4581904648825349,,
207,5.0,983250,0.64432011,8541,115,0.1,0.005453367437197206,4120,0.8658634275197983,-94.84005940755209,1e-05,0.02624852,0.010272059169436652,0.05497945100069046,0.03680403530597687,0.41321874015654125,,
208,5.0,988000,0.6461143,8578,115,0.1,0.00511886818324759,4140,0.8685570806264877,-94.84053452809651,1e-05,0.041712224,0.019095939833371336,0.054978374391794205,0.05469616502523422,0.4786666562353882,,
209,5.0,992750,0.6449388,8616,115,0.1,0.005417111106604959,4160,0.8679062575101852,-94.84281910790338,1e-05,0.042912584,0.00899312793942587,0.054975591599941254,0.0003301575779914856,0.49769443234480504,,
210,5.0,997500,0.6441118400000001,8676,114,0.1,0.0051529806705990005,4180,0.8678229302167892,-94.84519235520136,1e-05,0.035992283,0.014077685496094243,0.05497434735298157,0.04355970025062561,0.4274404655232848,5.0,0.6620900824612521
211,5.0,1002250,0.64439465,8713,115,0.1,0.005024549233106275,4200,0.8658850938081741,-94.84543766445584,1e-05,0.035589542,0.007794343205410165,0.054975610226392746,0.05048578977584839,0.4221527666526122,,
212,5.0,1007000,0.64972624,8752,115,0.1,0.0055901068483646486,4220,0.8672852516174316,-94.84541346232096,1e-05,0.027365977,0.01260884486578228,0.05497341603040695,0.05930835381150246,0.48876921935365175,,
213,5.0,1011750,0.6494526500000001,8790,115,0.1,0.005449681694708055,4240,0.8666995465755463,-94.84729679652622,1e-05,0.036851037,0.009584881257276901,0.054973673075437546,0.04934418573975563,0.4089999914479752,,
214,5.0,1016500,0.6490367500000002,8828,115,0.1,0.0054599142303535094,4260,0.8636369407176971,-94.84650522867838,1e-05,0.028209686,0.010555092511531222,0.0549740195274353,0.05027758330106735,0.45030207219921675,,
215,5.0,1021250,0.64602224,8866,115,0.1,0.005299874484383811,4280,0.8637012094259262,-94.84561268488567,1e-05,0.030965777,0.008011706018355044,0.054975152015686035,0.047006137669086456,0.4425729052435296,,
216,5.0,1026000,0.6466146799999999,8905,115,0.1,0.005004681214323323,4300,0.8638998121023178,-94.84491341330788,1e-05,0.05526301,0.014450335928723105,0.05497552454471588,0.019825980067253113,0.47706817012054453,,
217,5.0,1030750,0.64943925,8943,115,0.1,0.005321204542027166,4320,0.8677935898303986,-94.8455013593038,1e-05,0.043332364,0.012995794165661812,0.05497375875711441,-0.004625402390956879,0.4553437388521464,,
218,5.0,1035500,0.64817857,8981,115,0.1,0.005077831658889496,4340,0.8673924803733826,-94.84615126110259,1e-05,0.025159033,0.009993877145297484,0.05497487261891365,0.06630980968475342,0.4036904652846888,,
219,5.0,1040250,0.6522376799999999,9018,115,0.1,0.005513527857450147,4360,0.8659363836050034,-94.84558075798883,1e-05,0.01775794,0.00622442571231576,0.05497432127594948,0.08705431967973709,0.40338887876261853,,
220,5.0,1045000,0.6421216399999998,9078,115,0.1,0.00563941691070795,4380,0.8657364547252655,-94.84516338772244,1e-05,0.073241495,0.011798942358428051,0.054976027458906174,0.018316783010959625,0.4166944333455629,5.0,0.6613842776599592
221,5.0,1049750,0.6484103999999999,9116,115,0.1,0.005198574905461144,4400,0.86879962682724,-94.84477658952986,1e-05,0.026899153,0.010667825720995037,0.05497443675994873,0.04559683799743652,0.3796547522701855,,
222,5.0,1054500,0.65181355,9155,115,0.1,0.0055806882237681215,4420,0.8655439466238022,-94.84639565883539,1e-05,0.026692698,0.010168755597033447,0.05497318133711815,0.022227834910154343,0.5094102445882387,,
223,5.0,1059250,0.6473381599999999,9192,115,0.1,0.0060760972588988285,4440,0.8597483336925507,-94.84680139450799,1e-05,0.033516694,0.005741788289200003,0.05497436970472336,0.0729203075170517,0.37988094251070703,,
224,5.0,1064000,0.64838916,9229,115,0.1,0.0051528511229359236,4460,0.8656429797410965,-94.84643055597941,1e-05,0.044800177,0.012635323892392407,0.05497322231531143,0.047106772661209106,0.4693749893864151,,
225,5.0,1068750,0.6499584,9267,115,0.1,0.005530775834146576,4480,0.8670087903738022,-94.84825191497802,1e-05,0.03425597,0.010616292869153006,0.05497153848409653,0.04428064078092575,0.45063540620612913,,
226,5.0,1073500,0.64769721,9305,115,0.1,0.005725290889053472,4500,0.8675298541784286,-94.85023404075986,1e-05,0.026370278,0.006376601735985446,0.05497012287378311,0.04659990966320038,0.4304880825048756,,
227,5.0,1078250,0.64835836,9343,115,0.1,0.00570045386441052,4520,0.8650706261396408,-94.84944374084472,1e-05,0.035681512,0.015020911838232868,0.05497284233570099,0.026967419311404228,0.4768416558454434,,
228,5.0,1083000,0.64924606,9381,115,0.1,0.00578636500760223,4540,0.8629041612148285,-94.84802463672779,1e-05,0.029846204,0.011256096774710077,0.0549723282456398,0.05538037046790123,0.4549722102367216,,
229,5.0,1087750,0.6499658199999999,9418,115,0.1,0.005518521273153878,4560,0.8650167137384415,-94.84871993291945,1e-05,0.032611683,0.011159809487974367,0.05497192591428757,0.05168083682656288,0.4281071326340593,,
230,5.0,1092500,0.6485776400000001,9478,115,0.1,0.005794518575486209,4580,0.8654478937387466,-94.84939596388075,1e-05,0.040795177,0.012261912328264464,0.054970916360616684,0.056012269109487534,0.42358332184246844,5.0,0.6621396574512883
231,5.0,1097250,0.64597194,9515,115,0.1,0.005308726022485643,4600,0.8671218305826187,-94.85041270785861,1e-05,0.10111243,0.013171090941274688,0.05497055500745773,-0.05252688378095627,0.4221666555489517,,
232,5.0,1102000,0.64868941,9553,115,0.1,0.005640344906021797,4620,0.8684535771608353,-94.85007422310966,1e-05,0.028603151,0.007581995586569444,0.05497109144926071,0.04256446287035942,0.43447617793766163,,
233,5.0,1106750,0.64934744,9591,115,0.1,0.005924839569100489,4640,0.8602351546287537,-94.85066928863526,1e-05,0.03138848,0.013743427162485503,0.05496945232152939,0.06438188999891281,0.47817707243181456,,
234,5.0,1111500,0.6473186200000001,9629,115,0.1,0.005314706377906813,4660,0.8646906018257141,-94.85244442167736,1e-05,0.04017418,0.008027251667397872,0.0549682155251503,0.010173309594392776,0.43946427325718107,,
235,5.0,1116250,0.6477921000000001,9667,115,0.1,0.0057802515699424675,4680,0.8646978139877319,-94.85381897820366,1e-05,0.06418676,0.011105958850150054,0.05496722459793091,0.03698161244392395,0.445888877626405,,
236,5.0,1121000,0.64822451,9704,115,0.1,0.005244278527485827,4700,0.8650255650281906,-94.85527399698893,1e-05,0.07423345,0.0098210783834899,0.054965540766716,0.021007424220442772,0.3930999912197391,,
237,5.0,1125750,0.6481131300000001,9742,115,0.1,0.005441214532280961,4720,0.8619323968887329,-94.85658899943034,1e-05,0.038608927,0.003694037517760691,0.05496536195278168,0.054546814411878586,0.3649999908482035,,
238,5.0,1130500,0.64776763,9779,115,0.1,0.005557495112796979,4740,0.8607888072729111,-94.85722503662109,1e-05,0.05073865,0.019670722509013645,0.0549638532102108,0.04745130240917206,0.4631190371633108,,
239,5.0,1135250,0.6487861299999998,9817,115,0.1,0.005328129809571518,4760,0.8628014922142029,-94.85973009381975,1e-05,0.049452633,0.01154692418201301,0.054961465299129486,0.008752234280109406,0.4544285604131541,,
240,5.0,1140000,0.65030096,9876,115,0.1,0.005622605575869481,4780,0.8603134155273438,-94.86040994553339,1e-05,0.044926386,0.007100643407461974,0.05496310442686081,-0.008537869900465012,0.41826189489414295,5.0,0.662438977680522
241,5.0,1144750,0.6493496499999999,9913,115,0.1,0.005384816254954785,4800,0.8610401749610901,-94.8597417195638,1e-05,0.03388879,0.008667597645906527,0.054961808025836945,0.045970696955919266,0.38968332357083757,,
242,5.0,1149500,0.64772722,9951,115,0.1,0.006508025893493107,4820,0.8590383380651474,-94.86145737259476,1e-05,0.04392339,0.012172933967344783,0.054960742592811584,0.04626500606536865,0.4840462832056262,,
243,5.0,1154250,0.65016958,9988,115,0.1,0.00609594836520652,4840,0.8548441231250763,-94.86164830525716,1e-05,0.03606144,0.008567938829665497,0.05496146157383919,0.02610497921705246,0.4134027673474823,,
244,5.0,1159000,0.6470403899999999,10027,115,0.1,0.005662338811628245,4860,0.855922594666481,-94.863673542164,1e-05,0.044621896,0.014017030687070615,0.05495671182870865,0.012313596904277802,0.483157395488686,,
245,5.0,1163750,0.64946348,10064,115,0.1,0.005934750410314236,4880,0.8577394187450409,-94.86660982767741,1e-05,0.048985336,0.013515696273579842,0.05495726317167282,0.051490601152181625,0.43623610186235356,,
246,5.0,1168500,0.65062117,10101,115,0.1,0.006271990530270462,4900,0.8529761731624603,-94.86553904215495,1e-05,0.026212236,0.012397128277537072,0.054958276450634,0.05320662260055542,0.451666656221884,,
247,5.0,1173250,0.65094899,10139,115,0.1,0.006515268806833774,4920,0.8571290969848633,-94.8651951789856,1e-05,0.046822455,0.015392811240384623,0.05495759844779968,0.024676471948623657,0.4754687395722916,,
248,5.0,1178000,0.64987125,10178,115,0.1,0.006327397887750218,4940,0.8466794788837433,-94.86538782755534,1e-05,0.050586324,0.018640370094221724,0.05495857819914818,0.020452525466680527,0.4991749875076736,,
249,5.0,1182750,0.64841949,10215,115,0.1,0.0061056743081038195,4960,0.8497521579265594,-94.8645804087321,1e-05,0.037927557,0.020169080915312228,0.05495806410908699,0.04426875337958336,0.505983321047388,,
250,5.0,1187500,0.6502239799999999,10275,115,0.1,0.006356739062106325,4980,0.8440528512001038,-94.86556044079009,1e-05,0.04101399,0.01413155475688453,0.054957542568445206,0.03159502148628235,0.45297618024272934,5.0,0.661350416289049
251,5.0,1192250,0.6527015800000001,10313,115,0.1,0.006191561462002851,5000,0.8479290306568146,-94.86630238124303,1e-05,0.03621519,0.012540848827482909,0.054956696927547455,0.06341836601495743,0.4236785621071855,,
252,5.0,1197000,0.65240755,10350,115,0.1,0.006622201970423616,5020,0.8476589769124985,-94.86687749226888,1e-05,0.058324862,0.01337442307974977,0.05495629459619522,0.002095654606819153,0.4587857031196888,,
253,5.0,1201750,0.6470703999999999,10389,115,0.1,0.006387257315563383,5040,0.8496461510658264,-94.86751621387623,1e-05,0.032393847,0.020903235095244284,0.05495578795671463,0.03411083668470383,0.5113240625122907,,
254,5.0,1206500,0.64869815,10427,115,0.1,0.005883045371026836,5060,0.8500271886587143,-94.86842202080621,1e-05,0.025343293,0.009227826865436854,0.054954640567302704,0.05248203128576279,0.4323749889930089,,
255,5.0,1211250,0.64522514,10464,115,0.1,0.006224563193973154,5080,0.8418385833501816,-94.87046324412027,1e-05,0.052140757,0.017056634044860443,0.05495249480009079,0.0189034603536129,0.4653437381319236,,
256,5.0,1216000,0.64679672,10503,115,0.1,0.0061947967512188135,5100,0.8438756167888641,-94.8727409362793,1e-05,0.0682472,0.012589780797745885,0.054950691759586334,0.04581137001514435,0.47038887767293663,,
257,5.0,1220750,0.64978366,10541,115,0.1,0.005890767801708232,5120,0.8536223620176315,-94.87606338500977,1e-05,0.043082546,0.0131179288479017,0.05494660884141922,0.04742642492055893,0.4848333194525912,,
258,5.0,1225500,0.64860716,10580,115,0.1,0.005588188066612929,5140,0.8549287468194962,-94.8798326365153,1e-05,0.044914618,0.017299477334870604,0.05494437366724014,0.011225048452615738,0.5263999860640616,,
259,5.0,1230250,0.64779596,10617,115,0.1,0.0057099933141014645,5160,0.8555306196212769,-94.88175684611002,1e-05,0.039310407,0.019033945091293487,0.05494329333305359,0.01777782291173935,0.4426944341614015,,
260,5.0,1235000,0.6498367,10677,115,0.1,0.006162020434728927,5180,0.8520250916481018,-94.88133437545211,1e-05,0.0312918,0.015283097522022516,0.054945092648267746,0.053237441927194595,0.4706018388547279,5.0,0.6601481409539391
