time/iterations,time/fps,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/loss,train/approx_kl,train/learning_rate,train/std,train/policy_gradient_loss,train/n_updates,train/clip_range,train/explained_variance,train/value_loss,train/clip_fraction,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
628,160,30290,0.8396226500000001,4867000,5.0,0.02656659670174122,0.0014897163,1e-06,0.054495297372341156,-0.002216537373553473,12540,0.1,0.958480529487133,0.002916917743277736,0.03258333330275491,-31.30470316886902,,
629,160,30335,0.8350815400000002,4874750,5.0,0.024955157190561295,0.0016605722,1e-06,0.05449504032731056,-0.0014034174436263758,12560,0.1,0.9581460133194923,0.002851071287295781,0.0422404762764927,-31.30496088504791,,
630,160,30400,0.8397639400000001,4882500,5.0,0.029074527323246002,0.0015062601,1e-06,0.054493870586156845,-0.0018477412369568213,12580,0.1,0.9568984024226665,0.003197050749731716,0.032059523600328245,-31.30523643016815,5.0,0.8480515869088059
631,160,30446,0.84020296,4890250,5.0,0.02867310866713524,0.0012875125,1e-06,0.0544927716255188,-0.0008173497450055311,12600,0.1,0.958393894135952,0.0029728205141145735,0.02950476176891243,-31.305666632652283,,
632,160,30491,0.8384802399999998,4898000,5.0,0.0284630935639143,0.0013284903,1e-06,0.05449141934514046,-0.0012305566953316083,12620,0.1,0.9589408300817013,0.0028715433710021897,0.035677381036512086,-31.3061265707016,,
633,160,30537,0.8381791599999998,4905750,5.0,0.024096772074699402,0.0021964973,1e-06,0.05449060723185539,-0.0005751303742650604,12640,0.1,0.9569236896932125,0.003131184837548062,0.05999404813803267,-31.30655992984772,,
634,160,30582,0.83883364,4913500,5.0,0.026819400489330292,0.0013354864,1e-06,0.054489001631736755,-0.0012871888724237967,12660,0.1,0.956960454583168,0.003277396509074606,0.030889285726589152,-31.307014474868776,,
635,160,30627,0.83836557,4921250,5.0,0.027793124318122864,0.0016698933,1e-06,0.05448734387755394,-0.001111732895055857,12680,0.1,0.9568270780146122,0.003079860347788781,0.02857500008394709,-31.307650809288024,,
636,160,30673,0.8381435300000001,4929000,5.0,0.028109684586524963,0.0015043959,1e-06,0.05448693409562111,-0.0023351842818095923,12700,0.1,0.9582825154066086,0.0029123785765841604,0.04041309523017844,-31.308060660362244,,
637,160,30719,0.8357619200000002,4936750,5.0,0.029705962166190147,0.0011612221,1e-06,0.05448604375123978,-0.0016541609687647707,12720,0.1,0.9580166861414909,0.00303685802675318,0.022697619019600098,-31.308311672210692,,
638,160,30764,0.83795697,4944500,5.0,0.027417052537202835,0.001316454,1e-06,0.05448540300130844,-0.0003706055906342032,12740,0.1,0.9579509161412716,0.0030377762287389486,0.041084523833706046,-31.308605122566224,,
639,160,30810,0.8392636700000001,4952250,5.0,0.02861170284450054,0.0015659321,1e-06,0.054484810680150986,-0.0028392780212225157,12760,0.1,0.9590679705142975,0.0028904425888322295,0.03866309544857358,-31.308823957443238,,
640,160,30874,0.83665404,4960000,5.0,0.027145998552441597,0.0013296498,1e-06,0.054482802748680115,-0.0020108991758351433,12780,0.1,0.9570368491113186,0.0031230887188576162,0.03804285708116367,-31.309304265975953,5.0,0.8483191140890921
641,160,30920,0.8408831099999999,4967750,5.0,0.02729608677327633,0.001624669,1e-06,0.054481517523527145,-0.0022166563956789666,12800,0.1,0.9581468738615513,0.0029897342144977303,0.049980952320329376,-31.309989490509032,,
642,160,30965,0.8398519999999999,4975500,5.0,0.03192828223109245,0.001688473,1e-06,0.05448039621114731,-0.0028974982588418153,12820,0.1,0.958446953445673,0.002992777329927776,0.045605952439073005,-31.310437951087952,,
643,160,31010,0.8420012499999998,4983250,5.0,0.026664989069104195,0.001670283,1e-06,0.054480452090501785,-0.0014495720533584278,12840,0.1,0.9572089463472366,0.003103899654815905,0.05179166705522221,-31.310665564537047,,
644,160,31055,0.84202141,4991000,5.0,0.026081273332238197,0.0014456657,1e-06,0.05447995290160179,-0.0011232831251438745,12860,0.1,0.9578581787645817,0.003000247708405368,0.046019047771987974,-31.310724601745605,,
645,160,31100,0.8415358599999999,4998750,5.0,0.028257878497242928,0.0012099668,1e-06,0.05447874963283539,-0.0007974541967946713,12880,0.1,0.9577631317079067,0.0029107017937349154,0.023421428522851784,-31.31105384349823,,
646,160,31146,0.8385028700000001,5006500,5.0,0.02588547207415104,0.0014588516,1e-06,0.05447693169116974,-0.0017793699769718873,12900,0.1,0.9585566148161888,0.002966422727331519,0.03680238096334506,-31.31162232398987,,
647,160,31191,0.84128581,5014250,5.0,0.02987688034772873,0.001632466,1e-06,0.05447711795568466,-0.0007188503193556351,12920,0.1,0.9585345685482025,0.0029465062357485294,0.03947142857825384,-31.311981863975525,,
648,160,31236,0.8401688199999998,5022000,5.0,0.031314216554164886,0.0017299047,1e-06,0.0544767826795578,-0.0011505619165972237,12940,0.1,0.959684569388628,0.0029851962701650334,0.04933095252898056,-31.311972784996033,,
649,160,31282,0.8406065599999999,5029750,5.0,0.029131891205906868,0.001409123,1e-06,0.05447627231478691,-0.0019631650585275333,12960,0.1,0.9588430188596249,0.003010573254432529,0.026972619058797137,-31.312142429351805,,
650,160,31348,0.83695279,5037500,5.0,0.030490390956401825,0.0014665666,1e-06,0.0544762946665287,-0.0009790114660245485,12980,0.1,0.9593062475323677,0.002932564213988371,0.043700000125099905,-31.312231450080873,5.0,0.8484739527357945
651,160,31394,0.8399451699999999,5045250,5.0,0.02579251490533352,0.0014282523,1e-06,0.054477982223033905,-0.0017740449327095754,13000,0.1,0.9589593596756458,0.002910361163667403,0.026103571408311835,-31.31192029476166,,
652,160,31440,0.8399248199999999,5053000,5.0,0.027321822941303253,0.0022557522,1e-06,0.05447564274072647,-0.0006979945604383797,13020,0.1,0.957303375005722,0.0030454788950737568,0.051108333385782315,-31.31198420524597,,
653,160,31485,0.8413204699999999,5060750,5.0,0.027295412495732307,0.0012396848,1e-06,0.05447451397776604,-0.0021394985612764967,13040,0.1,0.959359236061573,0.0028579221086693,0.03607023808814119,-31.312722120285034,,
654,160,31530,0.83921541,5068500,5.0,0.02673807367682457,0.0013492147,1e-06,0.05447326973080635,-0.001625255083571071,13060,0.1,0.9595835655927658,0.0028840533044422047,0.03024047612794675,-31.313151364326476,,
655,160,31577,0.8386839399999999,5076250,5.0,0.027190353721380234,0.0013753804,1e-06,0.05447402596473694,-0.001807080359615112,13080,0.1,0.9584283232688904,0.003042809804319404,0.042407142923329956,-31.31328269004822,,
656,160,31623,0.8373937899999998,5084000,5.0,0.029453542083501816,0.0014382452,1e-06,0.054472777992486954,-0.00029322077618071596,13100,0.1,0.9586992561817169,0.002959324475377798,0.030695238061016424,-31.313330950737,,
657,160,31668,0.8399834300000001,5091750,5.0,0.02863185852766037,0.0014540213,1e-06,0.05447165668010712,-0.0013575511956865417,13120,0.1,0.9579872116446495,0.002908813031099271,0.038166666632751006,-31.313808808326723,,
658,160,31714,0.84268992,5099500,5.0,0.029144437983632088,0.0013251402,1e-06,0.0544714592397213,-0.0008093296492119251,13140,0.1,0.9588875286281109,0.0029811062972294167,0.032064285806554835,-31.314062600135802,,
659,160,31760,0.8384402099999998,5107250,5.0,0.024626195430755615,0.0014752737,1e-06,0.054471954703330994,-0.0012812487646696802,13160,0.1,0.9585499800741673,0.0030504873051540927,0.03887619063752936,-31.31401156425476,,
660,160,31826,0.8383534100000002,5115000,5.0,0.028359120711684227,0.0018065502,1e-06,0.054471537470817566,-0.0014796387628226305,13180,0.1,0.9592833295464516,0.0029989599221153184,0.040889285890734754,-31.31398684978485,5.0,0.8479400075589711
661,160,31870,0.8395240299999999,5122750,5.0,0.02826642245054245,0.001388442,1e-06,0.0544700063765049,-0.0022331137992368678,13200,0.1,0.960756454616785,0.002771155551308766,0.03741547627549153,-31.31436040878296,,
662,160,31915,0.84383378,5130500,5.0,0.025825191289186478,0.0013546123,1e-06,0.054469842463731766,-0.0006932316377222025,13220,0.1,0.9596331790089607,0.002839185816119425,0.03685952388914302,-31.314710474014284,,
663,160,31961,0.8363781899999999,5138250,5.0,0.025958800688385963,0.0015900417,1e-06,0.054468583315610886,-0.0021066739061077035,13240,0.1,0.9579766131937504,0.002991502562072128,0.03722023812093539,-31.314971737861633,,
664,160,32005,0.8393905600000001,5146000,5.0,0.027451923117041588,0.0012421503,1e-06,0.05446724221110344,-0.0013517489550608696,13260,0.1,0.9578782133758068,0.003052081853966229,0.023141666678711773,-31.31545536518097,,
665,160,32050,0.83946652,5153750,5.0,0.028293093666434288,0.0011288112,1e-06,0.05446632206439972,-0.0005284063825863328,13280,0.1,0.9582927338778973,0.0030398309510201215,0.02413214290572796,-31.31591648578644,,
666,160,32094,0.8415976999999999,5161500,5.0,0.02593858167529106,0.0014611937,1e-06,0.05446578934788704,-0.0013104115268520022,13300,0.1,0.9599569737911224,0.0029279088083421813,0.029424999929906336,-31.31618616104126,,
667,160,32139,0.83863625,5169250,5.0,0.02698230743408203,0.0016414443,1e-06,0.05446347966790199,-0.0008250307629965103,13320,0.1,0.9581073112785816,0.0029880676354514437,0.041519047737237996,-31.3167152261734,,
668,160,32183,0.8415169299999999,5177000,5.0,0.03005168028175831,0.001459415,1e-06,0.05446351692080498,-0.0012424315220961723,13340,0.1,0.9607593230903149,0.0028740657569142057,0.03491190471802838,-31.317194147109987,,
669,160,32228,0.8384133800000001,5184750,5.0,0.027538714930415154,0.0013257801,1e-06,0.05446266755461693,-0.0014452490996895283,13360,0.1,0.9598991423845291,0.002920856665004976,0.062228571855812334,-31.317321186065673,,
670,160,32293,0.8416536700000001,5192500,5.0,0.027819279581308365,0.0013098731,1e-06,0.054462041705846786,-0.0006231658027361097,13380,0.1,0.9584946855902672,0.002956895420211367,0.02881547621509526,-31.31762365818024,5.0,0.849142334921569
671,160,32338,0.8416412099999999,5200250,5.0,0.03057030774652958,0.0014119707,1e-06,0.054461609572172165,-6.234316259137173e-05,13400,0.1,0.9607435427606106,0.0027870296715991573,0.040182143079000525,-31.317823629379273,,
672,160,32383,0.8403376399999999,5208000,5.0,0.026388904079794884,0.0016149641,1e-06,0.05446070432662964,-0.002326005339723576,13420,0.1,0.958719827234745,0.002976272552041337,0.0523464288841933,-31.318075637817383,,
673,160,32428,0.8434526899999999,5215750,5.0,0.02723478153347969,0.0012828137,1e-06,0.05446038022637367,-0.0013829149222616044,13440,0.1,0.9596335701644421,0.002815285929827951,0.03245952378638321,-31.31833734512329,,
674,160,32473,0.8398590799999996,5223500,5.0,0.024099105969071388,0.0013886271,1e-06,0.05445967987179756,-0.0009307477360255944,13460,0.1,0.959817249327898,0.002918668597121723,0.03992380943702301,-31.318515548706056,,
675,160,32518,0.8419445200000001,5231250,5.0,0.02657734416425228,0.0013556259,1e-06,0.05445932224392891,-0.0025034978321710533,13480,0.1,0.9590065777301788,0.002953928195347544,0.03160714280646062,-31.318722896575927,,
676,160,32563,0.8413301599999999,5239000,5.0,0.027139857411384583,0.0013969648,1e-06,0.0544586256146431,-0.00118631064913167,13500,0.1,0.9597383476793766,0.0029368443111889063,0.037636904672544914,-31.318932251930235,,
677,160,32607,0.8423003099999999,5246750,5.0,0.027267808094620705,0.0015958159,1e-06,0.05445874482393265,-0.0018440115352102836,13520,0.1,0.9597251936793327,0.002891286441590637,0.04245714290504111,-31.319042763710023,,
678,160,32652,0.8389735199999998,5254500,5.0,0.029395658522844315,0.0011294084,1e-06,0.05445897579193115,-0.002264622774048286,13540,0.1,0.9599295072257519,0.0029520356125431134,0.020246428551909047,-31.31897833824158,,
679,160,32697,0.8380230800000001,5262250,5.0,0.02876298874616623,0.001377021,1e-06,0.05445925518870354,-0.00035727144838921366,13560,0.1,0.9601459726691246,0.002907344264094718,0.03204047629609704,-31.318871569633483,,
680,160,32762,0.8393836100000001,5270000,5.0,0.027232293039560318,0.0015491231,1e-06,0.054458506405353546,-0.0015497792221286666,13580,0.1,0.9593901634216309,0.0029833775316365062,0.036226190653105735,-31.318934111595155,5.0,0.8487219314149543
681,160,32807,0.8423683200000001,5277750,5.0,0.026692403480410576,0.0014088588,1e-06,0.05445857346057892,-0.0013994354194856173,13600,0.1,0.9590631015598774,0.003015114670852199,0.023711904877854975,-31.319107007980346,,
682,160,32853,0.8390184299999999,5285500,5.0,0.026724331080913544,0.001774299,1e-06,0.05445629730820656,-0.0002814323659646079,13620,0.1,0.9601574875414371,0.0029592950583901254,0.046403571550617924,-31.3194992351532,,
683,160,32898,0.84426955,5293250,5.0,0.02787039242684841,0.0014269253,1e-06,0.05445592850446701,-0.0013845526451202429,13640,0.1,0.9585898444056511,0.002996464808820747,0.040508333308098374,-31.320043659210206,,
684,160,32943,0.84167472,5301000,5.0,0.027687646448612213,0.0012755576,1e-06,0.05445549637079239,-0.0011088266136124547,13660,0.1,0.9595134519040585,0.002881484220852144,0.030775000007124617,-31.320184683799745,,
685,160,32989,0.83813715,5308750,5.0,0.02920965477824211,0.0012789733,1e-06,0.05445362254977226,-0.00020092527159551565,13680,0.1,0.9617001116275787,0.0027925205306382848,0.038279761868179774,-31.32060661315918,,
686,160,33035,0.8437889799999999,5316500,5.0,0.025628991425037384,0.0016201807,1e-06,0.05445246398448944,-0.0009721196697542744,13700,0.1,0.9596179202198982,0.0029721284107654357,0.04469642870448297,-31.321222553253175,,
687,160,33080,0.83991613,5324250,5.0,0.030483711510896683,0.0012778331,1e-06,0.054453346878290176,-0.0009489625479458574,13720,0.1,0.9604379162192345,0.0027811113133793695,0.033778571303118954,-31.32128474712372,,
688,160,33125,0.8421471799999999,5332000,5.0,0.026738042011857033,0.0016589428,1e-06,0.0544525571167469,-0.0005995135955800545,13740,0.1,0.9606602676212788,0.0029631549259647727,0.045511904851882716,-31.32123953819275,,
689,160,33170,0.84516767,5339750,5.0,0.029093466699123383,0.0016545786,1e-06,0.05445276200771332,-0.0017032460367766246,13760,0.1,0.9610304795205593,0.00284664704289753,0.04023571429192088,-31.321361236572265,,
690,160,33234,0.84164509,5347500,5.0,0.027156293392181396,0.0013159291,1e-06,0.054451245814561844,-0.0010032421734222918,13780,0.1,0.9603314660489559,0.0028523841343121603,0.02250952383270487,-31.32161033153534,5.0,0.8464453810577311
691,160,33280,0.8429672599999999,5355250,5.0,0.029383031651377678,0.0015793749,1e-06,0.054449763149023056,0.00022445043087777173,13800,0.1,0.9590875133872032,0.0029872203833656383,0.03479285715235164,-31.322186908721925,,
692,160,33326,0.8402949000000001,5363000,5.0,0.02600628323853016,0.001619642,1e-06,0.05444996803998947,-0.0011191261065326952,13820,0.1,0.9595558680593967,0.0029069372185040266,0.05128809553483734,-31.322464995384216,,
693,160,33371,0.8398681999999998,5370750,5.0,0.029812877997756004,0.0013858033,1e-06,0.05444972962141037,0.0003555300252993021,13840,0.1,0.9608765505254269,0.0029520070779835805,0.04442023824609351,-31.322439131736754,,
694,160,33416,0.83946828,5378500,5.0,0.030588939785957336,0.0014178845,1e-06,0.054449502378702164,-0.002170557240317832,13860,0.1,0.9604811295866966,0.002778849857277237,0.043353571548941545,-31.322539858818054,,
695,160,33461,0.8412617300000003,5386250,5.0,0.024156618863344193,0.0013723025,1e-06,0.054449547082185745,-0.0016496363739995257,13880,0.1,0.9602591209113598,0.0028711176846991293,0.04790833359351382,-31.322587571144105,,
696,160,33506,0.83954301,5394000,5.0,0.028752580285072327,0.0013386365,1e-06,0.05444904789328575,-0.0018643698712908297,13900,0.1,0.9603872410953045,0.0028477000258862973,0.02680833339021774,-31.322663145065306,,
697,160,33552,0.84451622,5401750,5.0,0.029432576149702072,0.0015450789,1e-06,0.054449331015348434,-0.0031294832077116298,13920,0.1,0.9588903523981571,0.0029021374479634688,0.04580119066289626,-31.3227188205719,,
698,161,33597,0.8407224800000002,5409500,5.0,0.030743712559342384,0.0014164663,1e-06,0.05444890633225441,-0.0013800473900708577,13940,0.1,0.9602042734622955,0.002859648679732345,0.03608214283944108,-31.322747778892516,,
699,161,33641,0.84284303,5417250,5.0,0.03169121593236923,0.0014758887,1e-06,0.05444793403148651,-0.0024764246420325587,13960,0.1,0.960668757557869,0.002862820805166848,0.05113928564824164,-31.322996287345887,,
700,160,33706,0.8443981100000001,5425000,5.0,0.02980157732963562,0.0012040682,1e-06,0.05444727838039398,-0.0015179616026148146,13980,0.1,0.9605284705758095,0.0029117749008582905,0.040621428673621264,-31.32331552028656,5.0,0.8483155027472964
701,160,33750,0.8427297300000001,5432750,5.0,0.025735527276992798,0.0014018903,1e-06,0.05444630607962608,0.0009636410309097076,14000,0.1,0.9612537436187267,0.0028586628346238285,0.0280916668169084,-31.323639583587646,,
702,160,33795,0.8394905,5440500,5.0,0.027465086430311203,0.0016354695,1e-06,0.05444596707820892,-0.002249486612505036,14020,0.1,0.9592475779354572,0.0029398751893313603,0.03233214290521573,-31.323905577659605,,
703,160,33840,0.83779634,5448250,5.0,0.02509004808962345,0.0013884243,1e-06,0.054443880915641785,-0.0008568349976882695,14040,0.1,0.9608490951359272,0.0029205851824372075,0.027779761969286484,-31.324333305358888,,
704,161,33885,0.84081636,5456000,5.0,0.031923215836286545,0.0013592528,1e-06,0.05444289371371269,-0.0009825548399488193,14060,0.1,0.9609504975378513,0.0028668066632235424,0.024647619095630943,-31.32495879650116,,
705,161,33931,0.8429218300000001,5463750,5.0,0.02701634354889393,0.001316562,1e-06,0.05444139242172241,-0.00035182020550428934,14080,0.1,0.9602513238787651,0.002919946854817681,0.024771428570966238,-31.32542245388031,,
706,161,33976,0.84212424,5471500,5.0,0.030048182234168053,0.0013078211,1e-06,0.05444088950753212,-0.0009419789186656402,14100,0.1,0.9592250883579254,0.003078364469110966,0.03436071432835888,-31.325830206871032,,
707,161,34021,0.84270741,5479250,5.0,0.03034353256225586,0.0014559787,1e-06,0.05444013699889183,-0.0018910913236448845,14120,0.1,0.9595384001731873,0.00299727245233953,0.022754761957912706,-31.32606185436249,,
708,161,34066,0.84096936,5487000,5.0,0.026058876886963844,0.0012870734,1e-06,0.05443970486521721,-0.0014005450367601923,14140,0.1,0.9602448828518391,0.0027626521693309767,0.03350476191088091,-31.326276354789734,,
709,161,34110,0.83983437,5494750,5.0,0.024797890335321426,0.0013052351,1e-06,0.0544394850730896,-0.001369394874742902,14160,0.1,0.9599897004663944,0.0028140946244820954,0.03673928562435322,-31.3264195728302,,
710,161,34175,0.8433999500000001,5502500,5.0,0.022088592872023582,0.0012908577,1e-06,0.054437920451164246,-8.409923782446815e-05,14180,0.1,0.9606090821325779,0.0029451653209980576,0.02927261907578213,-31.3267467546463,5.0,0.8464184225309446
711,161,34220,0.84269259,5510250,5.0,0.027113163843750954,0.0015107902,1e-06,0.05443868786096573,-0.0005319835553984298,14200,0.1,0.9615891575813293,0.0027853257604874672,0.03420357130991761,-31.326925024986267,,
712,161,34266,0.84316054,5518000,5.0,0.024450862780213356,0.0019149126,1e-06,0.054438795894384384,-0.001245327101830558,14220,0.1,0.9604885466396809,0.0028484814608236773,0.045580952398013325,-31.326732277870178,,
713,161,34310,0.8418452200000001,5525750,5.0,0.030175650492310524,0.0015414623,1e-06,0.054438114166259766,-0.00034948698188786543,14240,0.1,0.9617490507662296,0.002810027528903447,0.024859523769118822,-31.326840071678163,,
714,161,34355,0.8378327799999999,5533500,5.0,0.028472725301980972,0.0010745416,1e-06,0.05443751811981201,-0.0010202231996259447,14260,0.1,0.9630117788910866,0.0025906591955572366,0.020826190469088034,-31.32708960056305,,
715,161,34400,0.8420666899999999,5541250,5.0,0.014912103302776814,0.0014005033,1e-06,0.05443678796291351,6.608799100504825e-05,14280,0.1,0.9615377075970173,0.0029346618143608794,0.02592499995342223,-31.327341957092287,,
716,161,34445,0.84113915,5549000,5.0,0.027178343385457993,0.0014043269,1e-06,0.05443667247891426,-0.0013512337507576688,14300,0.1,0.9598724134266376,0.002882302756188437,0.031944047678844074,-31.327516388893127,,
717,161,34490,0.8385400900000002,5556750,5.0,0.026948031038045883,0.0014098464,1e-06,0.05443572625517845,-0.001650444444489554,14320,0.1,0.9619216322898865,0.002733050548704341,0.04057142868405208,-31.32771481513977,,
718,161,34535,0.8394758200000001,5564500,5.0,0.027871064841747284,0.001982436,1e-06,0.05443505942821503,-0.0019461782522399052,14340,0.1,0.9610886983573437,0.002753319661715068,0.04201547628239496,-31.32802758693695,,
719,161,34580,0.8433591199999998,5572250,5.0,0.029229968786239624,0.0013760348,1e-06,0.054434191435575485,-0.0026628316300968844,14360,0.1,0.9593013599514961,0.0032340700371423737,0.034415476217691324,-31.32833746910095,,
720,161,34645,0.8417281299999998,5580000,5.0,0.025915611535310745,0.0015305975,1e-06,0.05443360656499863,-0.0022804161851953265,14380,0.1,0.9629597961902618,0.0027364301547640937,0.0500523811407038,-31.3286195898056,5.0,0.8473161445043791
721,161,34690,0.83864669,5587750,5.0,0.027481943368911743,0.0015659686,1e-06,0.05443282425403595,-0.0004876807995252941,14400,0.1,0.9610241577029228,0.002897701290785335,0.0354202379702474,-31.3288570022583,,
722,161,34735,0.84100657,5595500,5.0,0.025272732600569725,0.001494193,1e-06,0.05443090572953224,-0.0016710956411378141,14420,0.1,0.9608890227973461,0.002930111909518018,0.036211904762021734,-31.3293767118454,,
723,161,34779,0.8410917000000002,5603250,5.0,0.02756919339299202,0.0016788216,1e-06,0.05442970246076584,-0.0015500424838222494,14440,0.1,0.9608040675520897,0.002874324893928133,0.04790714283619309,-31.329992876052856,,
724,161,34824,0.84160367,5611000,5.0,0.0277866218239069,0.0012544829,1e-06,0.05442938581109047,-0.00013623885555315242,14460,0.1,0.9608928486704826,0.0029150644107721747,0.036782142711163035,-31.330293803215028,,
725,161,34869,0.8425713399999997,5618750,5.0,0.02944185584783554,0.0013055373,1e-06,0.05442927032709122,-0.0009605239255900245,14480,0.1,0.9619587883353233,0.0028420123719843106,0.03279285718803294,-31.330377449989317,,
726,161,34914,0.84598055,5626500,5.0,0.027531854808330536,0.0013727205,1e-06,0.05442747846245766,0.0006273073511681293,14500,0.1,0.9613875895738602,0.0027896950207650663,0.029344047640333885,-31.330724816322327,,
727,161,34959,0.8417747600000002,5634250,5.0,0.026258111000061035,0.0015623238,1e-06,0.054427310824394226,-0.002093924707831558,14520,0.1,0.9619248397648335,0.0028645648993551732,0.04254047633381561,-31.33113956928253,,
728,161,35004,0.84233108,5642000,5.0,0.028412792831659317,0.0014164019,1e-06,0.054426051676273346,-0.0013931963940019764,14540,0.1,0.9602384120225906,0.002936509517021477,0.029796428502595517,-31.331391563415526,,
729,161,35048,0.8401276599999999,5649750,5.0,0.029733525589108467,0.001482353,1e-06,0.05442429706454277,-0.0016947490253270382,14560,0.1,0.9624564200639725,0.002677080620487686,0.043450000311422626,-31.331987614631654,,
730,161,35113,0.8442544499999998,5657500,5.0,0.028535379096865654,0.0012158251,1e-06,0.054423604160547256,-0.00048780721444254384,14580,0.1,0.9610010236501694,0.0027745555981528013,0.030704761949309614,-31.332452545166017,5.0,0.8498668757105468
731,161,35159,0.8440642599999998,5665250,5.0,0.029951350763440132,0.0013975736,1e-06,0.05442192032933235,-2.5161117289439485e-05,14600,0.1,0.9625590555369854,0.0026204129218240267,0.036933333452325315,-31.33291139602661,,
732,161,35204,0.84526441,5673000,5.0,0.027533715590834618,0.0017619461,1e-06,0.05442027747631073,0.0003630684245995397,14620,0.1,0.9628542549908161,0.0026296184782404453,0.03725357148068724,-31.333555064201356,,
733,161,35249,0.8440761400000001,5680750,5.0,0.027135485783219337,0.0012735374,1e-06,0.054419729858636856,-0.0021350833518133517,14640,0.1,0.9637930579483509,0.0027171072480268775,0.03710357145697344,-31.333979239463805,,
734,161,35295,0.8419365400000001,5688500,5.0,0.028921114280819893,0.0013012907,1e-06,0.05441945046186447,-0.001116392938208346,14660,0.1,0.9625682458281517,0.0028478869824903087,0.03537619043403538,-31.334151463508604,,
735,161,35340,0.8430012399999999,5696250,5.0,0.03060869500041008,0.0013567372,1e-06,0.054419562220573425,-0.0016118972698284683,14680,0.1,0.9618775174021721,0.002769082561135292,0.03189166673924774,-31.33417217254639,,
736,161,35385,0.8421568000000001,5704000,5.0,0.024256331846117973,0.0011747375,1e-06,0.05441915616393089,0.0014808471948904156,14700,0.1,0.9624785892665386,0.002736715903156437,0.025379761912627145,-31.334225296974182,,
737,161,35430,0.84436783,5711750,5.0,0.026489652693271637,0.0013695366,1e-06,0.054417748004198074,-0.0006547343677987028,14720,0.1,0.9622355736792088,0.0027259172848425805,0.03358809524070239,-31.334572973251344,,
738,161,35476,0.84231433,5719500,5.0,0.029572008177638054,0.001393376,1e-06,0.054417338222265244,-1.283351766023344e-05,14740,0.1,0.9615020006895065,0.002854805267706979,0.03432857153558871,-31.33495108127594,,
739,161,35522,0.84176577,5727250,5.0,0.029210135340690613,0.001270341,1e-06,0.054416295140981674,-0.0011345164813059939,14760,0.1,0.9635808430612087,0.0026389264274621384,0.023882142876973374,-31.335206236839294,,
740,161,35586,0.84425002,5735000,5.0,0.027793360874056816,0.0017069965,1e-06,0.05441555753350258,-0.0010153147850151356,14780,0.1,0.9626929573714733,0.002698642415634822,0.033030952398548835,-31.335570063591003,5.0,0.8486420018699443
741,161,35632,0.8429036900000001,5742750,5.0,0.030669037252664566,0.0016410595,1e-06,0.05441536381840706,0.0003002978148429669,14800,0.1,0.9621523320674896,0.00271330357005354,0.04609642871364485,-31.33573877811432,,
742,161,35677,0.8447294299999999,5750500,5.0,0.02808469533920288,0.0015031795,1e-06,0.054414693266153336,-0.00039150803722963533,14820,0.1,0.9634065702557564,0.0027003021963173525,0.028961904775933363,-31.335908279418945,,
743,161,35722,0.8410592900000001,5758250,5.0,0.024349287152290344,0.0012903991,1e-06,0.05441495031118393,-0.001148344056668904,14840,0.1,0.96237388625741,0.0027088351297425107,0.029679761830484496,-31.335991930961608,,
744,161,35768,0.84289585,5766000,5.0,0.02405555732548237,0.0015889795,1e-06,0.05441439151763916,-0.0009279018980428732,14860,0.1,0.9623874351382256,0.0027862202751566655,0.04250595250516199,-31.336047329902648,,
745,161,35813,0.84184907,5773750,5.0,0.0238272063434124,0.0016959733,1e-06,0.05441344901919365,-0.002744346584709145,14880,0.1,0.9638498425483704,0.002672262484556995,0.04857380966685014,-31.33632998943329,,
746,161,35857,0.8440025400000001,5781500,5.0,0.025748195126652718,0.0014839256,1e-06,0.0544125996530056,-0.0014920156135687496,14900,0.1,0.9619454257190228,0.0028202810027869417,0.03353571436105995,-31.336693587303163,,
747,161,35903,0.8433241800000001,5789250,5.0,0.02467038668692112,0.0013407283,1e-06,0.05441129207611084,-0.0021839632345533387,14920,0.1,0.9614305421710014,0.002764525646925904,0.04194999991392251,-31.337099480628968,,
748,161,35947,0.84411139,5797000,5.0,0.02511901967227459,0.0014465998,1e-06,0.054411258548498154,-0.0018731374780587818,14940,0.1,0.9626816920936108,0.0027517184245516545,0.03864761921169702,-31.337368850708007,,
749,161,35992,0.8430615899999999,5804750,5.0,0.026879440993070602,0.0013669512,1e-06,0.0544104240834713,-0.0006595391925991301,14960,0.1,0.9635744243860245,0.00256412070535589,0.037036904726992365,-31.337524199485777,,
750,161,36058,0.8425608000000001,5812500,5.0,0.025563932955265045,0.0015142218,1e-06,0.054408926516771317,-0.0009499083342405279,14980,0.1,0.9626439772546291,0.002761408734659199,0.03152976189594483,-31.337975878715515,5.0,0.8500528354204195
751,161,36103,0.8443343700000001,5820250,5.0,0.022609714418649673,0.001800929,1e-06,0.05440696328878403,-0.0006490387632485905,15000,0.1,0.9636093825101852,0.002734293827379588,0.04381785725330701,-31.338630394935606,,
752,161,36149,0.8440674999999999,5828000,5.0,0.02851816639304161,0.0011640801,1e-06,0.05440540611743927,-0.0017949212433568285,15020,0.1,0.9637515917420387,0.0026542793976841493,0.023921428557951003,-31.339337720870972,,
