time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,train/entropy_loss,train/learning_rate,train/policy_gradient_loss,train/loss,train/explained_variance,train/clip_fraction,train/std,train/clip_range,train/value_loss,train/approx_kl,train/n_updates,eval/mean_reward,eval/mean_ep_length
31390,646,159,0.85821033,5.0,5006500,-31.28097258090973,1e-06,-0.0009255643238825995,0.031566303223371506,0.9721270650625229,0.04088095257844543,0.05455753579735756,0.1,0.0020960551872849465,0.0017148617,12900,,
31436,647,159,0.85617012,5.0,5014250,-31.28095892906189,1e-06,-0.0015828968937458665,0.024301761761307716,0.9718824904412031,0.0459630953281885,0.054557494819164276,0.1,0.002173200835532043,0.0014650692,12920,,
31483,648,159,0.8564965800000001,5.0,5022000,-31.280869798660277,1e-06,-0.0005387049832079605,0.02781880646944046,0.9718616753816605,0.0434452382865129,0.05455795302987099,0.1,0.0021721674644504673,0.0019156458,12940,,
31529,649,159,0.8600314,5.0,5029750,-31.280820035934447,1e-06,-0.0013008351159819532,0.02974000759422779,0.9715497400611639,0.040647619251103606,0.05455772578716278,0.1,0.0021604920070967637,0.0018836472,12960,,
31596,650,159,0.8560060300000003,5.0,5037500,-31.28112778186798,1e-06,-0.0017052766420734855,0.028825202956795692,0.973998062312603,0.03984523823019117,0.054556235671043396,0.1,0.0019895283548976295,0.001318684,12980,0.8648444799842265,5.0
31643,651,159,0.8587201799999999,5.0,5045250,-31.281576433181762,1e-06,-1.337959090049523e-05,0.026740795001387596,0.9717588387429714,0.039586904676107225,0.054555587470531464,0.1,0.0021165760487201622,0.0014909618,13000,,
31689,652,159,0.85771401,5.0,5053000,-31.281583824157714,1e-06,-0.0017659751275561231,0.024325110018253326,0.9729310348629951,0.03804523806727957,0.05455620586872101,0.1,0.0020821973160491327,0.0014794099,13020,,
31737,653,159,0.85791338,5.0,5060750,-31.28182383060455,1e-06,-0.0016884768599380595,0.026807622984051704,0.9733613599091768,0.04849880946218036,0.054554231464862823,0.1,0.002121281145082321,0.0016717182,13040,,
31783,654,159,0.8588276300000001,5.0,5068500,-31.282428722381592,1e-06,-0.001405294141200706,0.027302056550979614,0.9734894204884768,0.0387119048635941,0.054553113877773285,0.1,0.002063065421243664,0.0016376728,13060,,
31830,655,159,0.85703129,5.0,5076250,-31.282911496162413,1e-06,-0.0017733235148287018,0.03087577596306801,0.9728411454707384,0.02752142858400475,0.05455171689391136,0.1,0.00206110120867379,0.0014018614,13080,,
31877,656,159,0.8546694300000002,5.0,5084000,-31.28351345539093,1e-06,-0.0015229946477171641,0.028350496664643288,0.9727244228124619,0.03523452378663933,0.054550014436244965,0.1,0.002064043686550576,0.001554937,13100,,
31924,657,159,0.8583465799999999,5.0,5091750,-31.283994884490966,1e-06,-0.0008030032757552564,0.02627139911055565,0.9743789248168468,0.0313857144486974,0.05454929918050766,0.1,0.001896955972770229,0.0013565454,13120,,
31972,658,159,0.8590686700000001,5.0,5099500,-31.28419650554657,1e-06,-0.00045723925409841827,0.026527725160121918,0.9745815303176641,0.03724642868852243,0.05454883724451065,0.1,0.0019938139451551253,0.0016833972,13140,,
32018,659,159,0.8566056200000002,5.0,5107250,-31.284477767944335,1e-06,-0.0032090760925839045,0.026303209364414215,0.9727313742041588,0.028880952526815235,0.05454792454838753,0.1,0.0021021627401933076,0.0014328721,13160,,
32086,660,159,0.86033885,5.0,5115000,-31.284788126945497,1e-06,-0.002300562531284953,0.03159109503030777,0.9726669322699308,0.03855833324341802,0.054547231644392014,0.1,0.0021164873908855954,0.0015211145,13180,0.8648548806141454,5.0
32132,661,159,0.85863703,5.0,5122750,-31.28496860027313,1e-06,-0.0011785827430083628,0.02512231469154358,0.9741004686802626,0.019220238127454648,0.05454694852232933,0.1,0.002095068280468695,0.0011696261,13200,,
32178,662,159,0.8605939600000001,5.0,5130500,-31.285078020095824,1e-06,-0.00022098779650534084,0.030515313148498535,0.973969042301178,0.029009523786371574,0.05454655736684799,0.1,0.0019993878115201367,0.0014455249,13220,,
32224,663,159,0.8564913099999998,5.0,5138250,-31.2852192735672,1e-06,-0.0015688575418038341,0.02660306729376316,0.9736779443919659,0.051192857339337934,0.05454648286104202,0.1,0.0019268151989672332,0.0017099874,13240,,
32270,664,159,0.85815433,5.0,5146000,-31.285156960487367,1e-06,-0.0005082306607085662,0.02626187354326248,0.9722009971737862,0.04752380963444011,0.05454673245549202,0.1,0.00211619871086441,0.0015616312,13260,,
32316,665,159,0.8574742199999998,5.0,5153750,-31.285574512481688,1e-06,-0.00045162596197583226,0.029550466686487198,0.972933653742075,0.025813095239573158,0.05454421043395996,0.1,0.002077235259348527,0.001446014,13280,,
32361,666,159,0.86054043,5.0,5161500,-31.28621325492859,1e-06,-0.0005326145952453953,0.021739261224865913,0.9733898844569921,0.034657142943469804,0.05454364791512489,0.1,0.0021173924178583547,0.0014672775,13300,,
32408,667,159,0.85807118,5.0,5169250,-31.286507768630983,1e-06,-0.0010538563365486552,0.025393664836883545,0.9729016683995724,0.02738214293582132,0.054542552679777145,0.1,0.0019298671849537642,0.001397402,13320,,
32454,668,159,0.8610255800000001,5.0,5177000,-31.286946086883546,1e-06,-0.00046561339700716074,0.023950740694999695,0.9739313405007124,0.04875833350699395,0.05454133450984955,0.1,0.0020584213311667554,0.0016370447,13340,,
32500,669,159,0.85766782,5.0,5184750,-31.28734670162201,1e-06,-0.0029452943363905606,0.025826049968600273,0.9743709284812212,0.029507142906077206,0.054540522396564484,0.1,0.0019615576838259586,0.0015511811,13360,,
32567,670,159,0.8612340900000001,5.0,5192500,-31.28764741897583,1e-06,0.00033975132406650454,0.02742588333785534,0.9740469995886087,0.04172976186528103,0.05453978851437569,0.1,0.002105007901263889,0.0014306202,13380,0.8669352499656706,5.0
32614,671,159,0.86020006,5.0,5200250,-31.288008527755736,1e-06,-0.002128260389336267,0.02983199991285801,0.9749617334455252,0.033809523802774494,0.05453863739967346,0.1,0.001873638906981796,0.0013347131,13400,,
32660,672,159,0.8585641999999999,5.0,5208000,-31.288225564956665,1e-06,-0.0014414955420529996,0.02353152446448803,0.9755008146166801,0.040723809417977465,0.05453877151012421,0.1,0.0017719018144998699,0.001639931,13420,,
32706,673,159,0.86085426,5.0,5215750,-31.288142037391662,1e-06,-0.00048080855525286403,0.029956886544823647,0.9746289402246475,0.02987976196949603,0.054538920521736145,0.1,0.0019800540537107734,0.0014886318,13440,,
32753,674,159,0.8597369400000001,5.0,5223500,-31.288202629089355,1e-06,-0.0018185797468404641,0.02810058183968067,0.9749940447509289,0.0427738096084795,0.05453852191567421,0.1,0.0019031968404306099,0.0021903138,13460,,
32799,675,159,0.86110717,5.0,5231250,-31.288325352668764,1e-06,-0.00029453650501564787,0.028534971177577972,0.9743482787162066,0.04488333336164942,0.05453827977180481,0.1,0.0019217293133260683,0.001402263,13480,,
32845,676,159,0.8602014399999999,5.0,5239000,-31.288463640213013,1e-06,-0.0008529562668513124,0.025248778983950615,0.973836662247777,0.023695237976207862,0.054537784308195114,0.1,0.0020244573114905507,0.0014470234,13500,,
32891,677,159,0.8614982599999998,5.0,5246750,-31.28893702983856,1e-06,-0.0008847948585243159,0.027599772438406944,0.975080968812108,0.032880952497362156,0.054535843431949615,0.1,0.0019545501325046646,0.0015547144,13520,,
32937,678,159,0.8591261299999999,5.0,5254500,-31.289293394088745,1e-06,-0.0013458717755884032,0.02464306354522705,0.9750786926597357,0.023701190467108973,0.05453600361943245,0.1,0.001953025788825471,0.0016998632,13540,,
32983,679,159,0.8573957,5.0,5262250,-31.28937442779541,1e-06,-0.0005644761377399199,0.02533407136797905,0.9747711326926947,0.04718452403554693,0.05453536659479141,0.1,0.0019709904672345147,0.001488648,13560,,
33049,680,159,0.8594437800000001,5.0,5270000,-31.289536752700805,1e-06,-0.0014540061238480994,0.027065962553024292,0.9748473055660725,0.02609642863390036,0.054535266011953354,0.1,0.0019053752848412842,0.001517659,13580,0.8663817413253508,5.0
33095,681,159,0.8606179,5.0,5277750,-31.28937407016754,1e-06,-0.0016283453892400068,0.024175303056836128,0.9743438418954611,0.042171428650908636,0.054536059498786926,0.1,0.0019414390332531185,0.0015426741,13600,,
33140,682,159,0.85876044,5.0,5285500,-31.289262228012085,1e-06,-0.0009734180237151868,0.026381976902484894,0.9750594850629568,0.030760714412317612,0.05453578010201454,0.1,0.0018947427390958182,0.0012975925,13620,,
33185,683,159,0.8615945100000001,5.0,5293250,-31.289517345428468,1e-06,-0.0015066471706448236,0.027232246473431587,0.9756817072629929,0.05085357161995489,0.05453481525182724,0.1,0.0018827987447730267,0.0017658877,13640,,
33232,684,159,0.85960148,5.0,5301000,-31.28980905532837,1e-06,-0.0011342112562595609,0.025884026661515236,0.9742632564157248,0.033471428520279005,0.05453424155712128,0.1,0.0019437199350795709,0.0013506294,13660,,
33277,685,159,0.8605741600000002,5.0,5308750,-31.289990820884704,1e-06,-0.0006131948676718624,0.026124214753508568,0.975006340071559,0.04842857159150299,0.054533880203962326,0.1,0.0019746056935400704,0.0014478741,13680,,
33323,686,159,0.8634657400000001,5.0,5316500,-31.29009958267212,1e-06,-0.00027591176739619086,0.02602819725871086,0.9743184596300125,0.04806785720778862,0.05453367531299591,0.1,0.002056745881855022,0.0014405446,13700,,
33369,687,159,0.86116344,5.0,5324250,-31.290257225036623,1e-06,-0.001377381351083251,0.02729966677725315,0.9759891573339701,0.036476190467947166,0.05453314259648323,0.1,0.0017105505158542655,0.001383566,13720,,
33415,688,159,0.86141375,5.0,5332000,-31.290553598403932,1e-06,-0.000426509961657775,0.02485557645559311,0.9760380741208792,0.0404190476576332,0.05453198403120041,0.1,0.001876486758410465,0.001606137,13740,,
33462,689,159,0.86309099,5.0,5339750,-31.290877299308775,1e-06,-0.0016290649429720006,0.024740392342209816,0.974229771643877,0.051107143047265706,0.054531604051589966,0.1,0.0018793891329551115,0.0017389568,13760,,
33529,690,159,0.86017542,5.0,5347500,-31.291082911491394,1e-06,-0.0004645715713752674,0.024889465421438217,0.9752785470336676,0.042383333267935086,0.054530855268239975,0.1,0.0017627976102812682,0.0018091574,13780,0.8652444906038181,5.0
33574,691,159,0.86238281,5.0,5355250,-31.291346883773805,1e-06,-0.002148871607022034,0.026805877685546875,0.9751606080681086,0.03842261926678475,0.05453021824359894,0.1,0.001807909992930945,0.0016906941,13800,,
33619,692,159,0.8609580399999999,5.0,5363000,-31.291746034622193,1e-06,-0.0022146297951632123,0.02674708515405655,0.9755365885794163,0.031217857104202267,0.0545288510620594,0.1,0.0018830145700485445,0.0013859026,13820,,
33665,693,159,0.8599003699999999,5.0,5370750,-31.292213230133058,1e-06,-0.002194957634394865,0.027769863605499268,0.975987209007144,0.026721428543969524,0.05452782288193703,0.1,0.001883294698782265,0.0012619728,13840,,
33711,694,159,0.85941407,5.0,5378500,-31.292587022781372,1e-06,-0.0018717477714049124,0.025047291070222855,0.9753157645463943,0.04437500003608875,0.05452683940529823,0.1,0.0018959639329113997,0.0016286485,13860,,
33757,695,159,0.8618773900000001,5.0,5386250,-31.292812304496763,1e-06,-0.001470620255188546,0.02557794563472271,0.9767620265483856,0.052758333711826706,0.05452674999833107,0.1,0.0017848105015582404,0.0015898461,13880,,
33803,696,159,0.86256574,5.0,5394000,-31.29289333820343,1e-06,-0.0010086962117139087,0.02711164951324463,0.9757264610379934,0.0320011904349667,0.054526351392269135,0.1,0.0018743965445901266,0.0016156401,13900,,
33848,697,159,0.86193341,5.0,5401750,-31.29339738368988,1e-06,-0.0014708074130998256,0.028626803308725357,0.9753615651279688,0.037142857224389446,0.054524071514606476,0.1,0.0018392192912870086,0.0017846966,13920,,
33894,698,159,0.8602222599999999,5.0,5409500,-31.29394012928009,1e-06,-0.0011435235358853329,0.02447534166276455,0.9763375986367464,0.04340595242363634,0.05452369526028633,0.1,0.0018334620280074888,0.0015858356,13940,,
33940,699,159,0.86173521,5.0,5417250,-31.294072694778443,1e-06,-0.0015206210735797731,0.027186715975403786,0.976699685677886,0.05446428611146985,0.05452326312661171,0.1,0.0017929111581179314,0.0016966445,13960,,
34006,700,159,0.86156502,5.0,5425000,-31.294398097991944,1e-06,-0.0014112764487616402,0.028771303594112396,0.9770449735224247,0.0484202383106458,0.054522011429071426,0.1,0.0017086725155240857,0.001487283,13980,0.8674453552807694,5.0
34051,701,159,0.8619736599999999,5.0,5432750,-31.29489152431488,1e-06,-0.0022447064365373206,0.025854483246803284,0.9772531315684319,0.05075119070883374,0.05452078953385353,0.1,0.001728187762782909,0.0014815662,14000,,
34097,702,159,0.8597204099999999,5.0,5440500,-31.295131235122682,1e-06,-0.002457839379790343,0.023199748247861862,0.9753171633929014,0.03306428567419061,0.05452076718211174,0.1,0.0018423867091769352,0.0014071107,14020,,
34143,703,159,0.8604325300000002,5.0,5448250,-31.295331740379332,1e-06,-0.00043097789419352937,0.028874190524220467,0.975457739084959,0.04842142873443663,0.05451968312263489,0.1,0.0018470077373785897,0.0016910125,14040,,
34189,704,159,0.8624390100000001,5.0,5456000,-31.29582854270935,1e-06,-0.002731171533636951,0.02651296742260456,0.976339541375637,0.037713095223880375,0.05451826751232147,0.1,0.0017798795423004776,0.0016022474,14060,,
34236,705,159,0.8639847500000001,5.0,5463750,-31.296532258987426,1e-06,-0.0005767550281653033,0.030729779973626137,0.9751547705382109,0.03164166669856058,0.05451593175530434,0.1,0.0020416677187313327,0.0013494348,14080,,
34282,706,159,0.86303227,5.0,5471500,-31.297272448539733,1e-06,-0.0008660761775696102,0.02585005946457386,0.9759214669466019,0.04174642859288724,0.05451454967260361,0.1,0.001884527402871754,0.0015109036,14100,,
34327,707,159,0.8621470099999999,5.0,5479250,-31.297628173828127,1e-06,-0.0006167798509976863,0.02864586003124714,0.9769339468330145,0.0271654761582613,0.054513975977897644,0.1,0.0017714389911270701,0.0014292294,14120,,
34373,708,159,0.86038491,5.0,5487000,-31.297780232429503,1e-06,-0.0008772807904598734,0.028167087584733963,0.9746276754885912,0.02142142853292171,0.05451376363635063,0.1,0.0018211345086456276,0.0013584568,14140,,
34418,709,159,0.8610297800000001,5.0,5494750,-31.298099012374877,1e-06,-0.0009605868986057409,0.024796664714813232,0.9760923217982054,0.05437500018568244,0.05451222509145737,0.1,0.0017849751420726534,0.0019819913,14160,,
34484,710,159,0.8621587400000001,5.0,5502500,-31.29872711658478,1e-06,-0.0015101792398658253,0.02103731594979763,0.9767316281795502,0.04279761929938104,0.05451064556837082,0.1,0.001744503639638424,0.0015822842,14180,0.8665658571011462,5.0
34529,711,159,0.8623132199999999,5.0,5510250,-31.29917067527771,1e-06,-0.0019425641314478703,0.030742110684514046,0.9764424450695515,0.03967976186861051,0.05450987443327904,0.1,0.0017843467177590356,0.0016651347,14200,,
