time/iterations,time/fps,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/loss,train/approx_kl,train/learning_rate,train/std,train/policy_gradient_loss,train/n_updates,train/clip_range,train/explained_variance,train/value_loss,train/clip_fraction,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
269,158,13121,0.7995342000000001,2084750,5.0,0.029793312773108482,0.0014067295,1e-06,0.05486853048205376,-0.003210481680564019,5360,0.1,0.9355357438325882,0.004143860499025323,0.038808333436318204,-31.161023330688476,,
270,158,13188,0.80175763,2092500,5.0,0.022625450044870377,0.0015972648,1e-06,0.05486569181084633,-0.0016888096226439985,5380,0.1,0.9344919919967651,0.004268014329136349,0.03512380957196001,-31.16203181743622,5.0,0.8339722053334723
271,158,13235,0.80316485,2100250,5.0,0.02950199879705906,0.0012565084,1e-06,0.05486437305808067,-0.0009964214628728307,5400,0.1,0.9351856783032417,0.004218022868153639,0.02944285714882426,-31.162837510108947,,
272,158,13281,0.8027618800000001,2108000,5.0,0.026467539370059967,0.0016015277,1e-06,0.054862916469573975,-0.004073503258627428,5420,0.1,0.9324550703167915,0.004312613619840704,0.052889285846031274,-31.16336051940918,,
273,158,13328,0.8021230300000001,2115750,5.0,0.02528396062552929,0.0016097338,1e-06,0.05486053600907326,-0.0018726525711533258,5440,0.1,0.9373473599553108,0.004053575529251247,0.039850000021688176,-31.164098043441772,,
274,158,13374,0.8024502800000001,2123500,5.0,0.029840663075447083,0.0017003035,1e-06,0.05485934019088745,-0.0013981746510721882,5460,0.1,0.9368677884340286,0.0038621969195082786,0.0500928574524005,-31.164800267219544,,
275,158,13420,0.80038452,2131250,5.0,0.02745537832379341,0.0015763093,1e-06,0.05485764145851135,-0.002279187582455606,5480,0.1,0.934877336025238,0.004195057516335509,0.05040714307775488,-31.16533335208893,,
276,158,13467,0.8057292799999999,2139000,5.0,0.021988503634929657,0.0023191227,1e-06,0.054857298731803894,-0.0011335035681066647,5500,0.1,0.9346381202340126,0.004203282977687195,0.07252380991878454,-31.16575502872467,,
277,158,13513,0.7998006000000001,2146750,5.0,0.026246201246976852,0.0016820468,1e-06,0.05485783889889717,-0.002100682488881298,5520,0.1,0.9354921132326126,0.004141881191753782,0.03413214284519199,-31.165703563690187,,
278,158,13560,0.8077005500000002,2154500,5.0,0.024657154455780983,0.0019547597,1e-06,0.054856494069099426,-0.0033525607987442353,5540,0.1,0.9348591342568398,0.004388648194726556,0.05869761925627245,-31.16582585334778,,
279,158,13607,0.8073385699999999,2162250,5.0,0.028521442785859108,0.0015473594,1e-06,0.05485555902123451,-0.0015488463524739205,5560,0.1,0.9383587017655373,0.004077336025075056,0.04229404779907782,-31.166315026283264,,
280,158,13673,0.80533653,2170000,5.0,0.029526274651288986,0.0016704021,1e-06,0.0548526905477047,-0.0026482543595260214,5580,0.1,0.941346887499094,0.0037438051146455108,0.04035000020812731,-31.167007069587708,5.0,0.8380752098971094
281,158,13720,0.8078716300000001,2177750,5.0,0.02873537689447403,0.0016491534,1e-06,0.05485057458281517,-0.0009539081630178892,5600,0.1,0.938747551292181,0.0041263710672501475,0.03300952391960891,-31.1679727935791,,
282,158,13767,0.8056010399999998,2185500,5.0,0.02801908180117607,0.001534004,1e-06,0.05484829097986221,-0.00242509079353201,5620,0.1,0.9394132941961288,0.004066748956684023,0.04035714308614843,-31.168828191757203,,
283,158,13813,0.8104387400000002,2193250,5.0,0.027651946991682053,0.0017769232,1e-06,0.05484645068645477,-0.002103297621034539,5640,0.1,0.9384320452809334,0.0041110679978737606,0.054339286087779326,-31.169594593048096,,
284,158,13860,0.80755206,2201000,5.0,0.028125308454036713,0.0014433053,1e-06,0.054844941943883896,-0.003103961053976545,5660,0.1,0.939155749976635,0.003942135932156816,0.038694047612953,-31.17025908946991,,
285,158,13906,0.8073057,2208750,5.0,0.028156721964478493,0.0015867337,1e-06,0.05484339967370033,-0.002397404117394322,5680,0.1,0.9404786340892315,0.0036659168149344623,0.029946428549301345,-31.17082941055298,,
286,158,13953,0.8056730299999999,2216500,5.0,0.02833733893930912,0.0014590987,1e-06,0.05484246835112572,-0.0017374091915282651,5700,0.1,0.9392469935119152,0.003657532189972699,0.030719047701277303,-31.171312394142152,,
287,158,13999,0.8103703500000001,2224250,5.0,0.027690516784787178,0.0015175891,1e-06,0.054841697216033936,-0.0020876283427449494,5720,0.1,0.9415619969367981,0.003867659441602882,0.03581785709655378,-31.171641731262206,,
288,158,14046,0.80826584,2232000,5.0,0.02888457477092743,0.0015870797,1e-06,0.05483813211321831,-0.0009160556212815241,5740,0.1,0.9409646727144718,0.003936999889556318,0.04018809538567439,-31.172440271377564,,
289,158,14092,0.8110544099999999,2239750,5.0,0.02626827172935009,0.0015983628,1e-06,0.05483703315258026,-0.001799677997639435,5760,0.1,0.9415602125227451,0.0035809925093781203,0.03561071433825418,-31.17337742328644,,
290,158,14158,0.8093175299999998,2247500,5.0,0.02555502951145172,0.0018486569,1e-06,0.054835639894008636,-0.002296081421030356,5780,0.1,0.9419651515781879,0.003914383548253682,0.05186309551412705,-31.173831582069397,5.0,0.8411113169197015
291,158,14205,0.8080733499999998,2255250,5.0,0.028546176850795746,0.0016755466,1e-06,0.05483429878950119,-0.0027931918025102132,5800,0.1,0.942567378282547,0.0036097652628086507,0.04640119078772841,-31.17436525821686,,
292,158,14253,0.8101018400000001,2263000,5.0,0.024946102872490883,0.0017650332,1e-06,0.054832544177770615,-0.0015770434723704784,5820,0.1,0.9421445392072201,0.003811590234399773,0.04075357134919613,-31.174955592155456,,
293,158,14299,0.8129091300000002,2270750,5.0,0.024423958733677864,0.0016901876,1e-06,0.05483127757906914,-0.0019147162012656427,5840,0.1,0.9430818259716034,0.0036695530777797105,0.04771309556264896,-31.17553530216217,,
294,158,14346,0.8114025399999999,2278500,5.0,0.027048340067267418,0.0018228786,1e-06,0.054830364882946014,-0.0014954929867787836,5860,0.1,0.94131238758564,0.003962311106733978,0.04795714325184235,-31.175950484275816,,
295,158,14393,0.81401652,2286250,5.0,0.022721555083990097,0.0017858023,1e-06,0.05482848733663559,-0.002874904017016249,5880,0.1,0.940742339938879,0.003870624762494117,0.052692857581132554,-31.176481280326843,,
296,158,14439,0.80978401,2294000,5.0,0.027331046760082245,0.0016547765,1e-06,0.05482691526412964,-0.0019305345093428362,5900,0.1,0.9440134987235069,0.00368347117153462,0.037683333427994514,-31.17715115070343,,
297,158,14486,0.81046276,2301750,5.0,0.02753952145576477,0.0015910799,1e-06,0.05482545867562294,-0.0021698980649868015,5920,0.1,0.945050910115242,0.003495774957118556,0.03692976204067236,-31.177750644683837,,
298,158,14533,0.81104648,2309500,5.0,0.02487419918179512,0.0018836659,1e-06,0.05482359230518341,-0.002598457686397646,5940,0.1,0.9423700273036957,0.003709868557052687,0.04567857170739444,-31.178343486785888,,
299,158,14581,0.8133790900000001,2317250,5.0,0.023975353688001633,0.0015803863,1e-06,0.054821718484163284,-0.0024646822059357443,5960,0.1,0.9420765526592731,0.003911403676611371,0.05385119079612195,-31.1790735912323,,
300,158,14648,0.81366036,2325000,5.0,0.025582078844308853,0.0016465178,1e-06,0.05482002720236778,-0.0027671082448290107,5980,0.1,0.9437903836369514,0.00363611557695549,0.04522976201347774,-31.179766407012938,5.0,0.8430618894789206
301,158,14694,0.8135618799999998,2332750,5.0,0.0271476898342371,0.001524277,1e-06,0.054818689823150635,-0.000549014533760852,6000,0.1,0.9447187259793282,0.0034517180168768392,0.04947976218973053,-31.180347828865052,,
302,158,14741,0.8154373300000001,2340500,5.0,0.03139031305909157,0.0017821557,1e-06,0.05481686070561409,-0.0028745420592735547,6020,0.1,0.9457201436161995,0.003675182362785563,0.06350833360833348,-31.180943112373352,,
303,158,14787,0.8104765700000001,2348250,5.0,0.022307835519313812,0.0015253832,1e-06,0.054816290736198425,-0.0021261842014418165,6040,0.1,0.9441050514578819,0.0037794176407624034,0.04399642855772981,-31.181417531967163,,
304,158,14834,0.81836506,2356000,5.0,0.02399822510778904,0.0017806885,1e-06,0.05481591820716858,-0.00137490507706177,6060,0.1,0.9476684257388115,0.0035013519373023883,0.04253809539892245,-31.181592259407044,,
305,158,14881,0.8163831599999999,2363750,5.0,0.029868755489587784,0.0014702629,1e-06,0.054815374314785004,-0.001579263874868051,6080,0.1,0.9442500360310078,0.0036023494048276917,0.031517857191793154,-31.181767768859864,,
306,158,14927,0.81729453,2371500,5.0,0.030324338003993034,0.0015180905,1e-06,0.05481342598795891,-0.001458447986625999,6100,0.1,0.9456457011401653,0.0035757100832415744,0.031124999958847183,-31.18224753856659,,
307,158,14974,0.81373258,2379250,5.0,0.029344426468014717,0.0016741657,1e-06,0.054813556373119354,-0.0020133022236490826,6120,0.1,0.9435788504779339,0.0037462570087518545,0.039851190718472936,-31.18260823249817,,
308,158,15023,0.81939562,2387000,5.0,0.03245430812239647,0.0015743785,1e-06,0.05481233447790146,-0.0009290878982016481,6140,0.1,0.9444246925413609,0.0037956703855888917,0.032621428607089914,-31.182789182662965,,
309,158,15069,0.8154810600000001,2394750,5.0,0.026208622381091118,0.0020180885,1e-06,0.054811831563711166,-0.001982162672365707,6160,0.1,0.9466357976198196,0.0035453334666090087,0.057161905110406225,-31.183142857551573,,
310,158,15136,0.8129007899999999,2402500,5.0,0.02844582125544548,0.0015935018,1e-06,0.054810989648103714,-0.002063939149163223,6180,0.1,0.946053571999073,0.0036035622080089523,0.029830952429620083,-31.18338182449341,5.0,0.8443059498559138
311,158,15182,0.81459066,2410250,5.0,0.025021959096193314,0.0017918326,1e-06,0.054809197783470154,-0.002449406074070559,6200,0.1,0.9466062635183334,0.0036205267801415176,0.04374166672350839,-31.183887915611265,,
312,158,15229,0.8184173,2418000,5.0,0.02836102992296219,0.0017513223,1e-06,0.05480825901031494,-0.001527750343852623,6220,0.1,0.9458720088005066,0.0037685730372322723,0.03744047640648205,-31.184437470436094,,
313,158,15276,0.8217161800000001,2425750,5.0,0.030732287093997,0.0014714651,1e-06,0.054808102548122406,-0.0024612431212525897,6240,0.1,0.9469951055943966,0.0034831701655639335,0.04670119059737772,-31.18464117050171,,
314,158,15322,0.81854407,2433500,5.0,0.03198505938053131,0.0015569174,1e-06,0.05480752885341644,-0.0030790717850763196,6260,0.1,0.9471041448414326,0.003469716484542005,0.04598333358619129,-31.184786171913146,,
315,158,15368,0.8182081200000002,2441250,5.0,0.026761740446090698,0.0015740162,1e-06,0.05480540543794632,-0.001931799524682738,6280,0.1,0.9484578743577003,0.003573174855846446,0.03726309532066807,-31.185288367271422,,
316,158,15415,0.8183266899999999,2449000,5.0,0.0290771946310997,0.001804301,1e-06,0.05480419471859932,-0.001030360183507803,6300,0.1,0.9463532753288746,0.003427729185204953,0.055146428605075924,-31.18591966152191,,
317,158,15462,0.8187226400000001,2456750,5.0,0.02592211589217186,0.0018215266,1e-06,0.05480220913887024,-0.0009670784606560923,6320,0.1,0.9462425746023655,0.003651485668378882,0.04131428580090869,-31.186542496681213,,
318,158,15509,0.8174902800000001,2464500,5.0,0.02377410978078842,0.0015953815,1e-06,0.05480029433965683,-0.00243234535858329,6340,0.1,0.9475964605808258,0.0034488194034202023,0.03605119060346624,-31.187293643951417,,
319,158,15556,0.8202869799999999,2472250,5.0,0.03054519183933735,0.0014567403,1e-06,0.05479817092418671,-0.00041750683943491795,6360,0.1,0.948710884898901,0.0034013856115052477,0.029115476232254876,-31.188066835403443,,
320,158,15623,0.8180285099999999,2480000,5.0,0.030262600630521774,0.0015149052,1e-06,0.05479729175567627,-0.001103107242134631,6380,0.1,0.9487031511962414,0.003575620240881108,0.05130595284193987,-31.188660507202147,5.0,0.8434496299805025
321,158,15671,0.8208109199999999,2487750,5.0,0.025025108829140663,0.001592756,1e-06,0.05479633808135986,-0.0015818150821726407,6400,0.1,0.9470807425677776,0.0035202591470442713,0.04426190474972827,-31.188997001647948,,
322,158,15718,0.8198061400000001,2495500,5.0,0.027844039723277092,0.0014200718,1e-06,0.05479487404227257,-0.001633605708188144,6420,0.1,0.9488358981907368,0.0033881031355122103,0.03649047621962381,-31.18944652557373,,
323,158,15766,0.8225460500000001,2503250,5.0,0.028884945437312126,0.0017648643,1e-06,0.054792530834674835,-0.0021734965447120103,6440,0.1,0.9491470605134964,0.0036696700553875417,0.04129880961903837,-31.190179233551024,,
324,158,15812,0.82278575,2511000,5.0,0.028109943494200706,0.0017972209,1e-06,0.054790396243333817,-0.0009406702995093142,6460,0.1,0.9485266357660294,0.0037182765657780693,0.030210714360000567,-31.191051096916198,,
325,158,15858,0.8242810599999999,2518750,5.0,0.02345382235944271,0.001698494,1e-06,0.05478932708501816,-0.0009483046168674214,6480,0.1,0.9477439932525158,0.0033748869237024337,0.04646904768189415,-31.19167357444763,,
326,158,15904,0.8208219099999999,2526500,5.0,0.03159577399492264,0.0014541829,1e-06,0.054787881672382355,-0.0011973982342678151,6500,0.1,0.9490967579185963,0.003299136138521135,0.03008095244586002,-31.192153902053832,,
327,158,15951,0.82162253,2534250,5.0,0.024982361122965813,0.0016694128,1e-06,0.05478675290942192,-0.0025129743997429088,6520,0.1,0.9499015659093857,0.0031898890860611573,0.044758333440404384,-31.192653403282165,,
328,158,15997,0.8216575,2542000,5.0,0.026406502351164818,0.0019549537,1e-06,0.054784730076789856,-0.0022397855384522127,6540,0.1,0.9480606727302074,0.003578185670194216,0.056578571778954936,-31.1932389831543,,
329,158,16044,0.8223398999999999,2549750,5.0,0.02970007061958313,0.0020261265,1e-06,0.05478287860751152,-0.0017462006218242098,6560,0.1,0.9500752277672291,0.003421491920016706,0.05526309566339478,-31.193993902206422,,
330,158,16111,0.82420015,2557500,5.0,0.02615656517446041,0.0014894593,1e-06,0.05478167533874512,-0.0021629515322520955,6580,0.1,0.9515089280903339,0.0033164295222377405,0.054045238316175526,-31.194582180976866,5.0,0.8449387368407828
331,158,16158,0.8233886799999999,2565250,5.0,0.025416653603315353,0.0013307125,1e-06,0.0547800287604332,-0.0019562150838731097,6600,0.1,0.9523384943604469,0.003263795982929878,0.035022619016817774,-31.19511794090271,,
332,158,16206,0.8235433600000001,2573000,5.0,0.028593488037586212,0.0022706324,1e-06,0.05477803200483322,-0.001638094220817461,6620,0.1,0.9510981552302837,0.0032845810329308733,0.07331785765039968,-31.19582555294037,,
333,158,16253,0.8218815100000001,2580750,5.0,0.027428757399320602,0.0015652316,1e-06,0.054776351898908615,-0.0010601911143885445,6640,0.1,0.9511871486902237,0.003212804904615041,0.03862738097785041,-31.19651071548462,,
334,158,16299,0.82345364,2588500,5.0,0.030405474826693535,0.001549298,1e-06,0.05477544292807579,-0.00294369478183957,6660,0.1,0.9523401372134686,0.0033017993939574806,0.04020595252572093,-31.19702934741974,,
335,158,16346,0.8232525199999999,2596250,5.0,0.020021546632051468,0.0018178681,1e-06,0.05477331951260567,-0.0024613973426667714,6680,0.1,0.9482818134129047,0.0036196847219252958,0.051098809882823844,-31.19759243965149,,
336,158,16392,0.8240969799999999,2604000,5.0,0.02674570307135582,0.001840713,1e-06,0.05477176606655121,-0.001880182924606686,6700,0.1,0.9521334134042263,0.0034618498157942667,0.04356071446440182,-31.198299345970153,,
337,158,16439,0.82735199,2611750,5.0,0.02857077494263649,0.0014530134,1e-06,0.05477031320333481,-0.00342916576998145,6720,0.1,0.9516935124993324,0.003240020131925121,0.04247738092002692,-31.19888735294342,,
338,158,16486,0.82493591,2619500,5.0,0.0302093718200922,0.0013923974,1e-06,0.05476965382695198,-0.0029620526581510954,6740,0.1,0.9526433423161507,0.0033113094215514137,0.03287023808894446,-31.19929208755493,,
339,158,16532,0.8249797000000001,2627250,5.0,0.027219459414482117,0.0014949727,1e-06,0.05476763844490051,-0.0008908530722382935,6760,0.1,0.9525936245918274,0.003293423738796264,0.0350690475438023,-31.19979061126709,,
340,158,16599,0.83027239,2635000,5.0,0.025644654408097267,0.001502641,1e-06,0.05476594716310501,-0.003167640855358179,6780,0.1,0.9533348083496094,0.0031909043656196444,0.040048809366708155,-31.200529346466066,5.0,0.8474431467986059
341,158,16646,0.82664191,2642750,5.0,0.02521667815744877,0.0021593978,1e-06,0.054765406996011734,-0.0022429936095281866,6800,0.1,0.9525262378156185,0.00333536856691353,0.058038095565279946,-31.200956363677978,,
342,158,16693,0.83078029,2650500,5.0,0.026404790580272675,0.0017251865,1e-06,0.05476433038711548,-0.0019534482623688645,6820,0.1,0.9519438482820988,0.003417880248161964,0.034285714316065426,-31.201241264343263,,
343,158,16739,0.8301980299999999,2658250,5.0,0.02958020754158497,0.0014197235,1e-06,0.05476398766040802,-0.0017434905400272526,6840,0.1,0.9523286893963814,0.0033238450053613634,0.03468928572052391,-31.201544485092164,,
344,158,16786,0.8247492099999999,2666000,5.0,0.02992178499698639,0.0016201864,1e-06,0.054762717336416245,-0.0008003993170747159,6860,0.1,0.9533081687986851,0.003389037539600395,0.04640595261269482,-31.201832909584045,,
345,158,16833,0.8287378200000001,2673750,5.0,0.02628074213862419,0.0019362386,1e-06,0.05476156994700432,-0.001519275704357792,6880,0.1,0.9527230560779572,0.0031852270662784577,0.05748452436819207,-31.202298636436463,,
346,158,16878,0.8295057800000001,2681500,5.0,0.02255186066031456,0.0017941846,1e-06,0.05476010963320732,-0.002425648950765513,6900,0.1,0.9540132842957973,0.003255535991047509,0.03044761919620214,-31.202800459861756,,
347,158,16924,0.8283739,2689250,5.0,0.027556417509913445,0.0017697138,1e-06,0.05475911870598793,-0.0019514296395491027,6920,0.1,0.954457476735115,0.0031522034335648643,0.050497619224188384,-31.20328251361847,,
348,158,16969,0.8257349099999998,2697000,5.0,0.02664845623075962,0.0016033519,1e-06,0.05475761741399765,-0.00219155279328604,6940,0.1,0.9516222774982452,0.003424389507272281,0.05132023822166957,-31.203734555244445,,
349,158,17016,0.8259742999999999,2704750,5.0,0.023651184514164925,0.0017459157,1e-06,0.054756540805101395,-0.0023084238365831357,6960,0.1,0.9518613815307617,0.003433810701826587,0.04108809524041135,-31.204249272346498,,
350,158,17082,0.8278072500000002,2712500,5.0,0.026886971667408943,0.00161382,1e-06,0.054754190146923065,-0.0008711626553885665,6980,0.1,0.9526449777185917,0.003330265816184692,0.04271904775087023,-31.204893860816956,5.0,0.8462175767542726
351,158,17128,0.8295662799999998,2720250,5.0,0.025618411600589752,0.0016460258,1e-06,0.0547529011964798,-0.0016669949089981185,7000,0.1,0.9541609734296799,0.003198767406283878,0.03775357152568176,-31.205604372024535,,
352,158,17173,0.82690763,2728000,5.0,0.027597060427069664,0.0016547687,1e-06,0.05475125089287758,-0.0024946128184538895,7020,0.1,0.9560810141265392,0.00306859003030695,0.035744047631160354,-31.20616177558899,,
353,158,17219,0.83240227,2735750,5.0,0.02340628392994404,0.0018139062,1e-06,0.05475109815597534,-0.002612662314270086,7040,0.1,0.9523752108216286,0.003606048855581321,0.04182500007445924,-31.206530747413634,,
354,158,17265,0.8308211799999998,2743500,5.0,0.024717172607779503,0.00180683,1e-06,0.05474964901804924,-0.0014240764576474473,7060,0.1,0.9559668116271496,0.003132329224026762,0.04682738113071536,-31.206801719665528,,
355,158,17312,0.8307038600000002,2751250,5.0,0.030730420723557472,0.001473227,1e-06,0.05474826321005821,-0.0012593578393608285,7080,0.1,0.956563476473093,0.0030562262755120173,0.034744047627900725,-31.207353506088257,,
356,158,17358,0.8288694099999999,2759000,5.0,0.03070600889623165,0.001570624,1e-06,0.05474646016955376,-0.001155258776466681,7100,0.1,0.9540213197469711,0.003254317679675296,0.04078095254633809,-31.2079771232605,,
357,158,17404,0.8329151399999998,2766750,5.0,0.031184425577521324,0.0019104788,1e-06,0.054746221750974655,-0.0015331832140152812,7120,0.1,0.9565045684576035,0.0030216881330125036,0.051870238440751566,-31.208378257751466,,
358,158,17449,0.8309421499999998,2774500,5.0,0.029482213780283928,0.0016863381,1e-06,0.05474475398659706,-0.00017400301296957465,7140,0.1,0.9579234309494495,0.003023925384040922,0.04146904770837864,-31.20869075298309,,
359,159,17496,0.83311374,2782250,5.0,0.02509172074496746,0.0017602356,1e-06,0.05474430322647095,-0.002917610046195338,7160,0.1,0.955531895160675,0.003180642991792411,0.042547619025572206,-31.209055767059326,,
360,158,17562,0.8336123499999998,2790000,5.0,0.029393384233117104,0.0014471042,1e-06,0.05474245548248291,-0.002310593885144096,7180,0.1,0.9561370015144348,0.0032052869026665577,0.042213095276383686,-31.209486737251282,5.0,0.850767699428401
361,158,17608,0.8320968500000001,2797750,5.0,0.029228966683149338,0.0013272219,1e-06,0.05474048852920532,-0.0013532118872812138,7200,0.1,0.9551335535943508,0.0031502344203181566,0.03613928576698527,-31.21022497177124,,
362,158,17654,0.8333130400000001,2805500,5.0,0.03073360025882721,0.0014951933,1e-06,0.05473824962973595,-0.0009061026930416372,7220,0.1,0.9550111927092075,0.003112739408388734,0.03977500013279496,-31.21104317188263,,
363,158,17700,0.8305576600000002,2813250,5.0,0.026507217437028885,0.0016460132,1e-06,0.05473633110523224,-0.0013991134809703532,7240,0.1,0.9576692543923855,0.003024525900837034,0.03628809529298451,-31.21182168006897,,
364,158,17746,0.83216948,2821000,5.0,0.02688504196703434,0.0014658798,1e-06,0.05473509430885315,-0.0005425852601451275,7260,0.1,0.9558130204677582,0.003248776393011212,0.042678571591968646,-31.212455077171327,,
365,158,17791,0.8320547600000002,2828750,5.0,0.024248549714684486,0.0017369553,1e-06,0.05473252758383751,-0.0017032586178374488,7280,0.1,0.9562179930508137,0.0031211718288250267,0.05244523810426472,-31.213158235549926,,
366,159,17838,0.83423779,2836500,5.0,0.024704141542315483,0.0016140493,1e-06,0.05473010241985321,-0.0009856412842650841,7300,0.1,0.9567275606095791,0.00322112460504286,0.05247857174195815,-31.214123573303223,,
367,159,17884,0.8332692399999999,2844250,5.0,0.029756389558315277,0.0015274871,1e-06,0.05472858250141144,-0.002732688547541953,7320,0.1,0.9575987458229065,0.002904710611910559,0.03768928571953438,-31.214885535240175,,
368,159,17930,0.83641779,2852000,5.0,0.024297913536429405,0.0013150403,1e-06,0.05472710728645325,-0.002381150075013423,7340,0.1,0.9585986956954002,0.0027411627557012252,0.03298690479568904,-31.215455322265626,,
369,159,17976,0.83308846,2859750,5.0,0.025380302220582962,0.0015534835,1e-06,0.054725516587495804,-0.0018072668164366256,7360,0.1,0.95700903236866,0.002922197825682815,0.030729761954571586,-31.21603904247284,,
370,158,18042,0.8346507,2867500,5.0,0.02875051461160183,0.0015911227,1e-06,0.05472483113408089,-0.0011587155533360248,7380,0.1,0.9582351110875607,0.0028404063236666843,0.03196666677540634,-31.21649666786194,5.0,0.8516618428878859
371,158,18088,0.8373990100000002,2875250,5.0,0.02753618359565735,0.0014955959,1e-06,0.05472293496131897,-0.0007535366704011715,7400,0.1,0.9591008760035038,0.002818128487560898,0.030454761968576348,-31.216976990699767,,
372,158,18134,0.8319461799999999,2883000,5.0,0.027653798460960388,0.0015862577,1e-06,0.054720982909202576,-0.001989662299731716,7420,0.1,0.9574540331959724,0.00302222344907932,0.03725833340751706,-31.217726593017577,,
373,159,18179,0.8358526399999999,2890750,5.0,0.024735497310757637,0.0013796566,1e-06,0.05472002178430557,-0.0018781830721107617,7440,0.1,0.9561783038079739,0.0030096288374625146,0.030238095172680914,-31.218293828964235,,
374,159,18225,0.8331488400000001,2898500,5.0,0.027803439646959305,0.00162143,1e-06,0.05471820756793022,-0.002367569262857575,7460,0.1,0.9576632902026176,0.0031655045636580325,0.04088690470322035,-31.218803629875183,,
375,159,18271,0.83699098,2906250,5.0,0.030745161697268486,0.0017084788,1e-06,0.0547175407409668,-0.0018807998536465931,7480,0.1,0.9572460167109966,0.0031061818700982256,0.04724642867222428,-31.21930465221405,,
376,159,18317,0.8392199100000001,2914000,5.0,0.02348024770617485,0.0018019157,1e-06,0.05471642315387726,-0.002275669181371889,7500,0.1,0.9585510194301605,0.0028415995842078702,0.04579880968667567,-31.219613881111144,,
377,159,18363,0.8375075799999999,2921750,5.0,0.024987343698740005,0.001897749,1e-06,0.05471530556678772,-0.0025022831068562466,7520,0.1,0.9583031572401524,0.0029000061578699386,0.06003809565881966,-31.220055494308472,,
378,159,18409,0.83452954,2929500,5.0,0.02538454346358776,0.0014443477,1e-06,0.05471552163362503,0.0007788939549017515,7540,0.1,0.9590615145862103,0.0028652060322929174,0.033128571431152526,-31.220257415771485,,
379,159,18454,0.8328489700000001,2937250,5.0,0.024770328775048256,0.0014916592,1e-06,0.05471452325582504,-0.0015107730471295077,7560,0.1,0.9570708312094212,0.0030737017508363352,0.03217142849025549,-31.220377740859984,,
380,159,18521,0.83727972,2945000,5.0,0.026960203424096107,0.0015068704,1e-06,0.05471322312951088,-0.002843679765758944,7580,0.1,0.9573010616004467,0.003031055500614457,0.04822023820626782,-31.22082755088806,5.0,0.8535687390542229
381,159,18568,0.83646479,2952750,5.0,0.02309933491051197,0.0014364964,1e-06,0.05471152439713478,-0.0011584510172167307,7600,0.1,0.9582566544413567,0.002921302728354931,0.053244047778716774,-31.221416754722597,,
382,159,18613,0.83514886,2960500,5.0,0.02880723588168621,0.001575374,1e-06,0.05470985546708107,-0.001217221458305602,7620,0.1,0.9590896777808666,0.002936033246223815,0.044339285921887496,-31.22206265926361,,
383,159,18658,0.8368955900000001,2968250,5.0,0.029662277549505234,0.0014194422,1e-06,0.054708391427993774,-0.0012517744393287877,7640,0.1,0.960817027837038,0.0027580413094256072,0.036252381007361695,-31.22266499042511,,
384,159,18704,0.83748537,2976000,5.0,0.028296414762735367,0.0012967021,1e-06,0.054708078503608704,-0.0016719359143630452,7660,0.1,0.960581049323082,0.0028741623228415846,0.02082380945823388,-31.223021850585937,,
385,159,18750,0.8335249299999999,2983750,5.0,0.024612540379166603,0.0013415257,1e-06,0.05470689758658409,-0.0016813479269764265,7680,0.1,0.9585393965244293,0.0029094486983376553,0.03531666673196014,-31.223278069496153,,
386,159,18796,0.8366687500000001,2991500,5.0,0.02699279971420765,0.0016247674,1e-06,0.05470508709549904,-0.0014212315466700686,7700,0.1,0.9595760442316532,0.002901241689978633,0.03247500013589161,-31.22386498451233,,
387,159,18842,0.8361863500000001,2999250,5.0,0.027444813400506973,0.0013722533,1e-06,0.05470430478453636,-0.0019362146224985105,7720,0.1,0.9602813310921192,0.0029670213698409498,0.0349726190106594,-31.224368662834166,,
388,159,18887,0.8390829699999999,3007000,5.0,0.028294362127780914,0.0015489613,1e-06,0.054702237248420715,-0.0011797319366866215,7740,0.1,0.957771547138691,0.002885113544471096,0.03295833327545552,-31.224895639419557,,
389,159,18933,0.8385469799999999,3014750,5.0,0.028693456202745438,0.00158485,1e-06,0.054700057953596115,-0.0013537042354224082,7760,0.1,0.9595601558685303,0.0030479503216338344,0.03775119048630586,-31.225738849639892,,
390,159,19000,0.8397540800000001,3022500,5.0,0.03056391142308712,0.0011485758,1e-06,0.05469848960638046,-0.0016132351736789197,7780,0.1,0.9612911008298397,0.0028058651153696702,0.02660357146116439,-31.226452465057374,5.0,0.8514149699574467
391,159,19047,0.8390143800000002,3030250,5.0,0.027551354840397835,0.0016392609,1e-06,0.05469752103090286,-0.002454430577913147,7800,0.1,0.960122786462307,0.0029627472086576744,0.04780000024707988,-31.226941022872925,,
392,159,19093,0.83914366,3038000,5.0,0.02727840282022953,0.001587695,1e-06,0.05469762906432152,-0.0015423755532697925,7820,0.1,0.9616614393889904,0.002887110850715544,0.03796547630074201,-31.227105536460876,,
393,159,19139,0.8396859899999999,3045750,5.0,0.026349863037467003,0.0013527563,1e-06,0.05469703674316406,-0.0013496711399122142,7840,0.1,0.9597772657871246,0.0028468036040430887,0.037719047618447805,-31.227183084487915,,
394,159,19184,0.83695119,3053500,5.0,0.02407173253595829,0.0013011891,1e-06,0.05469651520252228,-0.001250211329730151,7860,0.1,0.9612441286444664,0.0027283124625682833,0.027035714240919332,-31.22740756511688,,
