rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/total_timesteps,time/iterations,train/approx_kl,train/explained_variance,train/value_loss,train/clip_fraction,train/loss,train/clip_range,train/std,train/entropy_loss,train/learning_rate,train/n_updates,train/policy_gradient_loss,eval/mean_reward,eval/mean_ep_length
5.0,29410,11,0.63577243,325000,130,0.006771419,0.903656117618084,0.0032777772017288953,0.3904600168741308,0.049976348876953125,0.1,0.05503060668706894,-94.7798159790039,1e-05,2580,-0.03565349832219795,0.6641565373541604,5.0
5.0,29634,11,0.6372813,327500,131,0.0075218757,0.9021530896425247,0.0033279059058986603,0.3923600182891823,0.05424017086625099,0.1,0.055025480687618256,-94.78418807983398,1e-05,2600,-0.034592507416226465,,
5.0,29856,11,0.63959234,330000,132,0.009154973,0.8985161557793617,0.003464987123152241,0.41462001846870405,0.04983357712626457,0.1,0.05502390116453171,-94.78880992889404,1e-05,2620,-0.03681156875981941,,
5.0,30079,11,0.63755685,332500,133,0.007100344,0.9030237421393394,0.00330593753955327,0.37620001699309796,0.05606996268033981,0.1,0.05502792075276375,-94.78667682647705,1e-05,2640,-0.03443335368180648,,
5.0,30302,11,0.63561127,335000,134,0.008465646,0.9015902057290077,0.0033704541123006494,0.3846400173287839,0.053697723895311356,0.1,0.055029693990945816,-94.78319877624511,1e-05,2660,-0.035762361175195496,,
5.0,30526,11,0.6375279299999999,337500,135,0.0075814174,0.8984542861580849,0.0034856485459022223,0.3943800192093477,0.050518136471509933,0.1,0.05503098666667938,-94.78122768402099,1e-05,2680,-0.03513941140957996,,
5.0,30749,11,0.6377125899999999,340000,136,0.007700539,0.9016122967004776,0.0033666135859675705,0.38134001682512464,0.050574351102113724,0.1,0.05503116175532341,-94.78090366363526,1e-05,2700,-0.03498669600070073,,
5.0,30972,11,0.6388755,342500,137,0.007678201,0.8978457301855087,0.003502172203734517,0.3914800181379542,0.04865730553865433,0.1,0.055029578506946564,-94.78166828155517,1e-05,2720,-0.0347185653231233,,
5.0,31192,11,0.63825976,345000,138,0.008540465,0.8975116610527039,0.003496158241759986,0.39110001785447823,0.04793417453765869,0.1,0.05502718687057495,-94.78350673675537,1e-05,2740,-0.035352077464744266,,
5.0,31415,11,0.63809383,347500,139,0.0073593105,0.9000333100557327,0.0034232239704579115,0.37682001679670063,0.05166779085993767,0.1,0.05502525717020035,-94.78649963378906,1e-05,2760,-0.03464675444436068,,
5.0,31660,11,0.6388080099999999,350000,140,0.007286645,0.8998100087046623,0.0034448444203007966,0.3896000175527297,0.05291339010000229,0.1,0.05502041429281235,-94.79025398254394,1e-05,2780,-0.03508845811157428,0.6651826176278453,5.0
5.0,31883,11,0.64038065,352500,141,0.007773061,0.8994459807872772,0.0034531704965047537,0.3790800168691203,0.05216667056083679,0.1,0.05502389371395111,-94.79117565155029,1e-05,2800,-0.03500213316155129,,
5.0,32108,11,0.63980914,355000,142,0.008468952,0.9063116759061813,0.0032310966460499914,0.387200018435251,0.05407842621207237,0.1,0.05501740425825119,-94.79240062713623,1e-05,2820,-0.034683860400983375,,
5.0,32331,11,0.64124078,357500,143,0.007929717,0.9068891108036041,0.0031924028636422007,0.39584001797018575,0.056072987616062164,0.1,0.05501788109540939,-94.7961654663086,1e-05,2840,-0.035234674002857104,,
5.0,32553,11,0.6418596999999999,360000,144,0.009356651,0.8995275869965553,0.003476786259561777,0.3993400176661089,0.051321305334568024,0.1,0.055020108819007874,-94.79455120086669,1e-05,2860,-0.035103542846219644,,
5.0,32775,11,0.64242364,362500,145,0.0076587796,0.9012473523616791,0.0034083261585328727,0.3855000178841874,0.04705636203289032,0.1,0.05501479655504227,-94.79632694244384,1e-05,2880,-0.03424017772228325,,
5.0,32999,11,0.64425652,365000,146,0.00993668,0.906171478331089,0.003208361929282546,0.3883400178165175,0.055475182831287384,0.1,0.05501094087958336,-94.80205429077148,1e-05,2900,-0.03407324727278116,,
5.0,33219,11,0.6389537500000001,367500,147,0.009306542,0.9012237414717674,0.0034019201109185813,0.4037400198215619,0.0439794585108757,0.1,0.05500389635562897,-94.80742839813233,1e-05,2920,-0.03538151132294363,,
5.0,33442,11,0.63819909,370000,148,0.007806348,0.9005027189850807,0.003411233857041225,0.39812001617392523,0.05247434228658676,0.1,0.05500432848930359,-94.8123840713501,1e-05,2940,-0.035448377055620955,,
5.0,33665,11,0.64140542,372500,149,0.008105946,0.9022344127297401,0.0033598972216714175,0.42576002058805895,0.05021621286869049,0.1,0.054999783635139465,-94.8141093826294,1e-05,2960,-0.03792243113209462,,
5.0,33910,11,0.6434361900000001,375000,150,0.007579496,0.9008444473147392,0.003416062135947868,0.396340019046329,0.05368693917989731,0.1,0.0550001859664917,-94.81715915679932,1e-05,2980,-0.034410252908424574,0.6642608574244511,5.0
5.0,34133,11,0.6420068999999999,377500,151,0.0072125527,0.9034276530146599,0.0033336448937188834,0.38028001815546303,0.05193932726979256,0.1,0.054997313767671585,-94.81787624359131,1e-05,3000,-0.033433319577822404,,
5.0,34357,11,0.64234656,380000,152,0.008818364,0.9066596627235413,0.0032206010143272577,0.3986000182921998,0.05617392808198929,0.1,0.05499694496393204,-94.82007057189941,1e-05,3020,-0.03531192894643993,,
5.0,34583,11,0.64125471,382500,153,0.006902883,0.901976615190506,0.003374262502184138,0.3843200174206868,0.05919698625802994,0.1,0.05500272288918495,-94.81704616546631,1e-05,3040,-0.03324635316020545,,
5.0,34805,11,0.6429646099999999,385000,154,0.008058902,0.9054339900612831,0.003251372365048155,0.3912000184459612,0.04694753885269165,0.1,0.05500900372862816,-94.80963294982911,1e-05,3060,-0.03541566659444371,,
5.0,35028,11,0.64286433,387500,155,0.008204329,0.9071893244981766,0.0031829519220627845,0.39408001824747774,0.05080642178654671,0.1,0.055005840957164764,-94.80783874511718,1e-05,3080,-0.03562192677302733,,
5.0,35251,11,0.64516501,390000,156,0.007887823,0.8998498022556305,0.003463286504847929,0.3840400167647749,0.051614634692668915,0.1,0.05500776320695877,-94.80876468658447,1e-05,3100,-0.034707045914186455,,
5.0,35475,11,0.64318482,392500,157,0.007653669,0.9138218685984612,0.0029679535562172534,0.3634200164768845,0.0558515228331089,0.1,0.05500566586852074,-94.80887203216552,1e-05,3120,-0.033642446621410194,,
5.0,35698,11,0.64394565,395000,158,0.009270365,0.9082604795694351,0.003172414737055078,0.4136600175732747,0.05033453181385994,0.1,0.055001601576805115,-94.81255012512207,1e-05,3140,-0.03682144215126868,,
5.0,35921,11,0.64369191,397500,159,0.008700599,0.9031846672296524,0.0033467556536197663,0.395680018721614,0.04560348764061928,0.1,0.05499466508626938,-94.81959072113037,1e-05,3160,-0.03486250226479271,,
5.0,36164,11,0.64237594,400000,160,0.007324639,0.9023166447877884,0.0033715447306167335,0.3888600179925561,0.05058218538761139,0.1,0.0549950934946537,-94.8233544921875,1e-05,3180,-0.03510009535430598,0.6642960200576756,5.0
5.0,36386,11,0.64384349,402500,161,0.008612531,0.908609114587307,0.0031515263475012036,0.3963000177498907,0.04921649768948555,0.1,0.05499500036239624,-94.82261569976806,1e-05,3200,-0.034916644884460266,,
5.0,36610,11,0.6463510600000001,405000,162,0.008142291,0.906568855047226,0.0032387275714427233,0.3731000178353861,0.05756158381700516,0.1,0.05499399080872536,-94.82279659271241,1e-05,3220,-0.0337030456271785,,
5.0,36834,11,0.6463342300000001,407500,163,0.0086202305,0.9060594439506531,0.003255138002568856,0.3910200182837434,0.05541572719812393,0.1,0.05499596893787384,-94.8229384613037,1e-05,3240,-0.03418756701246515,,
5.0,37056,11,0.6468038199999999,410000,164,0.008581808,0.9059546887874603,0.0032675142714288087,0.4027800182811916,0.05285300686955452,0.1,0.05499531701207161,-94.82169136047364,1e-05,3260,-0.0353945499183201,,
5.0,37280,11,0.6459231,412500,165,0.008607429,0.9048586264252663,0.0032982704311143606,0.38876001801807436,0.04517066106200218,0.1,0.0549921989440918,-94.8244055557251,1e-05,3280,-0.03487073067750671,,
5.0,37504,11,0.6424745900000001,415000,166,0.007861019,0.9023323580622673,0.003380158022046089,0.3818000176711939,0.05618320778012276,0.1,0.05499430000782013,-94.8252927017212,1e-05,3300,-0.03345672179056507,,
5.0,37727,11,0.64754462,417500,167,0.0075260997,0.914091169834137,0.0029454936634283513,0.40900001952424647,0.05207341909408569,0.1,0.054997317492961884,-94.82162189483643,1e-05,3320,-0.035899563451073535,,
5.0,37950,11,0.64508499,420000,168,0.0077401446,0.9090221971273422,0.0031524192623328417,0.40518001866294073,0.050730593502521515,0.1,0.05499088019132614,-94.82374847412109,1e-05,3340,-0.03596187414150218,,
5.0,38173,11,0.6462822,422500,169,0.006232015,0.9066994190216064,0.003235609550029039,0.3664800174231641,0.051797375082969666,0.1,0.05499325692653656,-94.8265662765503,1e-05,3360,-0.032939175341498414,,
5.0,38418,11,0.6444950999999999,425000,170,0.0088756,0.9109366908669472,0.003091594809666276,0.4025600184570067,0.055490437895059586,0.1,0.05499332398176193,-94.82479648590088,1e-05,3380,-0.035194152076151716,0.6645221954992075,5.0
5.0,38637,11,0.6437849,427500,171,0.0077106226,0.9069043844938278,0.0032180054066702725,0.39880001833662393,0.05304860323667526,0.1,0.054990291595458984,-94.82640628814697,1e-05,3400,-0.03529705106191173,,
5.0,38860,11,0.6457539700000001,430000,172,0.008053756,0.9114160463213921,0.0030562868574634194,0.3909200193081051,0.04475637897849083,0.1,0.054991308599710464,-94.82773086547851,1e-05,3420,-0.035664594557548474,,
5.0,39083,11,0.6491741599999998,432500,173,0.0070940885,0.9109303280711174,0.0030854632984846832,0.399360018465668,0.04764702543616295,0.1,0.05498644709587097,-94.82988746643066,1e-05,3440,-0.035886651450137134,,
5.0,39304,11,0.6432232600000001,435000,174,0.008068003,0.910283051431179,0.0031063024024479092,0.37444001680472866,0.05612600967288017,0.1,0.054986607283353806,-94.8330016708374,1e-05,3460,-0.03347452639176325,,
5.0,39528,11,0.64923417,437500,175,0.007608825,0.907884918153286,0.0031779350026044993,0.39078001720830796,0.05206386372447014,0.1,0.054981596767902374,-94.8354874420166,1e-05,3480,-0.03397807062337449,,
5.0,39752,11,0.6472021199999999,440000,176,0.009103693,0.9105191379785538,0.0031115866743493827,0.3894600188056938,0.050253476947546005,0.1,0.054978832602500916,-94.84012397766114,1e-05,3500,-0.03473329543128387,,
5.0,39977,11,0.64767863,442500,177,0.0076363496,0.9074327796697617,0.0032087542407680304,0.3832800171896815,0.04954643175005913,0.1,0.05497736483812332,-94.84234100341797,1e-05,3520,-0.03368627791072299,,
5.0,40200,11,0.64768626,445000,178,0.00684152,0.9114637225866318,0.003062736801803112,0.37338001813041044,0.05304921418428421,0.1,0.054980114102363586,-94.84182277679443,1e-05,3540,-0.033792303703169185,,
5.0,40423,11,0.6484695600000001,447500,179,0.008124107,0.9042971506714821,0.0033204521029256283,0.39224001799477265,0.0548718124628067,0.1,0.05498447269201279,-94.83768135070801,1e-05,3560,-0.03405002215775482,,
5.0,40667,11,0.64794532,450000,180,0.007572103,0.9076222255825996,0.0032178516173735263,0.39676001940621064,0.05544743686914444,0.1,0.05498607084155083,-94.83397548675538,1e-05,3580,-0.03504809842993243,0.6644318608179933,5.0
5.0,40891,11,0.64749409,452500,181,0.0069253487,0.913720928132534,0.002996324303094298,0.3855800177063793,0.04990234971046448,0.1,0.054985418915748596,-94.83354877471923,1e-05,3600,-0.03410725470647594,,
5.0,41113,11,0.64868074,455000,182,0.007950384,0.9053896218538284,0.0032873507577460257,0.36896001737331974,0.05040153115987778,0.1,0.05498012527823448,-94.8365673828125,1e-05,3620,-0.03440753581998223,,
5.0,41337,11,0.6466904199999999,457500,183,0.007919302,0.9106311723589897,0.0031123844627290965,0.38302001715172085,0.05489741638302803,0.1,0.0549757294356823,-94.84269512176513,1e-05,3640,-0.03341292687958166,,
5.0,41560,11,0.65115834,460000,184,0.008311903,0.9137590155005455,0.003001513861818239,0.4061200192780234,0.052332278341054916,0.1,0.05497632920742035,-94.84493354797364,1e-05,3660,-0.0361373530060402,,
5.0,41781,11,0.64827749,462500,185,0.008170428,0.9080935940146446,0.00318697860930115,0.3978800174896605,0.04773639142513275,0.1,0.05497225373983383,-94.84718193054199,1e-05,3680,-0.03502228443567059,,
5.0,42005,11,0.6484776699999999,465000,186,0.007455058,0.9114239364862442,0.003073589594569057,0.39188001852016896,0.048047516494989395,0.1,0.05497009679675102,-94.85056583404541,1e-05,3700,-0.03547052572641782,,
5.0,42228,11,0.6509592000000001,467500,187,0.007557653,0.9106811657547951,0.0031039257848169653,0.39688001803820955,0.05252227932214737,0.1,0.05496924743056297,-94.85233345031739,1e-05,3720,-0.034443841636329325,,
5.0,42452,11,0.6490235100000001,470000,188,0.008071633,0.9121362641453743,0.0030527134274598213,0.3905400179233402,0.05095154792070389,0.1,0.05497129261493683,-94.85211559295654,1e-05,3740,-0.034008859823347566,,
5.0,42674,11,0.64900132,472500,189,0.0076727653,0.907345712184906,0.003221441872883588,0.38956001854036004,0.05130520090460777,0.1,0.05496880039572716,-94.8511769104004,1e-05,3760,-0.03451774286472006,,
5.0,42921,11,0.6482888299999999,475000,190,0.009880013,0.9095433875918388,0.0031285177764948458,0.3880000187898986,0.04629535973072052,0.1,0.05496542900800705,-94.85481986999511,1e-05,3780,-0.035314050745282446,0.6614772316278515,5.0
5.0,43145,11,0.64454892,477500,191,0.008851797,0.9149864912033081,0.0029488524806220084,0.4138400196703151,0.05213768035173416,0.1,0.05496559664607048,-94.85752552032471,1e-05,3800,-0.03578271920755796,,
5.0,43367,11,0.64823016,480000,192,0.008756713,0.9125949814915657,0.0030435264913830904,0.4027400195598602,0.05382486805319786,0.1,0.05496295541524887,-94.85881858825684,1e-05,3820,-0.03574701374330445,,
5.0,43591,11,0.65060182,482500,193,0.007458688,0.9093800932168961,0.0031524281622841953,0.3883200177340768,0.04922685772180557,0.1,0.054961420595645905,-94.86172916412353,1e-05,3840,-0.03480939619946774,,
5.0,43815,11,0.6527991700000001,485000,194,0.008454804,0.9101056307554245,0.0031339768122415988,0.377800017464906,0.04360762983560562,0.1,0.05496001988649368,-94.86333209991454,1e-05,3860,-0.03378391946332062,,
5.0,44038,11,0.6480731299999999,487500,195,0.007906028,0.9103728085756302,0.003141159322112799,0.38020001800730824,0.05371687933802605,0.1,0.05496274307370186,-94.86229892730712,1e-05,3880,-0.03274543138010575,,
5.0,44262,11,0.65031117,490000,196,0.008241944,0.908770389854908,0.0031628010107669978,0.4170600189594552,0.05423959717154503,0.1,0.05496100336313248,-94.86161552429199,1e-05,3900,-0.035371348034494474,,
5.0,44486,11,0.6513029099999998,492500,197,0.008210358,0.9085136353969574,0.003189906073966995,0.3534800162981264,0.05065491423010826,0.1,0.05496424436569214,-94.86101051330566,1e-05,3920,-0.03235661372794411,,
5.0,44710,11,0.65146001,495000,198,0.008055521,0.9099701419472694,0.0031390486960299314,0.38596001819241793,0.04647475481033325,0.1,0.054959509521722794,-94.86206573486328,1e-05,3940,-0.03446147988055799,,
5.0,44935,11,0.64913669,497500,199,0.008531228,0.9088604301214218,0.0031829091638792308,0.39258001766400413,0.049384068697690964,0.1,0.05495750159025192,-94.86570182800293,1e-05,3960,-0.03499341890508305,,
5.0,45182,11,0.65117746,500000,200,0.0078010303,0.9135523438453674,0.0030093573115300386,0.41278001899365335,0.04585515335202217,0.1,0.054955147206783295,-94.86770565032958,1e-05,3980,-0.03534333794591944,0.6635444016899638,5.0
5.0,45403,11,0.6518585700000001,502500,201,0.010545495,0.9102866128087044,0.0031372051511425526,0.4120800178637728,0.04801597073674202,0.1,0.054949257522821426,-94.87278514862061,1e-05,4000,-0.03629960294503313,,
5.0,45624,11,0.65208647,505000,202,0.008142657,0.9128304272890091,0.003028549877926707,0.3980200187023729,0.04707229509949684,0.1,0.054947685450315475,-94.87749969482422,1e-05,4020,-0.035176558970744905,,
5.0,45849,11,0.6532788,507500,203,0.01011046,0.9163329005241394,0.0029327959567308427,0.3801200180314481,0.05319714546203613,0.1,0.05495058000087738,-94.87637420654296,1e-05,4040,-0.03338499356171219,,
5.0,46074,11,0.65304464,510000,204,0.0073183454,0.9086275696754456,0.0031862820137757808,0.3961400172393769,0.052399419248104095,0.1,0.05494864284992218,-94.87626083374023,1e-05,4060,-0.034861339040691955,,
5.0,46297,11,0.6515661899999999,512500,205,0.009691433,0.9098721966147423,0.0031407024746295063,0.4059400191041641,0.046958714723587036,0.1,0.0549437440931797,-94.88017353057862,1e-05,4080,-0.03528101562267366,,
5.0,46520,11,0.6512149,515000,206,0.008911864,0.9135360419750214,0.003013919583754614,0.3865200184239075,0.05011971294879913,0.1,0.05494289472699165,-94.883159866333,1e-05,4100,-0.03435946249664361,,
5.0,46744,11,0.65137819,517500,207,0.008006985,0.9143861681222916,0.003009249299066141,0.3987200183980167,0.04695509001612663,0.1,0.05494516342878342,-94.88242401123047,1e-05,4120,-0.035025118320944605,,
5.0,46966,11,0.65101115,520000,208,0.0069500753,0.9083042144775391,0.0032021072995848956,0.37544001718983055,0.053999725729227066,0.1,0.054947540163993835,-94.87964401245117,1e-05,4140,-0.03308828032280644,,
5.0,47188,11,0.6518751999999999,522500,209,0.00666383,0.9143066257238388,0.0029950189555529505,0.37480001783696937,0.053864866495132446,0.1,0.05495348572731018,-94.87523693084717,1e-05,4160,-0.03427723080780943,,
5.0,47435,11,0.65345805,525000,210,0.0077743665,0.9111343771219254,0.0031106863741297273,0.3903600178891793,0.05990125983953476,0.1,0.054950833320617676,-94.87322952270507,1e-05,4180,-0.03379542508894076,0.6632590467032726,5.0
5.0,47659,11,0.65325308,527500,211,0.009256812,0.9088203459978104,0.003188380666542798,0.4132000198215246,0.054211851209402084,0.1,0.05495060235261917,-94.87515872955322,1e-05,4200,-0.03596662771182238,,
5.0,47880,11,0.65029508,530000,212,0.00760932,0.9119170606136322,0.003079637202899903,0.39216001803521067,0.059346769005060196,0.1,0.054952725768089294,-94.87381343841552,1e-05,4220,-0.034607029295928085,,
5.0,48106,11,0.6544099099999999,532500,213,0.007872927,0.909369133412838,0.0031783465610351414,0.3896600175998174,0.050750769674777985,0.1,0.054949916899204254,-94.87468242645264,1e-05,4240,-0.03329570875695847,,
5.0,48331,11,0.65617165,535000,214,0.007252474,0.9150847792625427,0.002961952401092276,0.3840400180523284,0.05339514836668968,0.1,0.05494261533021927,-94.880299949646,1e-05,4260,-0.032069268788124015,,
5.0,48555,11,0.6513302700000001,537500,215,0.007183419,0.9109578877687454,0.0031172419129870833,0.3642600169708021,0.057741448283195496,0.1,0.054943911731243134,-94.88402462005615,1e-05,4280,-0.03252783231239016,,
5.0,48775,11,0.6525662600000001,540000,216,0.007060755,0.9148147106170654,0.002992818270577118,0.39724001799942926,0.04879198223352432,0.1,0.05494406819343567,-94.88243225097656,1e-05,4300,-0.03433097849311334,,
5.0,48998,11,0.6538565,542500,217,0.0077831806,0.9132575616240501,0.003036682034144178,0.42110001819673926,0.0505707785487175,0.1,0.054940178990364075,-94.88541175842285,1e-05,4320,-0.03652151816555687,,
5.0,49222,11,0.6541105999999999,545000,218,0.006632684,0.9117332249879837,0.0030910245329141615,0.37188001616625116,0.05718224495649338,0.1,0.05493777245283127,-94.88848358154297,1e-05,4340,-0.03315647284674341,,
5.0,49444,11,0.65202761,547500,219,0.0085664885,0.9132555052638054,0.003035465128486976,0.3980200175079517,0.049903884530067444,0.1,0.054935555905103683,-94.89124393463135,1e-05,4360,-0.03621621004164417,,
5.0,49692,11,0.65137881,550000,220,0.0075348504,0.9140522629022598,0.0030190431675873697,0.3878800179855898,0.050135888159275055,0.1,0.0549323596060276,-94.89465930938721,1e-05,4380,-0.03456175817286962,0.6615293007869747,5.0
5.0,49917,11,0.65230497,552500,221,0.008223544,0.9119865372776985,0.0030654699553269893,0.3907800178183243,0.05310956761240959,0.1,0.05492943525314331,-94.89860248565674,1e-05,4400,-0.03453322469033459,,
5.0,50140,11,0.6510614399999999,555000,222,0.009388142,0.916572816669941,0.0029195107892155646,0.41166001753648745,0.05185195803642273,0.1,0.054926611483097076,-94.90179634094238,1e-05,4420,-0.03638732146281298,,
5.0,50364,11,0.6501679800000001,557500,223,0.008399518,0.9097577631473541,0.0031530876003671438,0.3784000173024833,0.05117064341902733,0.1,0.054928988218307495,-94.90211120605468,1e-05,4440,-0.03325199743810106,,
5.0,50587,11,0.6532958300000001,560000,224,0.007282113,0.916126661002636,0.0029357554903253914,0.3942000196548179,0.05466785654425621,0.1,0.05492961034178734,-94.89987579345703,1e-05,4460,-0.034234183876493345,,
5.0,50811,11,0.6567472999999999,562500,225,0.0068350625,0.9075445160269737,0.0032436874916311354,0.3675600164453499,0.05517056584358215,0.1,0.05492608994245529,-94.90191421508788,1e-05,4480,-0.03366443989009369,,
5.0,51036,11,0.6518163899999999,565000,226,0.0068563125,0.9112121686339378,0.0031205571349710226,0.3748400170519017,0.053172338753938675,0.1,0.0549275279045105,-94.90280670166015,1e-05,4500,-0.03323283965132361,,
5.0,51257,11,0.65181656,567500,227,0.008788474,0.9141026511788368,0.002994594111805782,0.38876001798547805,0.04952312633395195,0.1,0.05492401495575905,-94.90396766662597,1e-05,4520,-0.03396153957396542,,
5.0,51483,11,0.6542333300000002,570000,228,0.008742405,0.9150138720870018,0.0029672432551160455,0.416160017917864,0.04564473405480385,0.1,0.05492405593395233,-94.90672317504882,1e-05,4540,-0.03548848607124377,,
5.0,51703,11,0.65571788,572500,229,0.006243327,0.9121069237589836,0.0030850376153830437,0.3736400167364627,0.05165277421474457,0.1,0.05492814630270004,-94.90380092620849,1e-05,4560,-0.033833160529986944,,
5.0,51950,11,0.6533434800000001,575000,230,0.008972952,0.9120201542973518,0.003080854944419116,0.39878001794219015,0.051900558173656464,0.1,0.054929688572883606,-94.90018482208252,1e-05,4580,-0.0344947281626472,0.6627673485056862,5.0
5.0,52177,11,0.65227468,577500,231,0.0072645037,0.9134052619338036,0.0030412884883116932,0.39426001868676397,0.050324082374572754,0.1,0.05493101105093956,-94.89898406982422,1e-05,4600,-0.033267722472841266,,
5.0,52399,11,0.65387631,580000,232,0.008607914,0.9119685962796211,0.0030897499690763653,0.4052400180348195,0.0532526895403862,0.1,0.05492938682436943,-94.8988724899292,1e-05,4620,-0.03400551590881021,,
5.0,52624,11,0.6504594800000001,582500,233,0.0076322025,0.9140509441494942,0.0030284742824733257,0.3819400180131197,0.05440656095743179,0.1,0.05492878705263138,-94.90028190612793,1e-05,4640,-0.033300004516336516,,
5.0,52847,11,0.6541738100000001,585000,234,0.007987178,0.9168792963027954,0.002906857009511441,0.3876000179722905,0.05816833674907684,0.1,0.054933737963438034,-94.89816234588623,1e-05,4660,-0.03412667904063046,,
5.0,53071,11,0.65162814,587500,235,0.008296107,0.9111571162939072,0.003116220951778814,0.37474001856986433,0.059121303260326385,0.1,0.054934315383434296,-94.89485290527344,1e-05,4680,-0.03251063286298397,,
5.0,53295,11,0.6532931000000001,590000,236,0.008260016,0.9134722426533699,0.00303069454850629,0.3922200182126835,0.04794509708881378,0.1,0.054934971034526825,-94.8942552947998,1e-05,4700,-0.0343185880122229,,
5.0,53518,11,0.6543070799999999,592500,237,0.007692439,0.9111454784870148,0.003107529558474198,0.37936001740163194,0.0530555322766304,0.1,0.05493937432765961,-94.89096157073975,1e-05,4720,-0.033999457671740035,,
5.0,53743,11,0.65370086,595000,238,0.007646002,0.9128306955099106,0.0030639351648278535,0.3660200173407793,0.05126258358359337,0.1,0.05493589863181114,-94.89038146972656,1e-05,4740,-0.03279375222952456,,
5.0,53966,11,0.6534169,597500,239,0.008009097,0.912954144179821,0.0030478175065945835,0.3966200181632303,0.05043438449501991,0.1,0.054938338696956635,-94.89151123046875,1e-05,4760,-0.03421572682675265,,
5.0,54209,11,0.6539751299999998,600000,240,0.007986145,0.9133079797029495,0.0030303992936387657,0.4171400193730369,0.05290214717388153,0.1,0.05493243783712387,-94.89290130615234,1e-05,4780,-0.0358924657946579,0.6635540147842873,5.0
5.0,54435,11,0.65443833,602500,241,0.007139467,0.9153180867433548,0.002983702621422708,0.38636001785518603,0.05451657623052597,0.1,0.054932571947574615,-94.89715129852294,1e-05,4800,-0.03392816091933,,
5.0,54656,11,0.6543599799999998,605000,242,0.0070628216,0.9122845605015755,0.003096481995889917,0.4046200184384361,0.0538773313164711,0.1,0.054934628307819366,-94.8954482269287,1e-05,4820,-0.034535140545250656,,
5.0,54878,11,0.6552911000000001,607500,243,0.008183508,0.9139693081378937,0.0030383591703139244,0.38472001868067307,0.05429137125611305,0.1,0.054934531450271606,-94.89386924743653,1e-05,4840,-0.03301055193819465,,
5.0,55101,11,0.65323678,610000,244,0.0091865165,0.9119178652763367,0.0031077481585089117,0.4040600181883201,0.055772144347429276,0.1,0.05493999645113945,-94.89110919952392,1e-05,4860,-0.03424674113617449,,
5.0,55325,11,0.6573766400000001,612500,245,0.0071356646,0.9094506055116653,0.003167131996015087,0.40448001844342796,0.05170485004782677,0.1,0.054938673973083496,-94.88876091003418,1e-05,4880,-0.035002549001193796,,
5.0,55545,11,0.6560427,615000,246,0.0068293987,0.914923645555973,0.003001471348106861,0.37512001682538537,0.055586572736501694,0.1,0.05494166165590286,-94.8877378463745,1e-05,4900,-0.032762255452343146,,
5.0,55768,11,0.6562884700000002,617500,247,0.010252564,0.9195574969053268,0.0028288802958559246,0.3896400186838582,0.05328521504998207,0.1,0.05494123697280884,-94.88675540924072,1e-05,4920,-0.034068702866869846,,
5.0,55996,11,0.6556767499999999,620000,248,0.006968984,0.9167766198515892,0.0029322655545547605,0.3959200192894787,0.05286582559347153,0.1,0.05493868887424469,-94.88828777313232,1e-05,4940,-0.03483786807129392,,
5.0,56218,11,0.6562917200000001,622500,249,0.008435969,0.9143286421895027,0.0030069279589224605,0.38474001791561024,0.05670691654086113,0.1,0.054935768246650696,-94.89137470245362,1e-05,4960,-0.03351066608371284,,
5.0,56464,11,0.6549136799999999,625000,250,0.008220601,0.9159778952598572,0.002961945151910186,0.3812600182555616,0.050354957580566406,0.1,0.05494193732738495,-94.88951904296874,1e-05,4980,-0.03350794256820052,0.6627873100031367,5.0
5.0,56688,11,0.6542578900000001,627500,251,0.008555086,0.912937268614769,0.0030712273868266494,0.37946001567645,0.045985572040081024,0.1,0.05493491515517235,-94.88955364227294,1e-05,5000,-0.03401384553919896,,
5.0,56912,11,0.65653228,630000,252,0.008238106,0.9145821630954742,0.003002581996843219,0.39564001764403656,0.05298922210931778,0.1,0.05493251234292984,-94.89573455810547,1e-05,5020,-0.03550688302427915,,
5.0,57133,11,0.6594253999999999,632500,253,0.007539383,0.9152554422616959,0.0029837987979408355,0.3763400169741362,0.0603661946952343,0.1,0.05492661893367767,-94.90043445587158,1e-05,5040,-0.03392973182901812,,
5.0,57355,11,0.6560103100000001,635000,254,0.0079350285,0.910626657307148,0.0031454781757202,0.40124001825461164,0.05124065652489662,0.1,0.05492701381444931,-94.90331607818604,1e-05,5060,-0.03256917328365191,,
5.0,57578,11,0.6566953099999999,637500,255,0.008917919,0.9207187443971634,0.002780862976796925,0.4048400189448148,0.04642030969262123,0.1,0.05492895096540451,-94.902353515625,1e-05,5080,-0.0355631762580056,,
5.0,57800,11,0.6552393400000001,640000,256,0.0074864696,0.9182425737380981,0.0028748299926519396,0.3931800181767903,0.05561263859272003,0.1,0.05492667108774185,-94.90257118225098,1e-05,5100,-0.034221346079456365,,
5.0,58021,11,0.65540143,642500,257,0.009093702,0.9153038933873177,0.002983385627157986,0.4038600179646164,0.05118974670767784,0.1,0.05492715537548065,-94.90363010406494,1e-05,5120,-0.03472117346783307,,
5.0,58242,11,0.6551963999999999,645000,258,0.007483551,0.9154389575123787,0.0029764708341099323,0.41034001829102634,0.04964495450258255,0.1,0.05493016541004181,-94.90139240264892,1e-05,5140,-0.03485278153576047,,
