time/fps,time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/clip_fraction,train/approx_kl,train/learning_rate,train/explained_variance,train/std,train/entropy_loss,train/loss,train/n_updates,train/clip_range,train/value_loss,train/policy_gradient_loss,eval/mean_reward,eval/mean_ep_length
252,3720250,647,5.0,0.82018698,14743,0.008319999996262291,0.0014601358,5e-06,0.9644450508058071,0.18111327290534973,-6.083565378189087,0.003134889528155327,12920,0.1,0.002624420721937592,-0.001962314424388077,,
252,3726000,648,5.0,0.8208158799999999,14763,0.007333333288940291,0.001237821,5e-06,0.9632506631314754,0.1811107099056244,-6.083974059422811,0.0019146339036524296,12940,0.1,0.002725102696567774,-0.0014542120814335982,,
252,3731750,649,5.0,0.8225209200000001,14783,0.00836666664496685,0.0014508975,5e-06,0.9627531990408897,0.1811075508594513,-6.084293826421102,0.0018506789347156882,12960,0.1,0.0030160814019230503,-0.001024694090129108,,
252,3737500,650,5.0,0.81946381,14824,0.009240000038407742,0.001459715,5e-06,0.9653956554830074,0.18110336363315582,-6.084706796010336,-0.0036259626504033804,12980,0.1,0.0029325805891615648,-0.000938775098923094,0.8448488483772644,5.0
252,3743250,651,5.0,0.8206510200000001,14844,0.012400000053457916,0.0013046089,5e-06,0.9652175828814507,0.1811024397611618,-6.085090019967821,-7.031415589153767e-05,13000,0.1,0.002859358560009342,-0.001472019133429746,,
252,3749000,652,5.0,0.8227238699999999,14864,0.012506666619641086,0.001294449,5e-06,0.9627467766404152,0.18109667301177979,-6.085361982981364,-0.005054358392953873,13020,0.1,0.0034175025741569696,0.0006473702964354056,,
252,3754750,653,5.0,0.8253152699999999,14884,0.011360000038209061,0.0014683563,5e-06,0.9644536301493645,0.18109239637851715,-6.085994933446249,0.0018059829017147422,13040,0.1,0.003253088518201063,0.0003672205132017107,,
252,3760500,654,5.0,0.8219148700000001,14905,0.008586666649207472,0.0013887548,5e-06,0.9623211957514286,0.18108873069286346,-6.08644497235616,-0.001995723694562912,13060,0.1,0.00278961246755595,-0.0012679888474912636,,
252,3766250,655,5.0,0.8205947300000002,14925,0.019093333268538116,0.0011471991,5e-06,0.96298648416996,0.18109048902988434,-6.086656058629353,-0.003978978842496872,13080,0.1,0.0025362460540297132,0.0004685047975600535,,
252,3772000,656,5.0,0.8199111699999999,14945,0.008893333338201047,0.0013669184,5e-06,0.9658404514193535,0.18109112977981567,-6.086400114695231,0.0007832085830159485,13100,0.1,0.0027099635048458974,-0.0015006696629877858,,
