rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/total_timesteps,time/iterations,train/approx_kl,train/explained_variance,train/value_loss,train/clip_fraction,train/loss,train/clip_range,train/std,train/entropy_loss,train/learning_rate,train/n_updates,train/policy_gradient_loss,eval/mean_reward,eval/mean_ep_length
5.0,39431,11,0.64360282,435000,174,0.008765517,0.9029715359210968,0.00337106202612631,0.3845400187047198,0.057937655597925186,0.1,0.05498100072145462,-94.83905345916747,1e-05,3460,-0.03629055737814042,,
5.0,39655,11,0.6484215600000001,437500,175,0.0087651,0.9022148102521896,0.0033977785962633787,0.37504001701949163,0.04867026209831238,0.1,0.05498223006725311,-94.8386125946045,1e-05,3480,-0.03552340615057574,,
5.0,39878,11,0.64454918,440000,176,0.007843841,0.9065445438027382,0.0032445655867923053,0.3756600158056244,0.05022154748439789,0.1,0.05499061197042465,-94.83360355377198,1e-05,3500,-0.03594692263610247,,
5.0,40102,11,0.6445623900000002,442500,177,0.0069686356,0.9004325345158577,0.003457384197972715,0.39242001868085935,0.051576126366853714,0.1,0.0549909770488739,-94.82773021697999,1e-05,3520,-0.036728803569364886,,
5.0,40326,11,0.64525017,445000,178,0.008217469,0.9102132245898247,0.003089341919403523,0.4166000190982595,0.051354192197322845,0.1,0.05499450862407684,-94.8257373046875,1e-05,3540,-0.03744272157956288,,
5.0,40553,11,0.6447118199999999,447500,179,0.008719397,0.9051637277007103,0.0032847128016874195,0.40218001768691464,0.04336492717266083,0.1,0.05499638617038727,-94.82269340515137,1e-05,3560,-0.03760765122848042,,
5.0,40802,11,0.64662842,450000,180,0.008077513,0.9063318371772766,0.003245369214564562,0.3816400186624378,0.045837949961423874,0.1,0.0549875907599926,-94.82669822692871,1e-05,3580,-0.036219541052526304,0.6600110237651848,5.0
5.0,41027,11,0.6458867900000002,452500,181,0.0074645625,0.907402791082859,0.0031993749411776662,0.3867400182434358,0.04657778888940811,0.1,0.05498301982879639,-94.83433631896973,1e-05,3600,-0.0368299234214015,,
5.0,41250,11,0.64677709,455000,182,0.009446802,0.907323531806469,0.003205544459633529,0.41050001986557616,0.04735546559095383,0.1,0.05498996376991272,-94.83332538604736,1e-05,3620,-0.03781921050704085,,
5.0,41474,11,0.64697817,457500,183,0.007821869,0.9094346389174461,0.0031519841321278365,0.3929200178105384,0.054129984229803085,0.1,0.05499151349067688,-94.82759414672852,1e-05,3640,-0.03612285247722312,,
5.0,41696,11,0.6496424300000001,460000,184,0.0076620546,0.9030201062560081,0.003374311238294467,0.39402001827023925,0.055180471390485764,0.1,0.0549895279109478,-94.82812473297119,1e-05,3660,-0.035745616625162076,,
5.0,41923,11,0.64721344,462500,185,0.0072406065,0.901406541466713,0.003421561641152948,0.40390001822495836,0.05530253052711487,0.1,0.054987888783216476,-94.83093654632569,1e-05,3680,-0.03729021587571005,,
5.0,42145,11,0.6455721299999999,465000,186,0.0083933,0.9074412807822227,0.00320945753948763,0.38632001671008764,0.04953490197658539,0.1,0.05498404800891876,-94.83375091552735,1e-05,3700,-0.035722962264053276,,
